Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,REPUBLIC OF THE CONGO - LIGUE 1,14/01/2024,10:00,Nathalys,Juk,3.62,3.0,2.0
2,SENEGAL - LIGUE 1,14/01/2024,13:00,US Goree,Guediawaye,2.7,2.55,2.87
