,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,29/03/2024,08:00,PORTUGAL - LIGA PORTUGAL 2,Os Belenenses,Feirense,2.63,3.2,2.75,2.1,1.83,1.83,1.07,1.44,1.36,8.0,1.08
2,29/03/2024,10:00,ENGLAND - CHAMPIONSHIP,Millwall,West Brom,3.4,3.1,2.3,2.5,2.1,1.67,1.1,1.53,1.5,11.0,1.05
3,29/03/2024,11:00,PORTUGAL - LIGA PORTUGAL 2,Pacos Ferreira,Oliveirense,1.55,4.0,6.0,1.98,2.0,1.73,1.05,1.4,1.29,6.5,1.11
4,29/03/2024,11:50,CROATIA - HNL,Istra 1961,Lok. Zagreb,2.7,3.3,2.38,2.05,1.83,1.83,1.06,1.44,1.33,8.0,1.08
5,29/03/2024,12:00,ENGLAND - LEAGUE ONE,Stevenage,Bolton,2.9,3.4,2.4,2.1,1.91,1.91,1.07,1.44,1.33,8.0,1.08
6,29/03/2024,12:00,ENGLAND - LEAGUE ONE,Shrewsbury,Oxford Utd,3.75,3.4,2.05,2.1,1.95,1.8,1.06,1.44,1.33,8.0,1.08
7,29/03/2024,12:00,ENGLAND - LEAGUE ONE,Wigan,Burton,2.0,3.5,3.8,2.1,1.95,1.8,1.06,1.44,1.33,8.0,1.08
8,29/03/2024,12:00,ENGLAND - LEAGUE TWO,Forest Green,Stockport County,6.0,3.8,1.62,1.95,1.83,1.83,1.06,1.4,1.29,6.5,1.11
9,29/03/2024,12:00,ENGLAND - LEAGUE TWO,Gillingham,Crewe,2.05,3.5,3.6,2.1,1.83,1.83,1.06,1.44,1.36,8.0,1.08
10,29/03/2024,12:00,ENGLAND - LEAGUE ONE,Exeter,Charlton,2.7,3.4,2.6,1.88,1.67,2.1,1.05,1.36,1.25,6.0,1.13
11,29/03/2024,12:00,ENGLAND - CHAMPIONSHIP,QPR,Birmingham,2.0,3.6,3.6,2.05,1.83,1.83,1.06,1.44,1.33,7.0,1.1
12,29/03/2024,12:00,ENGLAND - CHAMPIONSHIP,Preston,Rotherham,1.53,4.2,6.0,2.05,2.1,1.67,1.06,1.4,1.36,7.0,1.1
13,29/03/2024,15:00,SERBIA - PRVA LIGA,Dubocica,Macva,2.15,2.77,3.55,2.67,2.23,1.62,1.09,1.6,1.55,11.0,1.01
17,29/03/2024,16:00,NETHERLANDS - EERSTE DIVISIE,Telstar,Jong Utrecht,1.7,3.8,5.0,1.7,1.67,2.1,1.04,1.33,1.2,5.0,1.17
18,29/03/2024,16:00,NETHERLANDS - EERSTE DIVISIE,De Graafschap,Jong AZ,1.67,4.2,4.75,1.53,1.53,2.38,1.03,1.25,1.14,3.75,1.25
19,29/03/2024,16:00,BELGIUM - CHALLENGER PRO LEAGUE,Club Brugge KV U23,Dender,5.75,4.33,1.53,1.57,1.67,2.1,1.01,1.29,1.1,4.33,1.14
16,29/03/2024,16:00,NETHERLANDS - EERSTE DIVISIE,NAC Breda,Maastricht,1.4,5.5,6.0,1.4,1.62,2.2,1.01,1.22,1.11,3.25,1.33
15,29/03/2024,16:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Akhdoud,Al Raed,2.55,3.25,2.55,1.85,1.67,2.1,1.05,1.36,1.25,5.5,1.13
14,29/03/2024,16:00,URUGUAY - PRIMERA DIVISION,Penarol,Nacional,2.05,3.1,3.4,2.1,1.83,1.83,1.07,1.44,1.36,8.0,1.08
20,29/03/2024,16:45,IRELAND - PREMIER DIVISION,Drogheda,St. Patricks,3.4,3.4,2.1,2.03,1.8,1.95,1.06,1.4,1.3,7.0,1.1
21,29/03/2024,16:45,SCOTLAND - CHAMPIONSHIP,Ayr,Airdrieonians,2.5,3.4,2.55,2.03,1.8,1.91,1.06,1.4,1.3,6.5,1.1
22,29/03/2024,16:45,IRELAND - PREMIER DIVISION,Shelbourne,Dundalk,1.75,3.5,5.0,2.2,2.05,1.7,1.07,1.44,1.36,9.0,1.07
23,29/03/2024,18:00,ARGENTINA - COPA DE LA LIGA PROFESIONAL,Defensa y Justicia,Estudiantes L.P.,2.88,3.1,2.63,2.4,2.0,1.73,1.08,1.5,1.44,11.0,1.05
24,29/03/2024,19:00,COLOMBIA - PRIMERA A,Alianza,Deportes Tolima,2.88,3.4,2.45,2.2,1.91,1.8,1.07,1.5,1.4,9.0,1.07
25,29/03/2024,19:05,ARGENTINA - PRIMERA NACIONAL,Agropecuario,Quilmes,2.38,3.2,3.2,2.7,2.25,1.57,1.11,1.62,1.53,13.0,1.04
26,29/03/2024,20:30,ARGENTINA - COPA DE LA LIGA PROFESIONAL,Huracan,River Plate,4.2,3.2,2.0,2.4,2.0,1.73,1.08,1.5,1.44,11.0,1.05
27,29/03/2024,22:00,COSTA RICA - PRIMERA DIVISION,Zeledon,AD Santos,1.73,3.6,4.0,1.9,1.83,1.83,1.05,1.36,1.29,6.5,1.11
