League,Date,Time,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under05_HT,Odd_Over05_HT,Odd_Under15_HT,Odd_Over15_HT,Odd_Under25_HT,Odd_Over25_HT,Odd_Under05,Odd_Over05,Odd_Under15,Odd_Over15,Odd_Under25,Odd_Over25,Odd_Under45,Odd_Over45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_CS_0x0,Odd_CS_0x1,Odd_CS_0x2,Odd_CS_0x3,Odd_CS_1x0,Odd_CS_1x1,Odd_CS_1x2,Odd_CS_1x3,Odd_CS_2x0,Odd_CS_2x1,Odd_CS_2x2,Odd_CS_2x3,Odd_CS_3x0,Odd_CS_3x1,Odd_CS_3x2,Odd_CS_3x3,Odd_CS_Goleada_H,Odd_CS_Goleada_A,Odd_CS_Goleada_D,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
Turkish Super League,2024-02-11,10:00:00,Konyaspor,Ankaragucu,2.68,3.05,3.25,2.66,1.52,1.35,3.45,1.07,9.0,9.4,1.09,3.1,1.44,1.71,2.3,1.08,9.0,1.97,1.98,9.2,9.2,17.0,9.4,8.4,6.6,12.0,9.0,12.0,11.0,18.0,9.6,9.0,8.8,9.4,10.0,8.2,8.6,10.5,0.37313432,0.30769232,0.32786885,0.4347826,0.5847953,0.5076142,0.5050505,1.2126865,1.1380597,0.82461536,0.93846154,0.8786885,1.0655738,0.7076923,0.52615386,0.081382014,0.096121415,0.06457242,0.031746034,0.17117117,0.8786885,0.93846154,0.82461536,1.1652174,1.326087,0.7076923,1.1675127,8.98,-0.06347439,-0.022271715,0.298441,0.33964366,0.09661279,0.2891943,0.14873904,0.70837843,15.907552,0.834386,16.43606,0.70837843,0.2,0.57,1,1.0
Turkish Super League,2024-02-11,10:00:00,Istanbulspor,Gaziantep FK,3.0,2.64,3.35,2.54,1.38,1.4,2.96,1.08,8.0,10.5,1.08,3.45,1.34,1.79,2.1,1.09,3.7,1.84,2.06,10.0,9.6,15.0,32.0,10.0,7.0,11.0,27.0,17.0,12.0,16.5,36.0,38.0,30.0,44.0,15.5,12.0,23.0,15.0,0.33333334,0.29850745,0.37878788,0.47619048,0.5586592,0.54347825,0.4854369,1.1166667,0.88,0.8955224,0.7880597,1.1363636,1.2689394,0.6268657,0.53432834,0.09757278,0.05511811,0.06382979,0.118530884,0.2293578,1.1363636,0.7880597,0.8955224,1.4285715,1.2571429,0.6268657,1.1413044,8.99,-0.03893215,-0.07897664,0.3337041,0.29365963,0.11846888,0.35501173,0.1925617,0.8695976,9.926246,0.4384062,8.810733,0.8695976,0.71,0.35,1,1.0
Turkish 1 Lig,2024-02-11,10:00:00,Boluspor,Kocaelispor,4.1,2.1,3.3,2.68,1.44,1.38,3.05,1.08,9.2,3.05,1.07,3.05,1.37,1.7,2.12,1.08,8.6,1.87,1.86,9.4,6.8,10.0,3.45,11.0,6.4,8.8,3.45,3.5,3.45,3.45,3.65,3.8,3.75,3.8,3.85,3.8,3.35,3.95,0.24390244,0.3030303,0.47619048,0.4716981,0.5882353,0.53475934,0.53763443,0.80487806,0.5121951,1.2424242,0.6363636,1.9523809,1.5714285,0.6424242,0.5151515,0.28901666,0.10810811,0.32258064,0.22222222,0.21771218,1.9523809,0.6363636,1.2424242,1.9339622,0.990566,0.6424242,1.1336899,9.5,0.08421053,-0.12631579,0.43157893,0.22105263,0.31788775,1.0066446,0.3354178,2.4657657,-21.801409,0.5939697,11.859779,2.4657657,1.2,0.8,1,1.0
Austrian Bundesliga,2024-02-11,10:30:00,WSG Wattens,SC Austria Lustenau,1.92,4.2,3.75,3.1,1.34,1.47,2.56,1.12,6.6,12.0,1.05,4.0,1.24,2.1,1.71,1.14,2.8,1.65,2.26,14.0,16.5,9.8,10.5,9.8,8.0,15.5,40.0,11.5,9.6,15.5,42.0,20.0,16.5,27.0,11.5,6.2,10.0,12.0,0.5208333,0.26666668,0.23809524,0.5847953,0.47619048,0.6060606,0.44247788,1.953125,2.1875,0.512,1.12,0.45714286,0.89285713,0.456,0.56,0.37174338,0.3227513,0.37254903,0.056603774,0.37362638,0.45714286,1.12,0.512,1.122807,2.4561403,0.456,1.0363636,9.87,-0.18541034,0.045592707,0.19452888,0.42553192,0.36705196,1.207601,0.43642408,2.9580061,42.458515,0.5515433,-11.034209,2.9580061,0.45,1.83,1,1.0
Dutch Eredivisie,2024-02-11,10:30:00,FC Utrecht,Fortuna Sittard,1.76,5.3,3.95,3.15,1.45,1.44,2.96,1.09,7.0,11.5,1.07,3.85,1.33,1.97,1.97,1.13,7.2,1.92,2.02,13.0,17.0,36.0,19.5,8.0,8.2,19.0,46.0,9.4,9.4,19.0,18.0,16.5,17.0,32.0,19.5,9.8,18.0,22.0,0.5681818,0.25316456,0.18867925,0.5076142,0.5076142,0.5208333,0.4950495,2.2443182,3.0113637,0.44556963,1.3417722,0.33207548,0.745283,0.49873418,0.49873418,0.49247238,0.38353765,0.50141644,0.14594595,0.33445945,0.33207548,1.3417722,0.44556963,0.893401,2.6903553,0.49873418,1.0260416,11.01,-0.19891009,0.12261581,0.15985468,0.48138055,0.48679373,1.786533,0.52027214,4.3760943,47.59636,0.0,0.0,4.3760943,1.35,2.19,1,1.0
Austrian Bundesliga,2024-02-11,10:30:00,Wolfsberger AC,Rapid Vienna,3.3,2.2,3.65,3.35,1.36,1.53,2.6,1.13,6.4,12.0,1.05,4.3,1.23,2.14,1.7,1.16,5.4,1.64,2.34,15.0,10.5,13.5,6.0,14.0,7.6,10.0,6.0,6.0,13.0,14.0,6.2,6.6,6.2,6.4,6.8,6.0,4.8,7.4,0.3030303,0.2739726,0.45454547,0.5882353,0.46728972,0.6097561,0.42735043,1.1060606,0.6666667,0.9041096,0.60273975,1.5,1.6590909,0.46575344,0.5863014,0.23023947,0.05035971,0.2,0.24786325,0.36448598,1.5,0.60273975,0.9041096,1.9411764,1.2941177,0.46575344,1.0365853,9.15,-0.038251366,-0.15846995,0.36065573,0.24043716,0.24807781,0.7566373,0.33734062,1.8533753,9.926246,0.62225395,-12.407418,1.8533753,1.45,0.35,1,1.0
Dutch Eredivisie,2024-02-11,10:30:00,Heerenveen,Ajax,4.4,1.76,4.7,4.4,1.23,1.8,2.0,1.22,4.5,26.0,1.02,6.8,1.12,3.25,1.41,1.36,3.35,1.48,2.96,30.0,15.0,14.5,19.5,28.0,11.0,10.0,14.0,32.0,17.0,14.5,20.0,16.5,36.0,34.0,30.0,20.0,4.8,18.5,0.22727273,0.21276596,0.5681818,0.7092199,0.30769232,0.6756757,0.33783785,1.0681819,0.4,0.9361702,0.3744681,2.5,2.6704545,0.3,0.69148934,0.48867935,0.032967035,0.42857143,0.45510834,0.53846157,2.5,0.3744681,0.9361702,3.1205673,1.248227,0.3,0.9527027,10.86,-0.027624309,-0.27071825,0.40515652,0.16206262,0.4468995,1.6177763,0.5614204,3.9627264,8.530766,2.602153,-42.614056,3.9627264,2.94,0.3,1,1.0
Czech 1 Liga,2024-02-11,11:00:00,Teplice,Zlin,1.75,4.6,3.25,2.6,1.46,1.33,3.15,1.08,1.01,2.88,1.07,2.88,1.41,1.66,2.16,1.07,4.1,1.98,1.78,9.8,12.0,6.4,7.4,6.2,6.6,17.0,7.0,8.6,8.4,19.5,7.2,16.0,18.5,6.6,7.4,5.4,7.2,7.8,0.5714286,0.30769232,0.2173913,0.46296296,0.60240966,0.5050505,0.56179774,1.8571428,2.6285715,0.53846157,1.4153847,0.38043478,0.70652175,0.6646154,0.51076925,0.41095263,0.3,0.4488189,0.17197452,0.20147875,0.38043478,1.4153847,0.53846157,0.8101852,2.1296296,0.6646154,1.0909091,9.6,-0.15625,0.140625,0.18229167,0.47916666,0.44551805,1.4256577,0.43364346,3.492134,36.869896,0.70710677,14.036243,3.492134,1.35,1.5,1,1.0
Portuguese Segunda Liga,2024-02-11,11:00:00,Pacos Ferreira,Maritimo,2.7,2.76,3.15,2.7,1.47,1.36,3.35,1.08,1.01,3.15,1.01,3.15,1.41,1.72,2.12,1.08,8.6,1.91,1.96,9.8,9.2,6.4,7.8,9.0,6.8,11.5,7.6,6.4,11.5,6.6,8.0,7.8,7.6,8.2,8.8,7.4,7.4,9.4,0.37037036,0.31746033,0.36231884,0.4716981,0.5813953,0.5235602,0.5102041,1.1666666,1.0222223,0.85714287,0.8761905,0.9782609,1.1413044,0.6730159,0.5460318,0.06649774,0.07692308,0.010989011,0.065989845,0.19544592,0.9782609,0.8761905,0.85714287,1.273585,1.3018868,0.6730159,1.1099477,8.61,-0.05226481,-0.045296166,0.31358886,0.3205575,0.08513444,0.24433583,0.15834656,0.5984981,12.680384,0.56568545,11.309933,0.5984981,0.39,0.45,1,1.0
English Premier League,2024-02-11,11:00:00,West Ham,Arsenal,7.0,1.53,4.7,3.35,1.37,1.53,2.64,1.14,5.9,19.0,1.05,4.8,1.24,2.3,1.74,1.2,5.5,1.87,2.08,19.0,9.2,9.0,14.0,24.0,10.0,9.2,13.5,50.0,24.0,20.0,27.0,140.0,70.0,65.0,85.0,90.0,6.8,320.0,0.14285715,0.21276596,0.6535948,0.57471263,0.4347826,0.53475934,0.48076922,0.67142856,0.21857142,1.4893616,0.32553193,4.5751634,3.0718954,0.37021276,0.4893617,0.6720895,0.1965812,0.6412661,0.5088282,0.45962733,4.5751634,0.32553193,1.4893616,4.0229883,0.87931037,0.37021276,0.93048126,13.23,0.17384732,-0.23960695,0.52910054,0.11564626,0.6227907,2.746507,0.6973432,6.7275405,-48.990913,0.7919596,-15.642246,6.7275405,3.17,2.3,1,1.0
Polish Ekstraklasa,2024-02-11,11:00:00,Widzew Lodz,Jagiellonia Bialystock,2.84,2.52,3.45,3.2,1.41,1.49,2.78,1.12,7.8,11.0,1.05,3.85,1.27,1.97,1.82,1.13,6.0,1.73,2.16,12.5,10.5,15.0,7.2,11.0,7.2,10.5,7.0,6.0,11.5,15.0,7.4,7.6,7.0,7.6,8.2,6.6,6.2,8.6,0.35211268,0.28985506,0.3968254,0.5494506,0.5076142,0.5780347,0.46296296,1.2147887,0.8873239,0.8231884,0.7304348,1.1269841,1.3690476,0.5275362,0.57101446,0.12668301,0.096979335,0.05970149,0.1557789,0.30929792,1.1269841,0.7304348,0.8231884,1.5604396,1.3846154,0.5275362,1.0520232,8.81,-0.0692395,-0.10556186,0.32236096,0.2860386,0.16088845,0.47247574,0.2553695,1.1573246,16.961706,0.21213204,-4.289153,1.1573246,0.93,0.61,1,1.0
French Ligue 1,2024-02-11,11:00:00,Toulouse,Nantes,2.3,3.5,3.5,2.78,1.44,1.38,3.15,1.09,9.0,10.5,1.08,3.45,1.39,1.85,2.14,1.11,8.8,1.91,2.04,11.0,11.5,22.0,60.0,8.6,7.4,14.0,40.0,12.5,10.5,17.5,50.0,27.0,23.0,38.0,95.0,19.0,40.0,30.0,0.4347826,0.2857143,0.2857143,0.46728972,0.5405405,0.5235602,0.49019608,1.5217391,1.5217391,0.6571429,1.0,0.6571429,1.0,0.61142856,0.5285714,0.20951311,0.20689656,0.20689656,0.0,0.24113475,0.6571429,1.0,0.6571429,1.0747664,1.635514,0.61142856,1.1204189,9.3,-0.12903225,0.0,0.24731183,0.37634408,0.22349043,0.6928203,0.25940192,1.6970563,30.963757,0.41012195,8.250387,1.6970563,0.0,1.2,1,1.0
French Ligue 1,2024-02-11,11:00:00,Lorient,Reims,3.8,2.16,3.55,2.98,1.44,1.47,3.05,1.08,7.4,11.5,1.07,3.7,1.35,1.92,2.06,1.13,7.8,1.87,2.1,12.0,8.8,12.0,23.0,13.0,7.4,10.0,21.0,24.0,14.5,17.5,36.0,60.0,42.0,50.0,90.0,40.0,15.0,27.0,0.2631579,0.28169015,0.46296296,0.4854369,0.5208333,0.53475934,0.47619048,0.93421054,0.56842107,1.0704225,0.6084507,1.7592592,1.6435186,0.5802817,0.5408451,0.26832113,0.034013607,0.2751678,0.24343258,0.26559713,1.7592592,0.6084507,1.0704225,1.8446602,1.0485437,0.5802817,1.1016042,9.51,0.026288118,-0.14616193,0.39957938,0.22712934,0.27872944,0.8835723,0.31468114,2.1643012,-7.125016,0.1979899,4.004173,2.1643012,1.39,0.25,1,1.0
Greek Super League,2024-02-11,11:00:00,Kifisias FC,NFC Volos,2.2,3.7,3.35,3.0,1.46,1.41,3.05,1.1,9.0,9.6,1.06,3.4,1.36,1.86,2.08,1.1,7.2,1.84,2.06,10.5,13.0,11.5,12.0,8.6,7.2,15.0,24.0,12.0,10.0,17.0,12.0,24.0,21.0,34.0,17.5,16.0,20.0,14.5,0.45454547,0.29850745,0.27027026,0.48076922,0.53763443,0.54347825,0.4854369,1.5227273,1.6818181,0.6567164,1.1044776,0.5945946,0.9054054,0.6208955,0.5552239,0.23756926,0.2072072,0.2542373,0.04964539,0.23388582,0.5945946,1.1044776,0.6567164,1.0576923,1.7788461,0.6208955,1.1304348,9.25,-0.12432432,0.037837837,0.23783784,0.4,0.25451368,0.78475046,0.28729817,1.9222382,29.898901,0.31112698,6.2772985,1.9222382,0.35,1.15,1,1.0
Belgian First Division A,2024-02-11,12:00:00,Yellow-Red Mechelen,Genk,3.5,2.1,3.85,3.25,1.35,1.46,2.62,1.11,6.2,4.2,1.05,4.1,1.24,2.06,1.73,1.14,5.2,1.64,2.24,13.5,9.2,11.5,21.0,12.5,7.6,9.0,17.0,21.0,12.0,14.0,4.0,4.2,4.1,4.1,4.3,4.0,3.45,4.5,0.2857143,0.25974026,0.47619048,0.5780347,0.4854369,0.6097561,0.44642857,1.1,0.6,0.90909094,0.54545456,1.6666666,1.8333334,0.44935066,0.53506494,0.28336024,0.04761905,0.25,0.29411766,0.37992832,1.6666666,0.54545456,0.90909094,2.0231214,1.2138728,0.44935066,1.054878,9.45,-0.037037037,-0.18518518,0.37037036,0.22222222,0.29397237,0.92601293,0.37108827,2.2682593,9.926246,0.46669048,-9.369385,2.2682593,1.75,0.35,1,1.0
Greek Super League,2024-02-11,12:00:00,Panserraikos,Panathinaikos,9.8,1.44,4.3,2.68,1.49,1.37,3.25,1.09,8.6,9.2,1.07,3.0,1.38,1.68,2.18,1.08,4.1,2.48,1.58,10.5,5.4,6.4,10.5,5.9,9.2,9.6,15.5,7.0,6.4,6.4,6.8,7.4,7.4,7.4,7.4,7.4,4.3,7.6,0.10204082,0.23255815,0.6944444,0.4587156,0.5952381,0.4032258,0.6329114,0.4387755,0.14693877,2.2790697,0.33488372,6.8055553,2.9861112,0.5069767,0.3906977,0.7409218,0.39007092,0.74377227,0.49825785,0.3271605,6.8055553,0.33488372,2.2790697,4.495413,0.6605505,0.5069767,0.87903225,15.54,0.35392535,-0.18404119,0.6306306,0.09266409,0.82025206,4.2489057,0.85318553,10.407651,-70.01689,0.70710677,14.036243,10.407651,2.86,5.5,1,1.0
Spanish La Liga,2024-02-11,12:15:00,Mallorca,Rayo Vallecano,2.44,3.7,3.05,2.3,1.61,1.26,4.0,1.05,13.5,7.0,1.15,2.46,1.67,1.46,3.1,1.05,17.5,2.38,1.69,7.2,9.0,21.0,70.0,6.4,6.6,17.0,60.0,12.0,12.0,26.0,90.0,34.0,34.0,60.0,120.0,38.0,42.0,28.0,0.40983605,0.32786885,0.27027026,0.32258064,0.6849315,0.42016807,0.591716,1.25,1.5163934,0.8,1.2131147,0.6594595,0.8243243,1.0163934,0.47868854,0.17043953,0.11111111,0.20521173,0.096296296,0.008130081,0.6594595,1.2131147,0.8,0.7870968,1.1935484,1.0163934,1.302521,9.19,-0.0663765,0.070729055,0.265506,0.40261152,0.20569287,0.6301058,0.16755274,1.5434377,16.961706,2.3193102,39.351753,1.5434377,0.65,0.61,1,1.0
Italian Serie B,2024-02-11,12:15:00,Ternana,Spezia,2.5,2.98,3.35,2.76,1.45,1.4,2.94,1.1,8.2,10.0,1.07,3.35,1.32,1.83,1.98,1.1,7.6,1.77,2.06,10.5,9.8,16.0,6.2,8.8,6.4,11.0,6.0,13.5,10.0,14.5,6.2,6.0,6.2,6.2,6.6,5.6,5.9,7.0,0.4,0.29850745,0.33557048,0.5050505,0.5464481,0.56497175,0.4854369,1.34,1.192,0.74626863,0.88955224,0.8389262,1.1241611,0.5910448,0.54626864,0.12165399,0.14529915,0.08759124,0.058451816,0.25703564,0.8389262,0.88955224,0.74626863,1.2626263,1.5050505,0.5910448,1.1186441,8.83,-0.09626274,-0.041902605,0.2831257,0.33748585,0.1447966,0.42618462,0.21987611,1.0439348,23.025492,0.21213204,4.289153,1.0439348,0.37,0.85,1,1.0
