Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,10/04/2024,11:00,ROMANIA - LIGA 2,Csikszereda M. Ciuc,Mioveni,2.18,3.1,3.35,2.3,2.0,1.72,1.1,1.55,1.44,7.1,1.06
2,10/04/2024,13:00,ROMANIA - LIGA 2,Hunedoara,Unirea Slobozia,1.88,3.4,4.0,2.25,2.05,1.7,1.09,1.52,1.42,6.8,1.07
