Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,RUSSIA - PREMIER LEAGUE,09/03/2024,08:00,Ural,Zenit,5.24,3.86,1.77
2,MALTA - PREMIER LEAGUE,09/03/2024,12:15,Sirens,Floriana,8.0,4.9,1.31
3,BULGARIA - PARVA LIGA,09/03/2024,12:30,Beroe,Cherno More,5.0,3.8,1.7
4,BELGIUM - CHALLENGER PRO LEAGUE,09/03/2024,16:00,Seraing,Beveren,4.75,3.75,1.7
5,IRELAND - PREMIER DIVISION,09/03/2024,16:45,Sligo Rovers,Shamrock Rovers,4.0,3.4,1.91
6,ARGENTINA - COPA DE LA LIGA PROFESIONAL,09/03/2024,21:30,Platense,San Lorenzo,3.1,2.9,2.63
