,Date,Time,League,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No
1,18/10/2024,11:00,BULGARIA - PARVA LIGA,Beroe,Spartak Varna,2.7,3.0,2.8,2.7,2.25,1.57
2,18/10/2024,13:00,POLAND - DIVISION 1,Leczna,Odra Opole,1.95,3.4,3.9,2.1,1.91,1.8
3,18/10/2024,15:45,IRELAND - PREMIER DIVISION,Shelbourne,Waterford,1.69,3.4,4.1,1.98,1.8,1.95
4,18/10/2024,15:45,IRELAND - PREMIER DIVISION,Dundalk,Derry City,5.5,3.8,1.5,2.0,2.0,1.75
5,18/10/2024,16:00,BOLIVIA - DIVISION PROFESIONAL,Universitario de Vinto,Tomayapo,1.75,3.6,4.75,2.08,2.0,1.73
6,18/10/2024,16:00,MOROCCO - BOTOLA PRO,Jeunesse Sportive Soualem,Raja Casablanca,5.25,3.25,1.65,2.2,2.1,1.67
