,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No
1,31/07/2023,08:45,SINGAPORE - PREMIER LEAGUE,Lion City,Balestier Khalsa,1.22,5.75,8.5,1.18,1.44,2.63
2,31/07/2023,12:30,FINLAND - YKKONEN,KaPa,JJK Jyvaskyla,1.85,3.6,3.5,1.48,1.44,2.63
3,31/07/2023,12:30,FINLAND - YKKONEN,TPS,SJK Akatemia,1.45,4.33,5.5,1.48,1.57,2.25
