,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,23/09/2023,00:10,MEXICO - LIGA MX,Puebla,U.N.A.M.- Pumas,3.4,3.8,2.0,1.53,1.53,2.38,1.03,1.29,1.17,4.0,1.22
2,23/09/2023,02:00,SOUTH KOREA - K LEAGUE 1,Daejeon,Suwon Bluewings,2.15,3.5,3.2,1.85,1.67,2.1,1.04,1.36,1.25,6.0,1.13
3,23/09/2023,06:30,SOUTH KOREA - K LEAGUE 2,Jeonnam,Cheonan City,1.65,4.0,4.75,1.85,1.83,1.83,1.04,1.36,1.25,6.0,1.13
4,23/09/2023,08:00,FINLAND - VEIKKAUSLIIGA,Inter Turku,KuPS,3.0,3.25,2.38,2.05,1.8,1.95,1.06,1.44,1.33,8.0,1.08
5,23/09/2023,08:00,SWEDEN - SUPERETTAN,Landskrona,Oster,3.4,3.6,1.91,1.65,1.57,2.25,1.03,1.3,1.2,4.5,1.18
6,23/09/2023,08:30,SCOTLAND - PREMIERSHIP,Livingston,Celtic,9.5,6.5,1.25,1.53,2.0,1.75,1.03,1.25,1.17,4.0,1.25
7,23/09/2023,09:30,NETHERLANDS - TWEEDE DIVISIE,GVVV,AFC,2.77,3.6,2.22,1.72,1.62,2.05,1.01,1.34,1.23,5.5,1.11
8,23/09/2023,10:00,POLAND - DIVISION 1,R. Rzeszow,Polonia Warszawa,2.4,3.25,2.63,1.9,1.67,2.1,1.05,1.36,1.25,6.0,1.13
9,23/09/2023,10:00,NORWAY - OBOS-LIGAEN,Sogndal,Asane,1.53,4.75,5.25,1.4,1.5,2.5,1.02,1.22,1.11,3.25,1.33
10,23/09/2023,11:00,SCOTLAND - CHAMPIONSHIP,Inverness,Dundee Utd,3.6,3.5,1.91,1.98,1.83,1.83,1.03,1.4,1.29,6.0,1.11
11,23/09/2023,11:00,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Bangor FC,Newington,2.05,3.6,3.05,1.53,1.47,2.32,1.01,1.26,1.14,3.55,1.21
12,23/09/2023,11:00,SPAIN - PRIMERA RFEF,Atl. Madrid B,UD Ibiza,2.8,3.0,2.45,2.4,2.0,1.73,1.1,1.53,1.44,8.5,1.05
13,23/09/2023,11:00,SPAIN - PRIMERA RFEF,Granada CF B,CF Intercity,2.4,2.88,3.0,2.4,2.0,1.73,1.1,1.53,1.44,8.5,1.05
14,23/09/2023,11:00,ENGLAND - PREMIER LEAGUE,Manchester City,Nottingham,1.14,9.0,15.0,1.44,2.25,1.57,1.02,1.22,1.14,3.5,1.3
16,23/09/2023,11:30,NETHERLANDS - EREDIVISIE,FC Volendam,Heracles,2.8,3.75,2.3,1.6,1.5,2.5,1.03,1.29,1.18,4.33,1.2
15,23/09/2023,11:30,BULGARIA - PARVA LIGA,Lok. Plovdiv,Slavia Sofia,1.6,4.0,5.75,2.05,2.1,1.67,1.06,1.44,1.33,8.0,1.08
17,23/09/2023,12:00,AUSTRIA - BUNDESLIGA,A. Klagenfurt,A. Lustenau,1.65,3.8,5.5,1.7,1.7,2.05,1.04,1.33,1.2,5.0,1.17
18,23/09/2023,13:00,SWITZERLAND - SUPER LEAGUE,Lausanne,Zurich,2.5,3.5,2.7,1.7,1.57,2.25,1.04,1.33,1.2,5.0,1.17
19,23/09/2023,13:00,NETHERLANDS - TWEEDE DIVISIE,De Treffers,Rijnsburgse Boys,2.18,3.8,2.7,1.52,1.47,2.32,1.01,1.25,1.14,3.55,1.21
20,23/09/2023,13:00,SLOVAKIA - NIKE LIGA,Skalica,Dun. Streda,4.05,3.4,1.9,2.02,1.82,1.88,1.07,1.47,1.34,6.0,1.11
21,23/09/2023,13:30,ITALY - SERIE C,Pontedera,Recanatese,1.88,3.3,4.1,2.07,1.9,1.82,1.08,1.5,1.36,6.1,1.09
22,23/09/2023,13:30,ITALY - SERIE C,Entella,Arezzo,1.75,3.5,4.55,2.0,1.9,1.8,1.07,1.45,1.33,5.8,1.1
23,23/09/2023,15:00,NETHERLANDS - EREDIVISIE,Almere City,PSV,11.0,7.5,1.2,1.36,1.91,1.91,1.01,1.2,1.11,3.25,1.33
24,23/09/2023,15:45,BELGIUM - JUPILER PRO LEAGUE,Antwerp,RWDM,1.3,5.0,9.0,1.53,1.91,1.91,1.03,1.29,1.17,4.0,1.22
25,23/09/2023,21:00,PARAGUAY - PRIMERA DIVISION,Nacional Asuncion,Libertad Asuncion,4.0,3.4,1.95,2.08,1.83,1.83,1.07,1.44,1.33,8.0,1.08
26,23/09/2023,21:20,VENEZUELA - LIGA FUTVE,Portuguesa,Mineros,1.3,4.8,9.0,1.75,2.2,1.53,1.01,1.39,1.24,5.25,1.11
27,23/09/2023,21:30,USA - MLS,FC Dallas,Columbus Crew,2.6,3.6,2.6,1.67,1.57,2.25,1.03,1.33,1.2,5.0,1.17
28,23/09/2023,21:30,USA - USL CHAMPIONSHIP,San Antonio,Orange County SC,2.02,3.5,3.35,1.72,1.62,2.15,1.05,1.37,1.24,4.6,1.16
29,23/09/2023,21:30,USA - MLS,Minnesota United,St. Louis City,1.8,3.75,4.2,1.57,1.53,2.38,1.03,1.29,1.17,4.0,1.22
