,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2024-08-08,15:00:00,EGYPT - PREMIER LEAGUE,Smouha,Al Ahly,9.6,1.4,4.8,7.2,1.2314544
2,2024-08-08,15:00:00,ARGENTINA - LIGA PROFESIONAL,Argentinos Jrs,Sarmiento Junin,1.78,6.0,3.5,14.5,1.2314543
3,2024-08-08,15:00:00,EGYPT - PREMIER LEAGUE,ZED,Zamalek,2.8,2.8,3.3,11.0,1.23153
4,2024-08-08,16:00:00,BOLIVIA - DIVISION PROFESIONAL,Santa Cruz,The Strongest,4.3,1.84,4.1,10.5,1.2315407
5,2024-08-08,18:00:00,VENEZUELA - LIGA FUTVE,La Guaira,Angostura,1.93,4.2,3.15,980.0,1.2315443
6,2024-08-08,19:00:00,BOLIVIA - DIVISION PROFESIONAL,Aurora,Blooming,1.59,7.2,4.0,21.0,1.2315403
7,2024-08-08,20:45:00,VENEZUELA - LIGA FUTVE,Carabobo,Monagas,2.22,3.8,2.84,980.0,1.2315444
8,2024-08-08,21:00:00,BOLIVIA - DIVISION PROFESIONAL,Bolivar,Wilstermann,1.26,14.5,6.6,1000.0,1.2315406
