,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Media_Ptos_H,DP_Ptos_H,CV_Ptos_H,Media_VG_H,DP_VG_H,CV_VG_H,Media_CG_H,DP_CG_H,CV_CG_H,Media_GM_H,DP_GM_H,CV_GM_H,Media_GS_H,DP_GS_H,CV_GS_H,Media_SG_H,DP_SG_H,CV_SG_H,Media_p_H,DP_p_H,Media_CG_H_02,GM_H_XP,CV_GM_H_XP,GS_H_XP,CV_GS_H_XP,Media_Ptos_A,DP_Ptos_A,CV_Ptos_A,Media_VG_A,DP_VG_A,CV_VG_A,Media_CG_A,DP_CG_A,CV_CG_A,Media_GM_A,DP_GM_A,CV_GM_A,Media_GS_A,DP_GS_A,CV_GS_A,Media_SG_A,DP_SG_A,CV_SG_A,Media_p_A,DP_p_A,GM_A_XP,CV_GM_A_XP,GS_A_XP,CV_GS_A_XP,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,coeficiente_pontos,cv_pontos,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,XPT_H,XPT_A,XPT_H/A,XPT_A/H,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
1,FINLAND - YKKONEN,2024-06-19,12:30,Rovaniemi,KPV Kokkola,2.8,3.5,2.1,1.53,2.4,1.44,2.63,1.2727273,1.354515,1.0642618,0.6066798,0.36670807,0.60445076,0.36340657,0.18126985,0.49880728,1.8181819,1.1134044,0.61237246,1.8181819,1.1134044,0.61237246,0.0,1.0444659,1.0,0.4494231,0.16284005,1.1338024,3.4710743,0.58321184,2.3140495,0.8748178,1.0,1.0444659,1.0444659,0.602247,0.4457349,0.7401197,0.41036552,0.16663125,0.4060557,1.2727273,0.86243933,0.6776309,1.9090909,1.6762809,0.8780519,-0.6363636,1.8719327,-2.9416087,0.35110918,0.12628524,2.3140495,0.47434166,3.4710743,0.92195445,0.35714287,0.2857143,0.47619048,0.6535948,0.41666666,0.6944444,0.38022813,1.25,0.75,0.8,0.6,1.3333334,1.6666666,0.43714285,0.6857143,0.21062756,0.11111111,0.14285715,0.25,0.3916501,1.3333334,0.6,0.8,1.8300654,1.372549,0.43714285,1.0625,8.4,0.273,2.399,-0.083333336,-0.16666667,0.33333334,0.25,0.25,0.7,0.3441438,1.7146428,19.290047,1.2303658,-23.50904,1.5476191,1.7857143,0.8666667,1.1538461,1.7146428,1.4,0.7,1,0.5182
2,EGYPT - PREMIER LEAGUE,2024-06-19,13:00,Ceramica Cleopatra,Future FC,2.45,2.65,3.3,2.27,1.5,1.83,1.78,1.5454545,1.1570839,0.7487013,0.36405593,0.2607992,0.71637124,0.4579551,0.14429274,0.31508055,1.3636364,0.97912085,0.718022,1.0,0.6030227,0.6030227,0.36363637,0.97912085,2.6925824,0.48333925,0.065420195,0.9234878,1.1157025,1.1967033,1.0,0.6030227,1.5454545,1.1570839,0.7487013,0.4085062,0.25623682,0.62725323,0.41644847,0.09699921,0.2329201,1.0,0.6030227,0.6030227,0.8181818,0.5749596,0.7027284,0.18181819,0.7158189,3.9370039,0.34971958,0.09855661,1.0,0.6030227,1.1157025,0.42163703,0.40816328,0.3773585,0.3030303,0.44052863,0.6666667,0.5464481,0.56179774,1.0816326,1.3469387,0.9245283,1.245283,0.74242425,0.8030303,0.8566038,0.5660377,0.12161834,0.039215688,0.14782609,0.1092437,0.07723577,0.74242425,1.245283,0.9245283,1.0792952,1.4537445,0.8566038,1.2404372,8.4,0.0,2.314,-0.023809524,0.077380955,0.29166666,0.39285713,0.15871775,0.44440973,0.1684437,1.088577,5.710593,1.0889444,21.056705,1.5275201,1.3172542,1.1596245,0.8623482,1.088577,0.65,0.2,1,0.5532
3,ICELAND - BESTA DEILD KARLA,2024-06-19,16:15,Breidablik,KA Akureyri,1.47,4.55,5.6,1.29,3.3,1.39,2.77,1.4545455,1.4373989,0.98821175,0.5956266,0.47887734,0.80398923,0.37111935,0.106811516,0.28780907,1.7272727,1.1354542,0.6573682,1.3636364,0.97912085,0.718022,0.36363637,1.7200807,4.7302217,0.44987717,0.19813088,1.088575,4.2396693,0.46259245,2.355372,0.5668594,0.90909094,1.3111095,1.4422206,0.8801251,0.65397584,0.7430487,0.3390358,0.13511157,0.39851713,1.7272727,1.354515,0.78419286,2.4545455,1.4373989,0.585607,-0.72727275,2.0928845,-2.877716,0.29975754,0.111653045,2.355372,0.993311,4.2396693,0.83217835,0.6802721,0.21978022,0.17857143,0.7751938,0.3030303,0.7194245,0.36101082,3.0952382,3.8095238,0.32307693,1.2307693,0.2625,0.8125,0.2835165,0.72527474,0.6325118,0.5116279,0.5841584,0.10344828,0.5582192,0.2625,1.2307693,0.32307693,1.1395348,4.3410854,0.2835165,0.92805755,11.62,0.545,2.749,-0.26506025,0.090361446,0.12650603,0.48192772,0.55418414,2.14654,0.6745749,5.2579274,57.002296,2.8425694,-45.142883,2.2193878,1.2159864,1.8251748,0.54789275,5.2579274,1.05,3.08,1,0.9808
4,USA - MLS,2024-06-19,20:30,Charlotte,Orlando City,2.05,3.6,3.4,1.7,2.1,1.67,2.1,2.0,1.1281521,0.56407607,0.35013175,0.2768761,0.79077685,0.5186672,0.13444874,0.25921965,1.1818181,0.9359664,0.79197156,0.72727275,1.0523489,1.4469796,0.45454547,1.304791,2.87054,0.4688955,0.080385335,0.82535684,1.8264463,0.60562533,0.9917355,0.77172244,1.6363636,1.2984415,0.793492,0.5995468,0.488395,0.81460696,0.4275122,0.09452993,0.22111633,1.3636364,1.06794,0.78315604,1.5454545,1.3726971,0.88821584,-0.18181819,1.8497263,-10.173495,0.30410013,0.065522,0.9917355,1.4684175,1.8264463,1.161513,0.4878049,0.2777778,0.29411766,0.5882353,0.47619048,0.5988024,0.47619048,1.7560976,1.6585366,0.5694444,0.9444444,0.60294116,1.0588236,0.4722222,0.5833333,0.2700478,0.27433628,0.24770643,0.028571429,0.35849056,0.60294116,0.9444444,0.5694444,1.2058823,2.0,0.4722222,1.0179641,9.05,0.364,2.427,-0.17127071,-0.022099448,0.22651933,0.3756906,0.27948377,0.8431093,0.35442552,2.0651877,37.775684,0.56568545,-11.309933,1.7575322,1.3701578,1.2827225,0.77959186,2.0651877,0.2,1.55,1,0.7687
5,USA - MLS,2024-06-19,20:30,DC United,Atlanta Utd,1.85,4.0,3.7,1.44,2.7,1.44,2.63,1.3636364,1.2984415,0.95219046,0.46508294,0.25684085,0.55224746,0.4032974,0.16304687,0.40428448,1.5454545,0.78202957,0.5060191,1.6363636,1.2264307,0.74948543,-0.09090909,1.5048132,-16.552946,0.49509427,0.06826089,1.0202744,2.107438,0.57348835,1.4876033,1.3490738,0.90909094,1.0833068,1.1916375,0.5426589,0.6379853,1.1756653,0.5520587,0.08647778,0.15664598,0.90909094,0.9958592,1.0954452,1.3636364,1.06794,0.78315604,-0.45454547,1.233151,-2.712932,0.24762456,0.049883716,1.4876033,0.60858065,2.107438,0.69102,0.5405405,0.25,0.27027026,0.6944444,0.37037036,0.6944444,0.38022813,2.162162,2.0,0.4625,0.925,0.5,1.081081,0.36,0.675,0.3745526,0.36752138,0.33333334,0.038961038,0.47058824,0.5,0.925,0.4625,1.2847222,2.5694444,0.36,1.0,9.55,0.455,2.382,-0.22513089,-0.03141361,0.19371727,0.38743454,0.36578092,1.1644026,0.46946013,2.8521922,47.07003,1.7819091,-32.210926,1.8918918,1.3513514,1.4,0.71428573,2.8521922,0.3,2.15,1,0.8834
6,USA - MLS,2024-06-19,20:30,Inter Miami,Columbus Crew,3.25,3.9,2.05,1.48,2.6,1.44,2.63,1.9090909,1.2398347,0.64943725,0.6224201,0.4157908,0.6680228,0.3151164,0.19779125,0.6276768,2.5454545,1.5587662,0.61237246,1.4545455,1.1570839,0.79549515,1.0909091,1.975051,1.8104634,0.5671634,0.11264484,1.556309,3.0082645,1.318956,2.644628,0.6363961,1.9090909,1.2398347,0.64943725,0.7237807,0.48714364,0.6730542,0.36545464,0.14510071,0.39704168,1.8181819,1.1134044,0.61237246,1.1818181,0.83319557,0.70501167,0.6363636,1.2984415,2.0404081,0.3852029,0.084136926,2.644628,0.76546556,3.0082645,0.32732683,0.30769232,0.25641027,0.4878049,0.6756757,0.3846154,0.6944444,0.38022813,1.2,0.63076925,0.8333333,0.525641,1.5853659,1.902439,0.3794872,0.6666667,0.28299144,0.09090909,0.2264151,0.31092438,0.44981414,1.5853659,0.525641,0.8333333,2.195946,1.3851352,0.3794872,1.0277778,9.2,0.0,2.48,-0.07065217,-0.20108695,0.35326087,0.2228261,0.30604148,0.9385272,0.4131071,2.2989128,18.004162,1.5839192,-29.248827,1.4108818,1.771107,0.7966102,1.2553191,2.2989128,1.85,0.65,1,0.5967
7,USA - MLS,2024-06-19,20:30,Toronto FC,Nashville SC,1.95,3.6,3.8,1.8,2.0,1.67,2.1,1.3636364,1.4937888,1.0954452,0.54721963,0.36117154,0.660012,0.37320578,0.15181692,0.40679148,1.8181819,1.3360853,0.73484695,1.8181819,1.465865,0.8062258,0.0,2.0449495,1.0,0.45160267,0.06339275,1.1348922,2.1487603,1.1305337,1.1570247,2.3035023,1.0,1.0444659,1.0444659,0.34712762,0.42004701,1.2100651,0.62748986,0.07280759,0.11602991,0.6363636,0.7713892,1.212183,1.1818181,1.465865,1.2403474,-0.54545456,1.7248787,-3.1622777,0.24686956,0.07194149,1.1570247,0.42426407,2.1487603,0.8062258,0.51282054,0.2777778,0.2631579,0.5555556,0.5,0.5988024,0.47619048,1.8461539,1.948718,0.5416667,1.0555556,0.5131579,0.94736844,0.5,0.5555556,0.32569757,0.2972973,0.32173914,0.027027028,0.33333334,0.5131579,1.0555556,0.5416667,1.0833334,2.1111112,0.5,1.0778443,9.35,0.364,2.538,-0.1764706,0.021390375,0.20855615,0.4064171,0.3257646,1.0152997,0.3797653,2.4869661,39.522633,0.28284273,-5.710593,1.8016194,1.3022943,1.3834196,0.72284645,2.4869661,0.2,1.65,1,0.8554
8,USA - MLS,2024-06-19,20:45,FC Cincinnati,Philadelphia Union,1.7,4.0,4.75,1.67,2.15,1.62,2.2,1.8181819,1.3360853,0.73484695,0.32187498,0.26695147,0.8293639,0.5441186,0.1631477,0.2998385,1.3636364,1.2264307,0.89938253,1.0909091,1.1642044,1.0671874,0.27272728,1.1354542,4.163332,0.5497506,0.049298383,0.9566935,1.7355372,0.9636241,1.8842975,0.6740131,1.5454545,1.1570839,0.7487013,0.7846906,0.54185027,0.6905273,0.3266737,0.070777126,0.21666001,1.7272727,1.0523489,0.6092546,1.2727273,1.1354542,0.8921426,0.45454547,1.1570839,2.5455844,0.32717746,0.07005468,1.8842975,0.9646531,1.7355372,0.8326664,0.5882353,0.25,0.21052632,0.5988024,0.4651163,0.61728394,0.45454547,2.3529413,2.7941177,0.425,1.1875,0.35789475,0.84210527,0.4175,0.5375,0.48490736,0.40350878,0.4728682,0.08571429,0.41093475,0.35789475,1.1875,0.425,1.0179641,2.8443115,0.4175,1.0308642,10.45,0.273,2.493,-0.2200957,0.07177033,0.16267942,0.45454547,0.45625466,1.589287,0.5224469,3.8929424,48.990913,0.6788225,-13.495733,1.9752322,1.2198143,1.6192894,0.61755484,3.8929424,0.75,2.3,1,0.9351
9,BRAZIL - SERIE B,2024-06-19,21:00,Botafogo SP,Ponte Preta,2.25,3.0,3.5,2.6,1.48,2.2,1.62,1.5454545,1.1570839,0.7487013,0.2799238,0.2905866,1.0380918,0.60330516,0.084433466,0.1399515,0.90909094,0.8999541,0.98994946,0.54545456,0.6555548,1.2018504,0.36363637,0.97912085,2.6925824,0.40880457,0.13711202,0.65894777,1.4049587,0.58232325,0.24793388,1.4422206,0.6363636,0.88139635,1.3850514,0.30990154,0.64203066,2.0717247,0.76299787,0.06336279,0.08304452,0.45454547,0.8907235,1.9595917,1.5454545,1.0756508,0.6960094,-1.0909091,1.2398347,-1.1365151,0.2069462,0.0779685,0.24793388,1.6329932,1.4049587,1.183216,0.44444445,0.33333334,0.2857143,0.3846154,0.6756757,0.45454547,0.61728394,1.3333334,1.5555556,0.75,1.1666666,0.64285713,0.85714287,0.8666667,0.49333334,0.18760903,0.14285715,0.2173913,0.07692308,0.071428575,0.64285713,1.1666666,0.75,0.86538464,1.3461539,0.8666667,1.1818181,8.75,0.909,2.038,-0.08571429,0.057142857,0.25714287,0.4,0.21570955,0.6291529,0.1894444,1.5411035,20.556046,1.5839192,29.248827,1.6190476,1.3015873,1.2439024,0.8039216,1.5411035,0.5,0.75,1,0.7172
10,USA - MLS,2024-06-19,21:30,Houston Dynamo,Seattle Sounders,1.95,3.6,3.8,2.03,1.83,1.91,1.91,1.7272727,1.2128786,0.70219284,0.29306805,0.20130202,0.6868781,0.50514024,0.13754761,0.2722959,1.2727273,0.86243933,0.6776309,0.90909094,0.66804266,0.73484695,0.36363637,0.88139635,2.42384,0.5334768,0.06925977,0.90310204,1.8512397,0.59292704,0.90909094,0.66804266,0.8181818,1.1134044,1.3608277,0.45545933,0.38129804,0.8371725,0.4988021,0.07471479,0.14978844,1.0,0.8528029,0.8528029,1.4545455,0.8907235,0.61237246,-0.45454547,0.8907235,-1.9595917,0.3036051,0.07678348,0.90909094,0.9380832,1.8512397,0.6998542,0.51282054,0.2777778,0.2631579,0.49261084,0.5464481,0.5235602,0.5235602,1.8461539,1.948718,0.5416667,1.0555556,0.5131579,0.94736844,0.5638889,0.5083333,0.32569757,0.2972973,0.32173914,0.027027028,0.27886322,0.5131579,1.0555556,0.5416667,0.96059114,1.8719212,0.5638889,1.0628272,9.35,0.909,2.326,-0.1764706,0.021390375,0.20855615,0.4064171,0.3257646,1.0152997,0.34839287,2.4869661,39.522633,0.28284273,5.710593,1.8016194,1.3022943,1.3834196,0.72284645,2.4869661,0.2,1.65,1,0.86
