Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,02/03/2024,12:00,SPAIN - PRIMERA RFEF,Arenteiro,Gimnastic,2.9,2.8,2.4,2.75,2.25,1.57,1.13,1.65,1.57,10.0,1.03
2,02/03/2024,13:30,SENEGAL - LIGUE 1,Jaraaf,Dakar SC,2.02,2.77,3.9,2.85,2.5,1.5,1.11,1.62,1.57,10.0,1.02
3,02/03/2024,16:45,ITALY - SERIE C,Sorrento,Potenza,2.5,2.8,3.1,2.5,2.0,1.72,1.12,1.62,1.5,7.6,1.05
