,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-03-18,16:45:00,ENGLAND - NATIONAL LEAGUE,Altrincham,Wealdstone,1.87,4.1,3.6,980.0,1.2409334
2,2025-03-18,16:45:00,ENGLAND - NATIONAL LEAGUE,AFC Fylde,Sutton,4.0,1.95,3.8,29.0,1.2409353
3,2025-03-18,16:45:00,ENGLAND - NATIONAL LEAGUE,Rochdale,Boston Utd,1.71,5.4,3.8,980.0,1.2409343
4,2025-03-18,16:45:00,ENGLAND - NATIONAL LEAGUE,Gateshead,Braintree,1.68,5.3,4.2,23.0,1.2409335
5,2025-03-18,16:45:00,ENGLAND - NATIONAL LEAGUE,FC Halifax,Dag & Red,1.68,5.2,4.0,16.5,1.2409344
6,2025-03-18,16:45:00,ENGLAND - LEAGUE ONE,Rotherham,Wycombe,3.45,2.34,3.45,8.4,1.2409385
7,2025-03-18,16:45:00,ENGLAND - NATIONAL LEAGUE,Maidenhead,Aldershot,3.05,2.36,3.6,20.0,1.2409407
