Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,25/11/2023,10:00,BULGARIA - PARVA LIGA,Botev Plovdiv,Pirin Blagoevgrad,1.33,4.75,10.0,1.88,2.25,1.57,1.05,1.36,1.25,6.0,1.13
19,25/11/2023,10:30,NETHERLANDS - TWEEDE DIVISIE,Scheveningen,Lisse,1.57,3.95,5.1,1.52,1.57,2.12,1.01,1.24,1.14,3.5,1.22
21,25/11/2023,11:00,NETHERLANDS - TWEEDE DIVISIE,AFC,Excelsior Maassluis,1.5,3.95,6.0,1.57,1.65,2.0,1.02,1.28,1.16,3.7,1.19
20,25/11/2023,11:00,POLAND - EKSTRAKLASA,Rakow,Cracovia,1.57,4.2,5.25,1.85,1.91,1.91,1.04,1.36,1.25,6.0,1.13
28,25/11/2023,12:00,ENGLAND - CHAMPIONSHIP,Leicester,Watford,1.57,4.2,5.5,1.93,1.91,1.8,1.05,1.36,1.29,6.0,1.13
27,25/11/2023,12:00,SCOTLAND - PREMIERSHIP,Celtic,Motherwell,1.14,7.5,19.0,1.4,2.1,1.67,1.02,1.2,1.13,3.4,1.33
26,25/11/2023,12:00,NORTHERN IRELAND - NIFL PREMIERSHIP,Coleraine,Carrick Rangers,1.55,4.1,5.2,1.62,1.7,2.05,1.04,1.32,1.2,4.1,1.2
24,25/11/2023,12:00,ENGLAND - LEAGUE ONE,Bolton,Exeter,1.44,4.75,6.5,1.67,1.91,1.91,1.03,1.3,1.2,5.0,1.17
23,25/11/2023,12:00,BELGIUM - JUPILER PRO LEAGUE,Cercle Brugge KSV,Eupen,1.4,4.75,6.5,1.57,1.75,2.0,1.03,1.29,1.17,4.0,1.22
22,25/11/2023,12:00,ENGLAND - LEAGUE TWO,Wrexham,Morecambe,1.4,4.75,8.0,1.53,1.8,1.91,1.03,1.25,1.17,4.0,1.22
33,25/11/2023,12:00,NORTHERN IRELAND - NIFL PREMIERSHIP,Linfield,Ballymena,1.1,8.25,21.0,1.37,2.65,1.42,1.02,1.2,1.11,2.92,1.36
30,25/11/2023,13:00,AUSTRIA - BUNDESLIGA,Sturm Graz,A. Lustenau,1.17,7.0,15.0,1.5,2.1,1.67,1.02,1.22,1.14,3.75,1.25
29,25/11/2023,13:00,AUSTRIA - BUNDESLIGA,Salzburg,Hartberg,1.36,5.0,7.5,1.53,1.8,1.95,1.03,1.25,1.17,4.0,1.22
32,25/11/2023,13:30,POLAND - EKSTRAKLASA,Pogon Szczecin,Stal Mielec,1.33,5.0,8.5,1.65,1.95,1.8,1.03,1.3,1.2,4.5,1.18
31,25/11/2023,13:30,CROATIA - HNL,D. Zagreb,Osijek,1.4,4.2,7.5,1.73,1.91,1.8,1.04,1.33,1.22,5.5,1.14
18,25/11/2023,14:00,SPAIN - PRIMERA RFEF,Ponferradina,Tarazona,1.67,3.4,5.25,2.5,2.5,1.5,1.1,1.57,1.5,8.5,1.05
17,25/11/2023,15:15,POLAND - DIVISION 1,Motor Lublin,R. Rzeszow,1.67,3.5,4.5,1.93,1.83,1.83,1.06,1.36,1.29,6.5,1.11
16,25/11/2023,15:30,ROMANIA - LIGA 1,CFR Cluj,UTA Arad,1.44,4.0,7.0,1.88,2.0,1.73,1.05,1.36,1.25,6.0,1.13
15,25/11/2023,16:00,BELGIUM - CHALLENGER PRO LEAGUE,Waregem,Anderlecht U23,1.44,4.75,5.5,1.6,1.73,2.0,1.03,1.29,1.18,4.33,1.2
14,25/11/2023,16:00,POLAND - EKSTRAKLASA,Legia,Warta Poznan,1.45,4.2,7.0,1.98,2.1,1.67,1.05,1.4,1.29,6.5,1.11
13,25/11/2023,16:45,ITALY - SERIE C,L.R. Vicenza,Pro Sesto,1.47,3.95,6.9,2.15,2.37,1.52,1.08,1.5,1.39,6.5,1.08
8,25/11/2023,17:00,BRAZIL - SERIE B,Chapecoense-SC,Vitoria,1.65,3.6,5.0,2.15,2.1,1.65,1.08,1.47,1.38,6.4,1.08
9,25/11/2023,17:00,PORTUGAL - TAÇA DE PORTUGAL,Vitoria Guimaraes,Vilaverdense,1.25,5.25,9.5,1.85,2.63,1.44,1.04,1.36,1.25,6.0,1.13
7,25/11/2023,17:00,BRAZIL - SERIE B,Novorizontino,Criciuma,1.47,3.95,6.8,2.07,2.25,1.57,1.07,1.45,1.36,6.1,1.09
11,25/11/2023,17:00,SPAIN - LALIGA2,Eibar,Levante,1.73,3.6,5.0,2.08,2.0,1.73,1.06,1.44,1.33,8.0,1.08
10,25/11/2023,17:00,BRAZIL - SERIE B,Botafogo SP,Londrina,1.57,3.6,5.9,2.2,2.2,1.6,1.09,1.52,1.4,6.6,1.08
12,25/11/2023,17:00,NETHERLANDS - EREDIVISIE,Ajax,Vitesse,1.3,5.5,9.5,1.4,1.7,2.05,1.02,1.22,1.11,3.25,1.33
6,25/11/2023,17:45,PORTUGAL - TAÇA DE PORTUGAL,Benfica,Famalicao,1.29,5.0,8.5,1.57,1.91,1.8,1.03,1.25,1.17,4.0,1.22
5,25/11/2023,18:00,ARGENTINA - COPA DE LA LIGA PROFESIONAL,Union de Santa Fe,Tigre,1.7,3.5,5.25,2.3,2.2,1.62,1.08,1.5,1.4,10.0,1.06
4,25/11/2023,19:00,COLOMBIA - PRIMERA A,Deportes Tolima,Dep. Cali,1.7,3.75,5.0,2.05,1.91,1.8,1.06,1.4,1.3,7.0,1.1
3,25/11/2023,20:00,ECUADOR - LIGA PRO,Aucas,Delfin,1.7,3.5,5.25,2.05,1.91,1.8,1.06,1.4,1.33,8.0,1.08
2,25/11/2023,21:00,BRAZIL - SERIE A,Fluminense,Coritiba,1.44,4.33,7.5,1.7,1.91,1.91,1.04,1.33,1.22,5.0,1.17
25,25/11/2023,23:00,COSTA RICA - PRIMERA DIVISION,Herediano,Sporting San Jose,1.4,4.5,7.5,1.62,1.83,1.83,1.03,1.29,1.18,4.33,1.2
34,25/11/2023,23:00,COSTA RICA - PRIMERA DIVISION,Alajuelense,Guanacasteca,1.4,4.5,7.0,1.57,1.8,1.91,1.03,1.29,1.17,4.33,1.2
