,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-03-04,14:45:00,EUROPE - CHAMPIONS LEAGUE,Club Brugge KV,Aston Villa,3.15,2.5,3.45,9.6,1.2398957
2,2025-03-04,16:00:00,EGYPT - PREMIER LEAGUE,ZED,El Ismaily,1.76,6.4,3.4,24.0,1.2402039
3,2025-03-04,16:00:00,EGYPT - PREMIER LEAGUE,Al Ittihad,Smouha,3.2,3.0,2.62,75.0,1.2402396
4,2025-03-04,16:45:00,ENGLAND - NATIONAL LEAGUE,AFC Fylde,Hartlepool,4.0,1.81,4.0,680.0,1.240295
5,2025-03-04,16:45:00,ENGLAND - LEAGUE TWO,Colchester,Chesterfield,2.1,4.0,3.4,13.5,1.2402751
6,2025-03-04,16:45:00,ENGLAND - LEAGUE TWO,Grimsby,Tranmere,1.88,4.8,3.65,16.5,1.2402754
7,2025-03-04,16:45:00,ENGLAND - LEAGUE TWO,Swindon,Salford,2.08,3.9,3.5,14.0,1.2402761
8,2025-03-04,16:45:00,ENGLAND - LEAGUE TWO,Port Vale,Harrogate,1.89,5.0,3.5,14.5,1.2402772
9,2025-03-04,16:45:00,ENGLAND - LEAGUE TWO,Crewe,Fleetwood,2.42,3.35,3.25,11.0,1.240276
10,2025-03-04,16:45:00,ENGLAND - LEAGUE TWO,Notts Co,Barrow,1.72,5.6,3.9,28.0,1.2402753
11,2025-03-04,16:45:00,ENGLAND - LEAGUE TWO,Morecambe,AFC Wimbledon,3.75,2.14,3.5,8.0,1.2402757
12,2025-03-04,16:45:00,SCOTLAND - CHAMPIONSHIP,Queen's Park,Ayr,3.5,2.34,3.25,9.4,1.2402823
13,2025-03-04,16:45:00,ENGLAND - NATIONAL LEAGUE,Tamworth FC,Wealdstone,2.22,3.15,3.45,36.0,1.2402953
14,2025-03-04,16:45:00,ENGLAND - NATIONAL LEAGUE,Aldershot,Dag & Red,1.91,4.0,3.6,100.0,1.2402952
15,2025-03-04,16:45:00,ENGLAND - NATIONAL LEAGUE,Rochdale,Gateshead,2.34,3.05,3.4,70.0,1.2402949
16,2025-03-04,16:45:00,ENGLAND - NATIONAL LEAGUE,Eastleigh,Ebbsfleet,1.59,6.2,4.0,22.0,1.2402956
17,2025-03-04,16:45:00,ENGLAND - NATIONAL LEAGUE,Maidenhead,Braintree,2.74,2.7,3.2,24.0,1.2402952
18,2025-03-04,16:45:00,ENGLAND - NATIONAL LEAGUE,Barnet,Yeovil,1.41,8.6,4.5,65.0,1.2402958
19,2025-03-04,16:45:00,ENGLAND - NATIONAL LEAGUE,York City,Altrincham,1.81,4.4,3.8,100.0,1.2402956
20,2025-03-04,16:45:00,ENGLAND - NATIONAL LEAGUE,Southend,Woking,1.81,4.7,3.5,120.0,1.2402959
21,2025-03-04,16:45:00,ENGLAND - NATIONAL LEAGUE,FC Halifax,Forest Green,3.5,2.22,3.2,20.0,1.2402954
22,2025-03-04,16:45:00,ENGLAND - LEAGUE TWO,Bromley,Doncaster,3.55,2.16,3.6,10.0,1.2402756
23,2025-03-04,16:45:00,ENGLAND - LEAGUE ONE,Mansfield,Wigan,2.32,3.55,3.35,11.0,1.2402769
24,2025-03-04,16:45:00,ENGLAND - LEAGUE TWO,Carlisle,Walsall,3.6,2.22,3.45,8.4,1.2402753
25,2025-03-04,16:45:00,SCOTLAND - LEAGUE ONE,Dumbarton,Arbroath,4.8,1.62,4.2,200.0,1.2402824
26,2025-03-04,16:45:00,SCOTLAND - LEAGUE TWO,Stranraer,Forfar Athletic,2.5,2.84,3.15,26.0,1.2402827
27,2025-03-04,16:45:00,ENGLAND - LEAGUE TWO,Bradford City,Cheltenham,1.65,6.0,3.95,19.0,1.2402756
28,2025-03-04,16:45:00,ENGLAND - NATIONAL LEAGUE,Solihull Moors,Sutton,2.6,2.84,3.35,26.0,1.2401189
29,2025-03-04,16:45:00,ENGLAND - LEAGUE ONE,Bolton,Birmingham,4.1,2.1,3.5,8.8,1.240271
30,2025-03-04,16:45:00,ENGLAND - LEAGUE ONE,Rotherham,Leyton Orient,2.36,3.35,3.5,13.0,1.2402767
31,2025-03-04,16:45:00,ENGLAND - LEAGUE ONE,Lincoln,Crawley,1.82,5.3,3.65,16.5,1.2402761
32,2025-03-04,16:45:00,ENGLAND - LEAGUE ONE,Charlton,Barnsley,1.85,5.0,3.75,17.5,1.240277
33,2025-03-04,16:45:00,ENGLAND - LEAGUE ONE,Huddersfield,Wrexham,2.8,2.88,3.25,10.0,1.2402762
34,2025-03-04,16:45:00,ENGLAND - LEAGUE ONE,Shrewsbury,Bristol Rovers,2.08,4.1,3.35,13.5,1.2402765
35,2025-03-04,16:45:00,ENGLAND - LEAGUE TWO,Newport,Gillingham,4.1,2.1,3.45,7.8,1.2402759
36,2025-03-04,16:45:00,ENGLAND - LEAGUE ONE,Blackpool,Peterborough,2.16,3.5,3.7,17.5,1.2402768
37,2025-03-04,17:00:00,EUROPE - CHAMPIONS LEAGUE,Dortmund,Lille,1.68,5.8,4.2,21.0,1.2398955
38,2025-03-04,17:00:00,EUROPE - CHAMPIONS LEAGUE,Real Madrid,Atl. Madrid,1.91,4.5,3.85,18.0,1.2398956
39,2025-03-04,17:00:00,EUROPE - CHAMPIONS LEAGUE,PSV,Arsenal,4.1,2.06,3.6,8.8,1.2398963
40,2025-03-04,17:00:00,ENGLAND - LEAGUE ONE,Reading,Exeter,1.79,4.9,4.0,19.5,1.2402766
41,2025-03-04,17:00:00,ENGLAND - LEAGUE ONE,Wycombe,Burton,1.58,7.2,4.1,21.0,1.2402768
