,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-03-13,08:00:00,ARMENIA - PREMIER LEAGUE,Ararat Yerevan,BKMA,2.14,3.2,3.15,30.0,1.240782
2,2025-03-13,16:30:00,EGYPT - PREMIER LEAGUE,El Gaish,El Ismaily,2.28,4.0,3.0,10.5,1.2406878
3,2025-03-13,17:00:00,ENGLAND - LEAGUE TWO,Bromley,Walsall,3.8,2.16,3.5,9.2,1.2406284
