,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,h0dMG2AM,16/08/2023,12:30,QATAR - QSL,Al Wakra,Muaither SC,ROUND 1,1.6,4.2,4.84,1.29,3.4,1.01,14.0,1.16,4.33,1.62,2.29,2.42,1.47,4.25,1.17,1.63,2.22,,,,,13.0,15.0,26.0,61.0,7.0,6.5,13.0,31.0,7.0,6.5,11.0,31.0,10.0,9.0,15.0,41.0,201.0
2,dpLmlyTj,16/08/2023,20:00,DOMINICAN REPUBLIC - LDF,Cibao,Atletico Pantoja,WINNERS STAGE ,1.65,3.52,5.28,1.48,2.47,1.05,8.0,1.39,2.67,2.28,1.61,4.15,1.18,9.0,1.03,2.16,1.66,,,,,7.5,12.0,31.0,67.0,4.5,6.5,17.0,67.0,5.5,7.5,17.0,67.0,9.5,12.0,31.0,67.0,67.0
