,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,SOUTH KOREA - K LEAGUE 1,16/06/2024,06:00,Ulsan HD,Seoul,1.8,3.6,4.2,1.85,2.0,1.73,2.0,2.4285715,0.9035079,0.393,1.4,1.1135529,0.805,0.5555556,0.2777778,0.23809524,0.5405405,0.5,0.39544734,1.029,2.017,1,0.5496
2,SOUTH KOREA - K LEAGUE 2,16/06/2024,07:00,Cheongju,Cheonan City,2.05,3.3,3.5,2.3,1.6,2.0,1.73,1.2,0.9797959,1.234,1.7,1.3453624,0.782,0.4878049,0.3030303,0.2857143,0.4347826,0.625,0.25486597,-0.5,2.325,1,0.5046
3,SOUTH KOREA - K LEAGUE 2,16/06/2024,07:00,Gimpo FC,Ansan Greeners,2.0,3.3,3.6,2.35,1.57,2.1,1.67,1.9,1.3747727,0.772,1.2,1.2489996,0.709,0.5,0.3030303,0.2777778,0.42553192,0.6369427,0.27574053,0.7,2.624,1,0.5043
4,CHINA - SUPER LEAGUE,16/06/2024,08:35,Shanghai Shenhua,Chengdu Rongcheng,1.9,3.5,4.0,1.8,2.05,1.67,2.1,2.3,1.1,0.648,1.7,1.3453624,0.707,0.5263158,0.2857143,0.25,0.5555556,0.4878049,0.34662262,0.6,2.445,1,0.684
5,NORWAY - OBOS-LIGAEN,16/06/2024,10:00,Ranheim,Raufoss,1.85,3.6,3.75,1.62,2.25,1.62,2.2,1.2,1.2489996,0.888,1.3,1.1874342,0.957,0.5405405,0.2777778,0.26666668,0.61728394,0.44444445,0.34996185,-0.1,2.436,1,0.5647
6,SWEDEN - SUPERETTAN,16/06/2024,10:00,Helsingborg,Orebro,1.85,3.3,4.33,2.0,1.85,1.8,1.95,1.7,1.1,1.064,0.5,0.92195445,1.056,0.5405405,0.3030303,0.23094688,0.5,0.5405405,0.36928797,1.2,2.022,1,0.5033
7,NORWAY - OBOS-LIGAEN,16/06/2024,10:00,Kongsvinger,Asane,1.42,4.75,5.75,1.44,2.7,1.62,2.2,1.5,1.2845232,0.417,0.6,0.9165151,0.932,0.70422536,0.21052632,0.17391305,0.6944444,0.37037036,0.6663875,0.9,2.201,1,0.9564
8,NORWAY - OBOS-LIGAEN,16/06/2024,10:00,Levanger,Aalesund,1.8,3.8,3.7,1.57,2.35,1.53,2.38,1.25,1.0897248,0.88,0.7,1.1874342,0.868,0.5555556,0.2631579,0.27027026,0.6369427,0.42553192,0.37519056,0.55,2.277,1,0.7421
9,SWEDEN - SUPERETTAN,16/06/2024,10:00,Oster,Ostersund,1.53,4.5,5.25,1.6,2.3,1.7,2.05,2.2,0.9797959,0.687,0.6,0.9165151,1.26,0.6535948,0.22222222,0.1904762,0.625,0.4347826,0.5942968,1.6,1.896,1,0.5044
10,SWEDEN - SUPERETTAN,16/06/2024,12:00,Sandviken,Oddevold,2.05,3.5,3.5,2.0,1.85,1.8,1.95,1.8,1.4696939,0.864,0.8,1.1661904,0.963,0.4878049,0.2857143,0.2857143,0.5,0.5405405,0.26981705,1.0,2.636,1,0.5045
11,SPAIN - LALIGA2,16/06/2024,13:30,R. Oviedo,Espanyol,2.2,3.25,3.25,2.6,1.48,2.1,1.67,2.1,1.1357816,0.857,1.2,0.9797959,1.288,0.45454547,0.30769232,0.30769232,0.3846154,0.6756757,0.19410774,0.9,2.116,1,0.8
12,BRAZIL - SERIE B,16/06/2024,18:30,Sport Recife,Mirassol,1.7,3.5,5.25,2.25,1.62,2.2,1.62,2.3,1.1,0.567,1.3,1.1874342,1.169,0.5882353,0.2857143,0.1904762,0.44444445,0.61728394,0.47793415,1.0,2.287,1,0.7918
13,BRAZIL - SERIE B,16/06/2024,18:30,Goias,Coritiba,1.95,3.1,4.33,2.5,1.5,2.2,1.62,1.9,1.3747727,0.928,1.1,1.3,1.092,0.51282054,0.32258064,0.23094688,0.4,0.6666667,0.33028063,0.8,2.675,1,0.5769
