League,Date,Time,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under05_HT,Odd_Over05_HT,Odd_Under15_HT,Odd_Over15_HT,Odd_Under25_HT,Odd_Over25_HT,Odd_Under05,Odd_Over05,Odd_Under15,Odd_Over15,Odd_Under25,Odd_Over25,Odd_Under45,Odd_Over45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_CS_0x0,Odd_CS_0x1,Odd_CS_0x2,Odd_CS_0x3,Odd_CS_1x0,Odd_CS_1x1,Odd_CS_1x2,Odd_CS_1x3,Odd_CS_2x0,Odd_CS_2x1,Odd_CS_2x2,Odd_CS_2x3,Odd_CS_3x0,Odd_CS_3x1,Odd_CS_3x2,Odd_CS_3x3,Odd_CS_Goleada_H,Odd_CS_Goleada_A,Odd_CS_Goleada_D,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
Chinese Super League,2024-04-09,08:35:00,Shandong Taishan,Henan Songshan Longmen,1.51,7.0,4.6,3.25,1.36,1.51,2.64,1.14,6.8,4.3,1.05,4.3,1.24,2.12,1.71,1.16,5.5,1.9,1.94,6.0,6.6,7.2,7.8,7.8,9.6,21.0,7.4,8.0,8.8,20.0,7.4,12.0,13.5,6.6,8.0,3.85,7.6,8.6,0.66225165,0.2173913,0.14285715,0.5847953,0.4716981,0.5263158,0.5154639,3.0463576,4.6357617,0.32826087,1.5217391,0.21571429,0.6571429,0.37173912,0.46086955,0.67277724,0.5057283,0.64512336,0.20689656,0.45800316,0.21571429,1.5217391,0.32826087,0.88304096,4.0935674,0.37173912,0.9,13.11,-0.23569794,0.18306637,0.115179256,0.53394353,0.629798,2.7522173,0.70479465,6.741528,57.08707,0.57982755,-11.585126,6.741528,2.4,3.09,1,1.0
Chinese Super League,2024-04-09,08:35:00,Beijing Guoan,Sichuan Jiuniu FC,1.43,8.8,4.4,2.86,1.44,1.4,3.0,1.1,8.6,3.4,1.07,3.4,1.32,1.82,1.97,1.1,3.55,2.26,1.68,12.0,15.0,7.8,8.4,6.2,9.4,7.0,8.2,6.8,9.2,7.0,8.2,10.5,15.0,7.4,8.6,4.4,12.0,9.8,0.6993007,0.22727273,0.11363637,0.5076142,0.5494506,0.44247788,0.5952381,3.0769231,6.1538463,0.325,2.0,0.1625,0.5,0.44772726,0.41363636,0.73133385,0.509434,0.72043014,0.33333334,0.38147566,0.1625,2.0,0.325,0.7258883,4.4670053,0.44772726,0.8716814,14.63,-0.20300752,0.30075186,0.09774436,0.60150373,0.76036566,3.7080498,0.80924404,9.08283,56.043648,0.21213204,4.289153,9.08283,4.4,2.97,1,1.0
Chinese Super League,2024-04-09,09:00:00,Shanghai Shenhua,Wuhan Three Towns,1.42,8.6,4.9,3.2,1.37,1.49,2.68,1.13,7.0,15.0,1.05,4.2,1.26,2.12,1.74,1.15,2.92,1.98,1.87,15.5,24.0,46.0,11.0,7.6,9.8,28.0,11.0,7.8,9.2,22.0,10.5,11.0,13.5,25.0,12.0,4.5,11.0,13.0,0.70422536,0.20408164,0.11627907,0.57471263,0.4716981,0.5050505,0.53475934,3.4507043,6.056338,0.2897959,1.755102,0.16511628,0.5697674,0.35510203,0.43265307,0.7582325,0.5506329,0.71656686,0.27407408,0.4759036,0.16511628,1.755102,0.2897959,0.81609195,4.9425287,0.35510203,0.8787879,14.92,-0.23324397,0.24798928,0.09517426,0.5764075,0.7219628,3.5905616,0.8038151,8.795044,60.113472,0.53740114,-10.757967,8.795044,3.7,3.48,1,1.0
Bulgarian A League,2024-04-09,12:30:00,Lokomotiv Sofia,Beroe Stara Za,2.8,2.88,3.0,2.24,1.47,1.31,3.2,1.06,1.26,2.76,1.08,2.76,1.47,1.61,2.4,1.06,9.4,2.0,1.86,8.2,3.7,4.1,4.7,8.2,6.0,4.1,4.6,4.4,10.5,4.5,4.8,4.7,4.6,4.8,5.1,4.6,4.6,5.4,0.35714287,0.33333334,0.3472222,0.41666666,0.621118,0.5,0.53763443,1.0714285,1.0285715,0.93333334,0.96,0.9722222,1.0416666,0.8,0.5366667,0.02823102,0.03448276,0.014084507,0.020408163,0.11111111,0.9722222,0.96,0.93333334,1.1666666,1.2,0.8,1.2,8.68,-0.023041476,-0.013824885,0.32258064,0.33179724,0.034791864,0.10066446,0.09386282,0.24657656,5.710593,1.1172287,21.55402,0.24657656,0.12,0.2,1,1.0
Scottish Championship,2024-04-09,15:45:00,Ayr,Morton,2.92,2.46,3.35,2.94,1.47,1.42,2.84,1.11,7.6,10.0,1.05,3.55,1.31,1.88,1.91,1.11,6.4,1.74,2.14,11.0,9.4,13.5,6.2,10.0,6.6,9.6,6.0,6.0,11.0,14.0,6.4,6.6,6.4,6.6,7.6,6.2,5.8,8.2,0.34246576,0.29850745,0.40650406,0.5235602,0.5319149,0.57471263,0.46728972,1.1472603,0.84246576,0.8716418,0.7343283,1.1869918,1.3617886,0.57014924,0.561194,0.12699865,0.068580545,0.08550186,0.15318416,0.27376425,1.1869918,0.7343283,0.8716418,1.5287958,1.2879581,0.57014924,1.0977012,8.73,-0.049255442,-0.10194731,0.3344788,0.28178695,0.15294991,0.44508427,0.23237422,1.0902294,12.133881,0.042426407,0.85937226,1.0902294,0.89,0.43,1,1.0
Scottish Championship,2024-04-09,15:45:00,Raith,Airdrieonians,2.04,3.75,3.4,3.05,1.45,1.41,2.86,1.1,1.26,3.45,1.02,3.45,1.32,1.9,1.96,1.1,7.2,1.82,2.04,5.1,5.3,6.4,7.2,4.4,4.1,5.5,5.4,5.1,4.8,5.8,5.4,6.2,6.0,4.2,7.8,5.4,5.4,8.0,0.49019608,0.29411766,0.26666668,0.5102041,0.5263158,0.5494506,0.49019608,1.6666666,1.8382353,0.6,1.1029412,0.544,0.9066667,0.5764706,0.5588235,0.28412163,0.25,0.29533678,0.04895105,0.26865673,0.544,1.1029412,0.6,1.0408163,1.9132653,0.5764706,1.0769231,9.19,-0.14798695,0.038084876,0.22198041,0.40805224,0.29488975,0.90334564,0.33042642,2.212736,34.215702,0.084852815,1.718358,2.212736,0.35,1.36,1,1.0
English League 1,2024-04-09,15:45:00,Cheltenham,Carlisle,1.68,5.8,4.1,3.05,1.4,1.42,2.88,1.09,7.8,3.6,1.07,3.6,1.33,1.96,1.98,1.12,7.2,1.96,1.93,12.5,17.5,38.0,15.5,7.4,8.2,20.0,48.0,8.8,9.4,20.0,14.5,15.0,14.0,20.0,26.0,9.4,14.5,17.5,0.5952381,0.24390244,0.1724138,0.5050505,0.5102041,0.5102041,0.5181347,2.4404762,3.452381,0.4097561,1.4146341,0.28965518,0.70689654,0.48292682,0.47804877,0.54803926,0.4186851,0.5508021,0.17171717,0.34868422,0.28965518,1.4146341,0.4097561,0.8484849,2.929293,0.48292682,1.0102041,11.58,-0.208981,0.14680484,0.14507772,0.50086355,0.53638834,2.070459,0.57058614,5.071568,50.428097,0.02828427,0.5729387,5.071568,1.7,2.42,1,1.0
English National League,2024-04-09,15:45:00,Rochdale,Boreham Wood,2.5,2.78,3.4,3.05,1.4,1.45,2.8,1.11,1.26,3.9,1.01,3.9,1.29,1.99,1.85,1.13,6.2,1.71,2.18,5.4,10.0,5.9,6.8,5.1,6.8,5.3,6.4,5.6,9.6,5.6,6.8,6.6,6.2,6.8,7.4,5.9,6.2,8.2,0.4,0.29411766,0.35971224,0.5405405,0.5025126,0.5847953,0.4587156,1.36,1.112,0.7352941,0.81764704,0.89928055,1.2230216,0.5441176,0.5852941,0.12422091,0.15254237,0.053030305,0.100323625,0.2952381,0.89928055,0.81764704,0.7352941,1.3513514,1.5027027,0.5441176,1.0818714,8.68,-0.10368664,-0.071428575,0.28801844,0.3202765,0.15918641,0.46057934,0.2442868,1.1281844,24.227745,0.1979899,-4.004173,1.1281844,0.62,0.9,1,1.0
English League 2,2024-04-09,15:45:00,Morecambe,Crewe,2.9,2.58,3.55,3.05,1.4,1.46,2.76,1.12,7.8,4.0,1.03,4.0,1.29,2.02,1.86,1.14,6.2,1.68,2.3,14.0,10.5,15.5,32.0,11.5,7.6,10.5,21.0,18.0,11.5,13.5,32.0,34.0,26.0,30.0,26.0,10.0,9.2,15.5,0.3448276,0.28169015,0.3875969,0.53763443,0.4950495,0.5952381,0.4347826,1.2241379,0.8896552,0.8169014,0.72676057,1.1240311,1.3759689,0.52394366,0.5690141,0.12868951,0.1007752,0.05839416,0.15823817,0.3123845,1.1240311,0.72676057,0.8169014,1.5591397,1.3870968,0.52394366,1.1071428,9.03,-0.07198228,-0.107419714,0.3211517,0.2857143,0.16420835,0.49426714,0.25803107,1.2107023,18.004162,0.22627416,-4.573921,1.2107023,0.97,0.65,1,1.0
English League 2,2024-04-09,15:45:00,Newport County,Accrington,2.64,2.8,3.7,3.35,1.39,1.51,2.72,1.13,7.2,12.0,1.05,4.2,1.26,2.1,1.76,1.15,5.7,1.67,2.32,13.5,12.0,18.0,32.0,11.5,7.8,11.0,25.0,16.5,11.0,14.5,32.0,30.0,21.0,30.0,50.0,9.2,17.5,16.5,0.37878788,0.27027026,0.35714287,0.5681818,0.47619048,0.5988024,0.43103448,1.4015151,1.060606,0.7135135,0.7567568,0.94285715,1.3214285,0.47567567,0.5675676,0.139815,0.16719243,0.029411765,0.13846155,0.35531136,0.94285715,0.7567568,0.7135135,1.5,1.5909091,0.47567567,1.0538923,9.14,-0.11597374,-0.098468274,0.28884026,0.30634573,0.1875594,0.571431,0.29163733,1.3997142,27.92359,0.4808326,-9.648046,1.3997142,0.9,1.06,1,1.0
