,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,BANGLADESH - PREMIER LEAGUE,26/04/2024,06:45,Rahmatgonj MFS,Fortis,2.8,2.52,2.8
2,CHINA - SUPER LEAGUE,26/04/2024,07:00,Qingdao West Coast,Nantong Zhiyun,2.1,3.4,3.5
3,CHINA - SUPER LEAGUE,26/04/2024,08:00,Shenzhen Xinpengcheng,Qingdao Hainiu,2.15,3.1,3.75
4,CHINA - SUPER LEAGUE,26/04/2024,08:35,Wuhan Three Towns,Tianjin Jinmen Tiger,2.2,3.4,3.25
5,BULGARIA - PARVA LIGA,26/04/2024,14:00,Pirin Blagoevgrad,Botev Vratsa,2.2,3.3,3.3
6,REPUBLIC OF THE CONGO - LIGUE 1,26/04/2024,14:00,Etoile du Congo,AS BNG,,,
7,USA - USL CHAMPIONSHIP,26/04/2024,20:30,Rhode Island,Phoenix Rising,3.05,3.15,2.3
8,FIJI - PREMIER LEAGUE,26/04/2024,22:00,Labasa,Ba,,,
