,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,13/07/2024,00:00,MEXICO - LIGA MX,Mazatlan FC,Atl. San Luis,2.3,3.4,3.1,1.67,1.53,2.38,1.04,1.3,1.2,5.0,1.17
2,13/07/2024,09:00,CHINA - SUPER LEAGUE,Shanghai Shenhua,Changchun Yatai,1.25,5.75,11.0,1.44,1.8,1.95,1.02,1.22,1.13,3.4,1.3
3,13/07/2024,12:05,ARGENTINA - PRIMERA NACIONAL,Deportivo Moron,Chaco For Ever,2.3,2.7,3.9,3.4,2.5,1.5,1.17,1.75,1.73,19.0,1.02
4,13/07/2024,12:30,SWEDEN - ALLSVENSKAN,Sirius,GAIS,2.15,3.5,3.2,1.73,1.62,2.2,1.04,1.33,1.22,5.5,1.14
5,13/07/2024,13:15,ROMANIA - LIGA 1,UTA Arad,FC Rapid Bucuresti,3.0,3.2,2.3,2.0,1.73,2.0,1.06,1.4,1.29,7.0,1.1
6,13/07/2024,15:00,ARGENTINA - PRIMERA NACIONAL,Gimnasia Mendoza,Atl. Rafaela,1.8,3.2,5.25,2.88,2.63,1.44,1.14,1.62,1.62,15.0,1.03
7,13/07/2024,15:00,EGYPT - PREMIER LEAGUE,National Bank Egypt,Smouha,2.35,2.95,3.05,1.95,1.65,1.98,1.02,1.4,1.31,6.45,1.07
8,13/07/2024,15:30,BRAZIL - SERIE B,Novorizontino,Guarani,1.73,3.7,4.75,2.4,2.38,1.53,1.08,1.53,1.5,11.0,1.05
9,13/07/2024,15:30,ARGENTINA - PRIMERA NACIONAL,All Boys,Alvarado,2.3,2.8,3.7,3.4,2.5,1.5,1.17,1.73,1.67,19.0,1.02
12,13/07/2024,16:00,BRAZIL - SERIE A,Bahia,Cuiaba,1.57,3.7,6.5,2.05,2.05,1.7,1.07,1.4,1.33,7.0,1.1
10,13/07/2024,16:00,BRAZIL - SERIE A,Cruzeiro,Bragantino,1.95,3.4,4.0,2.1,1.95,1.8,1.07,1.44,1.36,8.0,1.08
11,13/07/2024,16:00,BOLIVIA - DIVISION PROFESIONAL,SA Bulo Bulo,Oriente Petrolero,1.75,3.4,3.8,1.8,1.73,2.0,1.04,1.36,1.25,5.5,1.14
13,13/07/2024,17:00,BRAZIL - SERIE B,Sport Recife,America MG,2.15,3.1,3.7,2.2,1.91,1.8,1.07,1.44,1.36,9.0,1.07
14,13/07/2024,17:15,ARGENTINA - PRIMERA NACIONAL,Temperley,Def. de Belgrano,2.15,2.9,3.9,3.1,2.5,1.5,1.14,1.67,1.62,17.0,1.03
15,13/07/2024,17:30,PERU - LIGA 1,Cesar Vallejo,Alianza Lima,3.4,3.1,2.15,2.35,2.0,1.73,1.08,1.5,1.4,10.0,1.06
16,13/07/2024,18:00,BRAZIL - SERIE B,CRB,Coritiba,2.3,2.9,3.5,2.7,2.2,1.62,1.11,1.57,1.53,13.0,1.04
17,13/07/2024,18:00,BRAZIL - COPA DO BRASIL,Athletico-PR,Ypiranga FC,1.14,7.5,17.0,1.57,2.5,1.5,1.03,1.29,1.18,4.33,1.2
18,13/07/2024,20:00,PERU - LIGA 1,U. de Deportes,Carlos Mannucci,1.13,7.5,15.0,1.44,2.38,1.53,1.03,1.22,1.13,3.5,1.29
19,13/07/2024,21:00,BOLIVIA - DIVISION PROFESIONAL,The Strongest,Universitario de Vinto,1.29,4.5,9.0,1.67,2.0,1.73,1.04,1.3,1.2,5.0,1.17
20,13/07/2024,22:30,USA - MLS,Colorado Rapids,New York Red Bulls,2.05,3.6,3.4,1.67,1.62,2.2,1.03,1.33,1.2,5.0,1.17
