Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,ROMANIA - LIGA 2,27/08/2023,05:00,Progresul Spartac,Corvinul Hunedoara,9.45,5.2,1.28
2,BULGARIA - PARVA LIGA,27/08/2023,13:00,Etar,Botev Plovdiv,3.4,3.3,2.2
3,MOLDOVA - SUPER LIGA,27/08/2023,14:00,Milsami,Sheriff Tiraspol,8.4,4.33,1.37
4,ALBANIA - SUPERLIGA,27/08/2023,15:00,Dinamo Tirana,KF Tirana,3.88,3.38,1.9
5,MOROCCO - BOTOLA PRO,27/08/2023,15:15,Youssoufia Berrechid,Raja Casablanca,4.5,3.2,1.73
6,DOMINICAN REPUBLIC - LDF,27/08/2023,18:00,Vega Real,Cibao,4.36,3.36,1.81
