,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2024-05-26,02:00:00,JAPAN - J1 LEAGUE,Vissel Kobe,Verdy,1.62,6.6,3.95,20.0,1.2291186
2,2024-05-26,02:00:00,JAPAN - J2 LEAGUE,Shimizu S-Pulse,Mito,1.64,6.0,4.0,24.0,1.229116
3,2024-05-26,02:00:00,JAPAN - J2 LEAGUE,Blaublitz,Kusatsu,1.74,6.0,3.4,18.5,1.2291162
4,2024-05-26,02:00:00,JAPAN - J2 LEAGUE,Iwaki,Tokushima,1.81,5.0,3.6,980.0,1.2291161
5,2024-05-26,02:00:00,JAPAN - J2 LEAGUE,Oita Trinita,Renofa Yamaguchi,2.74,2.9,3.2,10.5,1.2291166
6,2024-05-26,02:00:00,JAPAN - J2 LEAGUE,Vegalta Sendai,Okayama,2.6,2.98,3.25,13.5,1.229121
7,2024-05-26,03:00:00,JAPAN - J1 LEAGUE,Cerezo Osaka,Sanfrecce Hiroshima,4.4,1.94,3.55,9.2,1.2291185
8,2024-05-26,03:00:00,JAPAN - J1 LEAGUE,FC Tokyo,Gamba Osaka,2.58,3.05,3.3,12.5,1.2291187
9,2024-05-26,03:00:00,JAPAN - J1 LEAGUE,Nagoya Grampus,Kyoto,1.97,4.3,3.5,16.5,1.2291183
10,2024-05-26,04:00:00,JAPAN - J1 LEAGUE,Urawa Reds,Machida,2.54,3.1,3.25,13.5,1.2291198
11,2024-05-26,04:30:00,SOUTH KOREA - K LEAGUE 1,Daegu,Gangwon,2.54,3.05,3.15,980.0,1.2291205
12,2024-05-26,04:30:00,SOUTH KOREA - K LEAGUE 2,Anyang,Jeonnam,2.0,3.75,3.45,980.0,1.2292122
13,2024-05-26,04:30:00,SOUTH KOREA - K LEAGUE 2,Cheongju,Gyeongnam,3.1,2.5,3.1,11.0,1.2292435
14,2024-05-26,06:30:00,ESTONIA - ESILIIGA,FC Tallinn,Paide Linnameeskond U21,1.04,1.18,1.22,1000.0,1.2293583
15,2024-05-26,06:30:00,ESTONIA - ESILIIGA,Elva,Viimsi JK,1.15,1.08,1.22,1000.0,1.2293582
16,2024-05-26,06:30:00,ESTONIA - ESILIIGA,Harju JK Laagri,Tabasalu,1.04,1.2,1.22,1000.0,1.2293581
17,2024-05-26,06:30:00,ESTONIA - ESILIIGA,Levadia U21,Tartu Welco,1.04,1.04,1.21,1000.0,1.2293582
18,2024-05-26,07:00:00,SOUTH KOREA - K LEAGUE 2,Seongnam,Cheonan City,2.12,3.4,3.35,980.0,1.2292436
19,2024-05-26,07:00:00,SOUTH KOREA - K LEAGUE 1,Jeju Utd,Suwon FC,2.58,2.68,3.6,14.0,1.2291235
20,2024-05-26,08:00:00,CHINA - SUPER LEAGUE,Qingdao Hainiu,Tianjin Jinmen Tiger,3.65,1.96,3.55,12.5,1.2292135
21,2024-05-26,08:00:00,CHINA - SUPER LEAGUE,Beijing Guoan,Nantong Zhiyun,1.39,8.8,4.9,36.0,1.2292134
22,2024-05-26,08:35:00,CHINA - SUPER LEAGUE,Changchun Yatai,Henan Songshan Longmen,2.46,2.76,3.4,14.5,1.2292169
23,2024-05-26,08:35:00,CHINA - SUPER LEAGUE,Chengdu Rongcheng,Qingdao West Coast,1.21,14.5,7.4,980.0,1.229217
24,2024-05-26,09:00:00,DENMARK - 1ST DIVISION,Helsingor,B.93,2.16,2.96,3.7,980.0,1.2291774
25,2024-05-26,09:00:00,CHINA - SUPER LEAGUE,Shanghai Port,Cangzhou,1.11,21.0,12.0,980.0,1.2292172
26,2024-05-26,09:00:00,DENMARK - 1ST DIVISION,Koge,Naestved,2.86,2.4,3.7,14.5,1.2291774
27,2024-05-26,09:00:00,SPAIN - LALIGA,Getafe,Mallorca,2.4,3.4,3.35,11.5,1.2291411
28,2024-05-26,09:00:00,SWEDEN - ALLSVENSKAN,Hammarby,Sirius,2.1,3.55,3.75,19.0,1.2291785
29,2024-05-26,09:30:00,NORWAY - OBOS-LIGAEN,Valerenga,Levanger,1.74,4.4,3.95,24.0,1.2293406
30,2024-05-26,10:00:00,POLAND - DIVISION 1,Tychy,Leczna,2.32,3.1,2.98,980.0,1.2291385
