,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2026-02-14,03:00:00,AUSTRALIA - A-LEAGUE,Melbourne Victory,Brisbane Roar,1.75,5.2,4.0,24.0,1.2538766
2,2026-02-14,05:35:00,AUSTRALIA - A-LEAGUE,Sydney FC,Adelaide United,1.84,4.2,4.4,26.0,1.2538767
3,2026-02-14,08:30:00,TURKEY - SUPER LIG,Genclerbirligi,Rizespor,2.44,3.4,3.3,14.0,1.2537793
4,2026-02-14,09:00:00,SERBIA - PRVA LIGA,Smederevo,Tekstilac Odzaci,1.91,4.2,3.0,13.5,1.2539998
5,2026-02-14,09:00:00,GERMANY - 2. BUNDESLIGA,Kaiserslautern,Greuther Furth,1.7,5.1,4.5,26.0,1.253768
6,2026-02-14,09:00:00,GERMANY - 2. BUNDESLIGA,Hertha Berlin,Hannover,3.0,2.44,3.8,13.5,1.2538017
7,2026-02-14,09:00:00,SERBIA - SUPER LIGA,Napredak,Radnicki Nis,3.05,2.48,3.25,9.6,1.2539185
8,2026-02-14,10:00:00,FRANCE - LIGUE 2,Grenoble,Reims,4.7,1.96,3.4,8.2,1.2537471
9,2026-02-14,10:00:00,FRANCE - LIGUE 2,Montpellier,Le Mans,2.58,3.3,3.15,10.5,1.2537647
10,2026-02-14,10:00:00,SPAIN - LALIGA,Espanyol,Celta Vigo,2.48,3.35,3.3,10.5,1.2535033
11,2026-02-14,10:45:00,HUNGARY - OTP BANK LIGA,MTK Budapest,Puskas Academy,3.05,2.3,3.7,22.0,1.2538135
12,2026-02-14,11:00:00,ITALY - SERIE A,Como,Fiorentina,1.7,5.7,4.1,21.0,1.2534891
13,2026-02-14,11:00:00,SERBIA - SUPER LIGA,Partizan,Sp. Subotica,1.23,16.0,7.0,60.0,1.2539179
14,2026-02-14,11:30:00,GERMANY - BUNDESLIGA,Eintracht Frankfurt,B. Monchengladbach,2.1,3.8,3.7,15.0,1.2535101
15,2026-02-14,11:30:00,SLOVAKIA - NIKE LIGA,Slovan Bratislava,Trencin,1.28,10.5,6.6,260.0,1.2537655
16,2026-02-14,11:30:00,GERMANY - BUNDESLIGA,Hamburger SV,Union Berlin,2.58,3.2,3.3,11.0,1.25351
17,2026-02-14,11:30:00,GERMANY - BUNDESLIGA,Werder Bremen,Bayern Munich,10.5,1.32,6.4,16.5,1.2535037
18,2026-02-14,11:30:00,GERMANY - BUNDESLIGA,Bayer Leverkusen,St. Pauli,1.54,7.2,4.6,23.0,1.2535156
19,2026-02-14,11:30:00,SLOVAKIA - NIKE LIGA,Podbrezova,Ruzomberok,1.88,4.2,3.75,30.0,1.2537656
20,2026-02-14,11:30:00,GERMANY - BUNDESLIGA,Hoffenheim,Freiburg,1.79,4.9,4.1,20.0,1.2535034
21,2026-02-14,12:00:00,ENGLAND - NATIONAL LEAGUE,Scunthorpe,Boston Utd,1.65,5.4,4.2,970.0,1.2537522
22,2026-02-14,12:00:00,ENGLAND - NATIONAL LEAGUE,Gateshead,Brackley Town,3.1,2.32,3.9,20.0,1.2537515
23,2026-02-14,12:00:00,ENGLAND - NATIONAL LEAGUE,Wealdstone,York City,5.5,1.57,4.7,970.0,1.2537508
24,2026-02-14,12:00:00,ENGLAND - NATIONAL LEAGUE,Eastleigh,Boreham Wood,4.6,1.81,4.0,12.5,1.2537519
25,2026-02-14,12:00:00,SCOTLAND - CHAMPIONSHIP,Dunfermline,Partick Thistle,3.2,2.56,3.2,9.8,1.2534605
26,2026-02-14,12:00:00,ENGLAND - NATIONAL LEAGUE,Tamworth FC,Aldershot,2.66,2.68,3.8,16.0,1.2537516
27,2026-02-14,12:00:00,ENGLAND - NATIONAL LEAGUE,Yeovil,Rochdale,6.4,1.65,4.1,8.0,1.2537524
28,2026-02-14,12:00:00,ENGLAND - NATIONAL LEAGUE,Southend,Morecambe,1.46,7.0,5.0,85.0,1.253751
29,2026-02-14,12:00:00,SCOTLAND - PREMIERSHIP,Falkirk,Dundee Utd,1.92,4.4,3.85,16.5,1.2539523
30,2026-02-14,12:00:00,ENGLAND - NATIONAL LEAGUE,FC Halifax,Truro City,1.84,4.8,3.9,18.0,1.2537525
31,2026-02-14,12:00:00,ENGLAND - NATIONAL LEAGUE,Hartlepool,Sutton,1.34,1.34,1.91,1000.0,1.2537518
32,2026-02-14,12:00:00,SCOTLAND - CHAMPIONSHIP,Ross County,Queen's Park,1.85,4.7,3.8,18.5,1.2534608
33,2026-02-14,12:00:00,SCOTLAND - CHAMPIONSHIP,Arbroath,Ayr,2.72,2.9,3.35,17.0,1.2534603
34,2026-02-14,12:00:00,ENGLAND - NATIONAL LEAGUE,Braintree,Solihull Moors,3.45,2.08,3.9,970.0,1.2537518
35,2026-02-14,12:00:00,SCOTLAND - PREMIERSHIP,Hibernian,St. Mirren,1.87,4.7,3.8,17.5,1.2539523
36,2026-02-14,12:00:00,SCOTLAND - PREMIERSHIP,Dundee FC,Livingston,1.91,4.6,3.75,15.5,1.2539524
37,2026-02-14,12:00:00,SCOTLAND - CHAMPIONSHIP,Morton,Raith,3.25,2.7,3.0,9.2,1.2534531
38,2026-02-14,12:00:00,SCOTLAND - LEAGUE TWO,Stirling,Clyde,3.45,2.18,3.4,10.5,1.2537466
39,2026-02-14,12:00:00,SCOTLAND - LEAGUE TWO,Annan,East Kilbride,2.78,2.42,3.95,17.0,1.2537464
40,2026-02-14,12:00:00,SCOTLAND - LEAGUE TWO,Dumbarton,Stranraer,2.96,2.36,3.5,14.0,1.2537463
41,2026-02-14,12:00:00,SCOTLAND - LEAGUE ONE,Stenhousemuir,Montrose,1.59,6.2,3.95,22.0,1.2537401
42,2026-02-14,12:00:00,SCOTLAND - LEAGUE TWO,Spartans,Edinburgh City,1.53,6.4,4.6,26.0,1.2537465
43,2026-02-14,12:00:00,SCOTLAND - LEAGUE ONE,Kelty Hearts,Peterhead,3.25,2.16,3.65,11.0,1.2537397
44,2026-02-14,12:00:00,SCOTLAND - LEAGUE ONE,East Fife,Cove Rangers,2.7,2.62,3.55,18.5,1.2537402
