Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,27/04/2024,04:15,AUSTRALIA - A-LEAGUE,Wellington Phoenix,Macarthur FC,1.65,4.2,4.75,1.5,1.53,2.38,1.03,1.25,1.14,4.0,1.25
23,27/04/2024,04:30,SOUTH KOREA - K LEAGUE 2,Busan,Ansan Greeners,1.5,3.8,6.0,1.85,2.0,1.73,1.05,1.4,1.25,6.0,1.13
24,27/04/2024,05:00,ROMANIA - LIGA 2,Steaua Bucuresti,CSM Slatina,1.72,3.35,4.7,1.85,1.72,1.9,1.01,1.4,1.27,6.01,1.09
25,27/04/2024,08:00,THAILAND - THAI LEAGUE 1,Buriram,Muang Thong Utd,1.34,5.1,7.2,1.47,1.75,1.98,1.03,1.26,1.15,3.4,1.27
26,27/04/2024,08:30,ENGLAND - LEAGUE ONE,Derby,Carlisle,1.22,6.5,13.0,1.57,2.2,1.62,1.03,1.29,1.17,4.0,1.22
27,27/04/2024,08:30,ENGLAND - LEAGUE ONE,Barnsley,Northampton,1.44,4.75,6.5,1.5,1.67,2.1,1.03,1.25,1.14,3.75,1.25
30,27/04/2024,11:00,ENGLAND - CHAMPIONSHIP,Norwich,Swansea,1.67,4.0,5.0,1.67,1.67,2.1,1.04,1.3,1.2,4.5,1.2
28,27/04/2024,11:00,SCOTLAND - LEAGUE TWO,Dumbarton,Elgin City,1.57,4.0,4.75,1.75,1.83,1.83,1.04,1.36,1.22,5.0,1.14
29,27/04/2024,11:00,ENGLAND - LEAGUE TWO,Swindon,Morecambe,1.53,4.5,5.5,1.48,1.57,2.25,1.02,1.25,1.14,3.75,1.25
33,27/04/2024,11:00,ENGLAND - LEAGUE TWO,Bradford City,Newport,1.3,5.0,10.0,1.57,1.91,1.8,1.03,1.29,1.17,4.33,1.2
41,27/04/2024,11:00,ENGLAND - LEAGUE TWO,Crawley,Grimsby,1.65,4.0,5.0,1.57,1.62,2.2,1.03,1.29,1.17,4.33,1.2
32,27/04/2024,11:00,ENGLAND - LEAGUE TWO,Salford,Harrogate,1.7,3.8,4.75,1.57,1.57,2.25,1.03,1.29,1.17,4.0,1.22
34,27/04/2024,12:00,AUSTRIA - BUNDESLIGA,Tirol,A. Lustenau,1.75,3.6,5.0,1.98,1.8,1.95,1.05,1.4,1.29,6.5,1.11
35,27/04/2024,13:00,GEORGIA - CRYSTALBET EROVNULI LIGA,Dila Gori,Samgurali,1.47,4.0,5.7,1.82,2.05,1.73,1.01,1.36,1.27,6.01,1.09
36,27/04/2024,13:00,SLOVAKIA - NIKE LIGA,Kosice,Z. Moravce-Vrable,1.47,4.2,6.5,1.8,1.93,1.78,1.05,1.4,1.27,5.1,1.15
37,27/04/2024,13:00,SWITZERLAND - CHALLENGE LEAGUE,Vaduz,Baden,1.53,4.2,5.3,1.45,1.52,2.37,1.03,1.27,1.15,3.25,1.29
38,27/04/2024,13:00,BAHRAIN - PREMIER LEAGUE,Al-Muharraq,Al-Hala,1.42,4.5,6.4,1.7,1.88,1.82,1.04,1.34,1.22,4.4,1.17
40,27/04/2024,13:30,ITALY - SERIE C,Avellino,Crotone,1.7,3.45,4.8,2.02,1.98,1.65,1.04,1.44,1.35,7.9,1.05
21,27/04/2024,13:30,NORTHERN IRELAND - NIFL PREMIERSHIP,Larne,Coleraine,1.31,5.4,7.6,1.4,1.7,2.05,1.02,1.24,1.13,3.05,1.33
39,27/04/2024,13:30,ITALY - SERIE C,Audace Cerignola,Giugliano,1.6,3.75,5.1,1.82,1.8,1.8,1.01,1.4,1.26,5.84,1.1
20,27/04/2024,13:30,ITALY - SERIE C,Monopoli,ACR Messina,1.47,3.7,6.2,2.1,2.27,1.5,1.05,1.47,1.38,8.3,1.04
22,27/04/2024,13:30,NORTHERN IRELAND - NIFL PREMIERSHIP,Dungannon,Ballymena,1.38,4.8,6.7,1.5,1.72,2.0,1.03,1.28,1.16,3.55,1.25
19,27/04/2024,14:00,GEORGIA - CRYSTALBET EROVNULI LIGA,Dinamo Batumi,Gagra,1.3,4.65,8.0,1.7,2.28,1.6,1.01,1.32,1.22,5.3,1.12
2,27/04/2024,14:00,PORTUGAL - LIGA PORTUGAL,Benfica,Braga,1.57,4.33,5.5,1.5,1.57,2.25,1.02,1.25,1.14,3.75,1.25
3,27/04/2024,14:45,IVORY COAST - LIGUE 1,Stade d'Abidjan,Bouake,1.65,3.35,4.8,2.25,2.25,1.61,1.07,1.47,1.44,9.35,1.01
4,27/04/2024,15:00,POLAND - DIVISION 1,Tychy,Zaglebie Sosnowiec,1.6,4.0,5.25,1.88,1.83,1.83,1.05,1.36,1.25,6.0,1.13
5,27/04/2024,15:00,SERBIA - SUPER LIGA,Zeleznicar Pancevo,Radnicki Nis,1.53,4.2,5.3,1.65,1.72,2.0,1.04,1.33,1.21,4.15,1.19
6,27/04/2024,15:45,BELGIUM - JUPILER PRO LEAGUE,Gent,Westerlo,1.33,5.5,7.0,1.4,1.62,2.2,1.01,1.22,1.11,3.25,1.33
7,27/04/2024,16:00,BRAZIL - SERIE A,Vasco,Criciuma,1.6,3.8,6.0,2.05,2.05,1.7,1.06,1.44,1.33,7.0,1.1
8,27/04/2024,16:30,PORTUGAL - LIGA PORTUGAL,Vitoria Guimaraes,Boavista,1.6,4.0,5.5,1.98,1.95,1.8,1.05,1.4,1.29,6.5,1.11
9,27/04/2024,17:00,CANADA - CANADIAN PREMIER LEAGUE,Forge,Valour,1.47,4.1,6.7,1.78,1.9,1.82,1.05,1.4,1.26,4.9,1.15
10,27/04/2024,17:00,USA - USL CHAMPIONSHIP,Charleston,Las Vegas Lights,1.55,4.3,5.0,1.62,1.72,2.02,1.03,1.31,1.2,4.1,1.2
11,27/04/2024,18:00,PANAMA - LPF,Herrera,Veraguas,1.57,3.95,4.9,1.53,1.6,2.07,1.01,1.27,1.2,3.6,1.2
12,27/04/2024,20:00,ECUADOR - LIGA PRO,LDU Quito,Tecnico U.,1.45,4.2,6.5,1.8,1.91,1.8,1.04,1.36,1.25,6.0,1.13
13,27/04/2024,20:00,MEXICO - LIGA DE EXPANSION MX,Venados,Atletico La Paz,1.55,3.95,5.3,1.6,1.65,1.98,1.03,1.29,1.2,4.45,1.17
14,27/04/2024,20:30,USA - MLS,New York Red Bulls,Vancouver Whitecaps,1.67,4.0,5.0,1.93,1.91,1.91,1.05,1.36,1.29,6.5,1.11
