,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,06/01/2024,10:00,ITALY - SERIE C,Novara,Alessandria,1.93,3.15,4.15,2.5,2.18,1.6,1.11,1.6,1.5,7.7,1.05
2,06/01/2024,10:00,ITALY - SERIE C,Virtus Verona,Atalanta U23,2.7,3.1,2.57,2.32,2.0,1.72,1.1,1.55,1.45,7.2,1.06
3,06/01/2024,10:00,ITALY - SERIE C,AlbinoLeffe,L.R. Vicenza,4.15,3.15,1.93,2.42,2.15,1.62,1.11,1.57,1.5,7.5,1.06
4,06/01/2024,12:00,SCOTLAND - CHAMPIONSHIP,Ayr,Inverness,2.38,3.8,2.45,1.98,1.8,1.91,1.05,1.4,1.3,6.0,1.11
5,06/01/2024,12:00,ENGLAND - LEAGUE ONE,Exeter,Carlisle,2.05,3.3,3.6,2.15,1.95,1.8,1.07,1.44,1.36,9.0,1.07
6,06/01/2024,12:00,ENGLAND - LEAGUE ONE,Lincoln,Shrewsbury,1.93,3.1,4.22,2.4,2.1,1.65,1.07,1.5,1.44,10.0,1.02
7,06/01/2024,12:00,ENGLAND - LEAGUE TWO,Salford,Forest Green,2.38,3.5,2.9,1.83,1.62,2.2,1.04,1.36,1.25,6.0,1.13
8,06/01/2024,12:15,ITALY - SERIE C,Fermana,Carrarese,6.5,3.6,1.55,2.37,2.5,1.47,1.1,1.57,1.47,7.4,1.06
9,06/01/2024,12:30,PORTUGAL - LIGA PORTUGAL,Estrela,Vizela,2.7,3.3,2.6,2.1,1.91,1.91,1.06,1.44,1.36,8.0,1.08
10,06/01/2024,14:15,SAN MARINO - CAMPIONATO SAMMARINESE,Faetano,Fiorentino,1.93,3.85,3.0,1.44,1.4,2.85,17.0,1.22,1.11,3.8,1.22
11,06/01/2024,14:30,ENGLAND - FA CUP,Chelsea,Preston,1.14,8.5,13.0,1.4,2.1,1.67,1.01,1.22,1.11,3.25,1.33
12,06/01/2024,15:00,SPAIN - COPA DEL REY,Huesca,Rayo Vallecano,3.3,3.25,2.3,2.4,2.05,1.7,1.08,1.53,1.44,11.0,1.05
