,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2024-12-26,09:00:00,SERBIA - SUPER LIGA,IMT Novi Beograd,TSC,2.44,2.68,3.45,50.0,1.2375605
2,2024-12-26,09:30:00,ENGLAND - PREMIER LEAGUE,Manchester City,Everton,1.37,9.6,5.8,38.0,1.2372175
3,2024-12-26,09:30:00,SCOTLAND - PREMIERSHIP,Hearts,Hibernian,2.3,3.4,3.55,14.5,1.2374703
4,2024-12-26,10:00:00,ENGLAND - LEAGUE ONE,Leyton Orient,Crawley,1.52,7.4,4.5,25.0,1.2374091
5,2024-12-26,12:00:00,ENGLAND - NATIONAL LEAGUE,Dag & Red,Braintree,1.97,3.95,3.5,60.0,1.2374758
6,2024-12-26,12:00:00,ENGLAND - NATIONAL LEAGUE,Altrincham,FC Halifax,1.98,4.0,3.4,55.0,1.2374792
7,2024-12-26,12:00:00,ENGLAND - NATIONAL LEAGUE,Yeovil,Eastleigh,1.99,4.1,3.35,17.0,1.2374754
8,2024-12-26,12:00:00,ENGLAND - NATIONAL LEAGUE,Boston Utd,Solihull Moors,3.75,2.02,3.55,10.5,1.2374789
9,2024-12-26,12:00:00,ENGLAND - NATIONAL LEAGUE,Tamworth FC,Forest Green,4.9,1.71,4.0,9.0,1.2374785
10,2024-12-26,12:00:00,ENGLAND - NATIONAL LEAGUE,Aldershot,Woking,2.24,3.15,3.5,60.0,1.237475
11,2024-12-26,12:00:00,ENGLAND - NATIONAL LEAGUE,Barnet,Sutton,1.54,6.0,4.4,160.0,1.237479
12,2024-12-26,12:00:00,ENGLAND - NATIONAL LEAGUE,AFC Fylde,Rochdale,3.55,2.02,3.8,29.0,1.2374753
13,2024-12-26,12:00:00,ENGLAND - LEAGUE TWO,AFC Wimbledon,Swindon,1.65,5.7,4.2,22.0,1.23732
14,2024-12-26,12:00:00,ENGLAND - LEAGUE TWO,Cheltenham,Crewe,3.05,2.56,3.25,9.4,1.2373201
15,2024-12-26,12:00:00,ENGLAND - NATIONAL LEAGUE,Southend,Ebbsfleet,1.41,7.2,4.9,120.0,1.2374748
16,2024-12-26,12:00:00,ENGLAND - PREMIER LEAGUE,Bournemouth,Crystal Palace,2.08,3.8,3.85,17.5,1.2372186
17,2024-12-26,12:00:00,ENGLAND - PREMIER LEAGUE,Newcastle,Aston Villa,2.06,3.8,3.9,18.5,1.2372178
18,2024-12-26,12:00:00,ENGLAND - PREMIER LEAGUE,Nottingham,Tottenham,2.38,3.05,3.95,21.0,1.2372181
19,2024-12-26,12:00:00,ENGLAND - PREMIER LEAGUE,Southampton,West Ham,3.3,2.32,3.7,13.5,1.2372187
20,2024-12-26,12:00:00,SCOTLAND - PREMIERSHIP,Kilmarnock,Aberdeen,2.58,3.0,3.45,12.0,1.2374699
