,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,ENGLAND - LEAGUE TWO,23/03/2024,12:00,Doncaster,Forest Green,2.0,3.5,3.75,2.03,1.83,1.83,1.83,1.6,1.4282857,0.839,0.8,0.8717798,0.614,0.5,0.2857143,0.26666668,0.49261084,0.5464481,0.30157617,0.8,2.3,1,0.7744
2,SCOTLAND - CHAMPIONSHIP,23/03/2024,12:00,Morton,Dunfermline,2.0,3.4,3.1,2.05,1.75,1.83,1.83,1.4,1.356466,0.985,1.4,1.356466,1.347,0.5,0.29411766,0.32258064,0.4878049,0.5714286,0.24471053,0.0,2.713,1,0.9526
3,SCOTLAND - CHAMPIONSHIP,23/03/2024,12:00,Ayr,Queen's Park,2.1,3.4,2.88,1.8,2.0,1.67,2.1,1.7,1.1,0.678,1.6,1.4282857,0.895,0.47619048,0.29411766,0.3472222,0.5555556,0.5,0.20523323,0.1,2.528,1,0.937
4,SCOTLAND - LEAGUE TWO,23/03/2024,12:00,Stenhousemuir,Peterhead,1.85,3.2,4.0,2.05,1.75,1.83,1.83,1.2,1.2489996,0.742,0.7,0.9,1.038,0.5405405,0.3125,0.25,0.4878049,0.5714286,0.33960357,0.5,2.149,1,0.5085
5,SCOTLAND - LEAGUE TWO,23/03/2024,12:00,East Fife,Stranraer,1.85,3.1,4.2,1.98,1.88,1.8,1.91,0.6,1.2,1.11,1.1,1.3,0.795,0.5405405,0.32258064,0.23809524,0.5050505,0.5319149,0.347119,-0.5,2.5,1,0.5113
6,SCOTLAND - LEAGUE TWO,23/03/2024,12:00,Dumbarton,Bonnyrigg Rose,1.62,3.6,5.0,1.78,2.1,1.8,1.91,1.9,1.1357816,0.852,0.875,1.2686114,0.853,0.61728394,0.2777778,0.2,0.56179774,0.47619048,0.49635893,1.025,2.404,1,0.5068
7,ENGLAND - LEAGUE TWO,23/03/2024,12:00,Tranmere,Crawley,2.0,3.6,3.6,1.67,2.15,1.57,2.25,1.6,1.4282857,0.582,0.6,0.48989794,0.963,0.5,0.2777778,0.2777778,0.5988024,0.4651163,0.29772916,1.0,1.918,1,0.8215
8,ENGLAND - LEAGUE TWO,23/03/2024,12:00,Sutton,Accrington,2.1,3.5,3.4,1.9,1.95,1.73,2.0,1.4,1.356466,0.711,1.1,1.3,0.84,0.47619048,0.2857143,0.29411766,0.5263158,0.51282054,0.24964708,0.3,2.656,1,0.6968
9,ENGLAND - LEAGUE TWO,23/03/2024,12:00,Notts Co,Salford,2.0,4.2,3.2,1.44,2.7,1.44,2.63,2.2,1.2489996,0.406,1.7,1.3453624,0.927,0.5,0.23809524,0.3125,0.6944444,0.37037036,0.31466445,0.5,2.594,1,0.6552
10,SCOTLAND - LEAGUE ONE,23/03/2024,12:00,Alloa,Queen of South,1.85,3.4,3.6,1.7,2.1,1.62,2.2,2.1,1.3747727,0.607,1.4,1.356466,0.825,0.5405405,0.29411766,0.2777778,0.5882353,0.47619048,0.32415742,0.7,2.731,1,0.8
