,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Media_Ptos_H,DP_Ptos_H,CV_Ptos_H,Media_VG_H,DP_VG_H,CV_VG_H,Media_CG_H,DP_CG_H,CV_CG_H,Media_GM_H,DP_GM_H,CV_GM_H,Media_GS_H,DP_GS_H,CV_GS_H,Media_SG_H,DP_SG_H,CV_SG_H,Media_p_H,DP_p_H,Media_CG_H_02,GM_H_XP,CV_GM_H_XP,GS_H_XP,CV_GS_H_XP,Media_Ptos_A,DP_Ptos_A,CV_Ptos_A,Media_VG_A,DP_VG_A,CV_VG_A,Media_CG_A,DP_CG_A,CV_CG_A,Media_GM_A,DP_GM_A,CV_GM_A,Media_GS_A,DP_GS_A,CV_GS_A,Media_SG_A,DP_SG_A,CV_SG_A,Media_p_A,DP_p_A,GM_A_XP,CV_GM_A_XP,GS_A_XP,CV_GS_A_XP,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,coeficiente_pontos,cv_pontos,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,XPT_H,XPT_A,XPT_H/A,XPT_A/H,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
1,SOUTH KOREA - K LEAGUE 1,2024-09-29,04:30,Seoul,Suwon FC,1.95,3.7,3.5,1.67,2.15,1.57,2.25,1.6363636,1.4937888,0.91287094,0.4753434,0.27234435,0.57294226,0.388912,0.12546727,0.32261097,1.5454545,0.78202957,0.5060191,1.0909091,1.1642044,1.0671874,0.45454547,1.4373989,3.1622777,0.4698041,0.090497166,1.0076293,2.8099174,0.43011627,1.4876033,0.8537499,1.7272727,1.4200454,0.8221316,0.78314006,0.5805095,0.7412588,0.386734,0.079258494,0.20494318,1.7272727,1.2856487,0.74432296,1.5454545,0.8907235,0.5763505,0.18181819,1.6958871,9.327379,0.32836583,0.054747693,2.8264463,0.7856742,3.9338844,0.3499271,0.51282054,0.27027026,0.2857143,0.5988024,0.4651163,0.6369427,0.44444445,1.8974359,1.7948718,0.527027,0.9459459,0.55714285,1.0571429,0.45135134,0.5810811,0.31122187,0.30973452,0.28440368,0.027777778,0.37802607,0.55714285,0.9459459,0.527027,1.1676646,2.0958083,0.45135134,1.0636942,9.15,-0.091,2.914,-0.19125684,-0.021857923,0.21311475,0.38251367,0.31405318,0.9578622,0.38556767,2.3462737,41.185925,0.6788225,-13.495733,1.8241758,1.3699634,1.3315508,0.75100404,2.3462737,0.2,1.75,1,0.8021
2,ROMANIA - LIGA 2,2024-09-29,05:00,U Craiova 1948,Afumati,1.72,3.5,4.6,2.05,1.72,1.93,1.78,1.3636364,1.2984415,0.95219046,0.43411815,0.25578776,0.58921236,0.39433125,0.1487925,0.3773287,1.3636364,0.64282435,0.47140452,1.4545455,0.9875255,0.6789238,-0.09090909,1.2398347,-13.638182,0.47346216,0.13216546,0.9185493,1.7045455,0.51425946,0.0,1.0,2.3333333,0.94280905,0.40406102,0.9412486,1.0900357,1.1580741,0.4826923,0.17596154,0.36454183,1.6666666,1.6996732,1.0198039,0.6666667,0.94280905,1.4142135,1.0,0.8164966,0.8164966,0.34427878,0.10872611,0.8333333,3.3993464,0.0,1.0,0.5813953,0.2857143,0.2173913,0.4878049,0.5813953,0.5181347,0.56179774,2.0348837,2.6744187,0.49142858,1.3142858,0.37391305,0.76086956,0.5857143,0.49142858,0.43698788,0.34099618,0.4556962,0.13580246,0.26126125,0.37391305,1.3142858,0.49142858,0.83902436,2.2439024,0.5857143,1.0621761,9.82,-0.97,2.241,-0.18126273,0.11201629,0.17515275,0.46843177,0.4439872,1.453318,0.44987363,3.5598876,41.669083,0.46669048,9.369385,1.9615773,1.2335693,1.590164,0.62886596,3.5598876,1.1,1.78,1,0.8678
3,SPAIN - PRIMERA RFEF,2024-09-29,07:00,Zamora,Amorebieta,2.1,2.9,3.4,2.5,1.5,2.2,1.62,1.5454545,1.3726971,0.88821584,0.34239608,0.3998615,1.1678332,0.6073237,0.15637667,0.25748488,1.1818181,1.3360853,1.1305337,0.8181818,0.7158189,0.8748898,0.36363637,1.4937888,4.107919,0.42508546,0.106375836,0.80345184,1.0743802,1.4696939,0.892562,0.6561673,1.5454545,1.1570839,0.7487013,0.47412232,0.4387438,0.925381,0.47645277,0.06842442,0.14361218,0.8181818,0.7158189,0.8748898,1.0,1.4142135,1.4142135,-0.18181819,1.6414064,-9.027735,0.20566098,0.054518435,0.8181818,0.7158189,1.1818181,1.1966423,0.47619048,0.3448276,0.29411766,0.4,0.6666667,0.45454547,0.61728394,1.3809524,1.6190476,0.7241379,1.1724138,0.61764705,0.85294116,0.86206895,0.51724136,0.20640536,0.16,0.23636363,0.07936508,0.074074075,0.61764705,1.1724138,0.7241379,0.84,1.36,0.86206895,1.1363636,8.4,0.0,2.53,-0.0952381,0.05952381,0.25,0.4047619,0.23419423,0.65574384,0.20404682,1.6062379,21.801409,1.4142135,26.565052,1.722689,1.3585434,1.2680413,0.7886179,1.6062379,0.5,0.8,1,0.657
4,SPAIN - PRIMERA RFEF,2024-09-29,07:00,Ath Bilbao B,Celta Vigo B,2.38,3.0,2.8,2.15,1.67,1.91,1.8,2.6363637,0.7713892,0.29259592,0.33694237,0.20169304,0.59859806,0.34723362,0.06326579,0.18219951,2.2727273,1.0523489,0.46303347,0.8181818,0.83319557,1.0183501,1.4545455,1.1570839,0.79549515,0.6448796,0.16523144,1.4588034,3.3057852,0.7234898,0.5206612,1.3093073,0.6363636,0.88139635,1.3850514,0.31806055,0.3030096,0.952679,0.5855491,0.1411905,0.24112496,0.8181818,0.7158189,0.8748898,1.2727273,1.0523489,0.82684547,-0.45454547,0.9875255,-2.1725562,0.3899383,0.08860853,1.1900827,0.49212548,1.5041323,0.890449,0.42016807,0.33333334,0.35714287,0.4651163,0.5988024,0.5235602,0.5555556,1.2605042,1.1764706,0.79333335,0.93333334,0.85,1.0714285,0.71666664,0.5566667,0.09895703,0.11524164,0.08108108,0.03448276,0.16504854,0.85,0.93333334,0.79333335,1.1069767,1.3023256,0.71666664,1.1256545,8.18,2.0,1.653,-0.07579462,-0.024449877,0.29095355,0.3422983,0.116053246,0.31643853,0.14991614,0.77511287,17.223436,0.6788225,13.495733,1.617647,1.4915966,1.084507,0.9220779,0.77511287,0.2,0.62,1,0.8239
5,SPAIN - PRIMERA RFEF,2024-09-29,07:00,Alcorcon,Sevilla FC B,1.73,3.1,4.5,2.3,1.6,2.2,1.62,1.6363636,1.06794,0.65263003,0.4264563,0.26728252,0.6267524,0.3810408,0.094076015,0.24689224,1.2727273,0.9620914,0.75592893,0.8181818,0.83319557,1.0183501,0.45454547,0.9875255,2.1725562,0.3848287,0.08174205,0.82877797,1.5041323,0.8140773,0.74380165,0.9165151,1.4545455,0.9875255,0.6789238,0.356749,0.35556817,0.99669,0.54610085,0.22002149,0.40289533,1.0909091,0.8999541,0.8249579,0.90909094,0.66804266,0.73484695,0.18181819,0.9359664,5.147815,0.44976225,0.18362905,0.892562,1.0999439,1.4049587,0.4322629,0.5780347,0.32258064,0.22222222,0.4347826,0.625,0.45454547,0.61728394,1.7919075,2.601156,0.5580645,1.451613,0.38444445,0.6888889,0.7419355,0.516129,0.40020698,0.2836439,0.44462278,0.18421052,0.14814815,0.38444445,1.451613,0.5580645,0.7521739,1.9565217,0.7419355,1.0454545,9.33,0.182,2.055,-0.14683816,0.15005359,0.18542336,0.48231512,0.44534633,1.385027,0.4131399,3.3926096,34.411144,0.98994946,19.290047,1.9563262,1.2447014,1.5717235,0.63624424,3.3926096,1.4,1.37,1,0.9102
6,SPAIN - PRIMERA RFEF,2024-09-29,07:00,Marbella,Merida AD,2.4,3.0,2.75,2.38,1.53,2.1,1.67,2.3636363,1.06794,0.45182076,0.33799392,0.16302088,0.48231894,0.4423119,0.13013725,0.29422054,1.3636364,0.7713892,0.56568545,0.54545456,0.4979296,0.91287094,0.8181818,0.83319557,1.0183501,0.49532443,0.09046967,0.9294804,1.7355372,0.6060915,0.29752067,0.91287094,1.4545455,1.233151,0.84779125,0.5322574,0.46483058,0.8733192,0.4692237,0.05120291,0.1091226,1.0,0.9534626,0.9534626,1.0,1.0444659,1.0444659,0.0,1.7056057,1.0,0.24608357,0.088170454,0.54545456,1.7480147,1.1818181,0.88377887,0.41666666,0.33333334,0.36363637,0.42016807,0.6535948,0.47619048,0.5988024,1.25,1.1458334,0.8,0.9166667,0.8727273,1.0909091,0.79333335,0.51,0.092776746,0.11111111,0.067961164,0.04347826,0.11524164,0.8727273,0.9166667,0.8,1.0084034,1.1554621,0.79333335,1.1333333,8.15,0.909,2.301,-0.073619634,-0.030674847,0.29447854,0.33742332,0.11093952,0.3013857,0.11325624,0.73824114,16.699244,1.2020816,23.025492,1.6136364,1.5075758,1.0703517,0.9342723,0.73824114,0.25,0.6,1,0.5978
7,SPAIN - PRIMERA RFEF,2024-09-29,07:00,UD Ibiza,Alcoyano,1.85,3.25,3.9,2.38,1.53,2.25,1.57,0.90909094,0.7925271,0.8717798,0.19580427,0.19249606,0.9831045,0.6565713,0.12945014,0.19716083,1.0,1.1281521,1.1281521,1.1818181,0.9359664,0.79197156,-0.18181819,0.5749596,-3.1622777,0.60935104,0.11102093,0.8046755,1.0,1.1281521,1.2892562,0.85796916,1.4545455,1.233151,0.84779125,0.51480776,0.37391278,0.7263153,0.42656952,0.07743239,0.18152349,1.0909091,0.8999541,0.8249579,0.8181818,0.83319557,1.0183501,0.27272728,1.2856487,4.714045,0.2797506,0.06614341,1.5867769,0.61871845,0.59504133,1.145644,0.5405405,0.30769232,0.25641027,0.42016807,0.6535948,0.44444445,0.6369427,1.7567568,2.108108,0.5692308,1.2,0.47435898,0.8333333,0.7323077,0.47076923,0.33577842,0.27450982,0.35652173,0.09090909,0.1545293,0.47435898,1.2,0.5692308,0.7773109,1.6386554,0.7323077,1.0577778,9.0,-0.545,2.026,-0.15555556,0.072222225,0.20555556,0.43333334,0.34920543,1.0476164,0.319795,2.5661254,34.99202,1.2020816,23.025492,1.8780318,1.3097713,1.4338624,0.69741696,2.5661254,0.65,1.4,1,0.782
8,SCOTLAND - PREMIERSHIP,2024-09-29,08:00,Rangers,Hibernian,1.33,5.0,8.5,1.5,2.63,1.75,2.0,2.2727273,1.2128786,0.53366655,0.3319375,0.28041458,0.8447813,0.3719887,0.21341303,0.57370836,3.090909,1.7296634,0.559597,1.1818181,0.83319557,0.70501167,1.9090909,2.1513016,1.1268723,0.755445,0.18606576,1.923177,7.0247936,0.7610519,0.5371901,1.8330302,0.90909094,0.7925271,0.8717798,0.52377707,0.2962776,0.56565595,0.3506112,0.14383577,0.41024292,1.3636364,0.7713892,0.56568545,1.7272727,0.74965554,0.43401113,-0.36363637,1.2264307,-3.3726845,0.3747208,0.12755902,2.107438,0.4991342,2.355372,0.5497474,0.7518797,0.2,0.11764706,0.6666667,0.38022813,0.5714286,0.5,3.7593985,6.3909774,0.266,1.7,0.15647058,0.5882353,0.3,0.526,0.7898362,0.57977885,0.7293998,0.25925925,0.53846157,0.15647058,1.7,0.266,0.88666666,5.6666665,0.3,0.85714287,14.83,1.364,2.005,-0.24747135,0.2360081,0.08968308,0.5731625,0.7252871,3.585336,0.831882,8.782244,61.411423,1.5980613,-29.466448,2.3732862,1.1048208,2.1481185,0.46552366,8.782244,3.5,3.67,1,0.9995
9,BELGIUM - JUPILER PRO LEAGUE,2024-09-29,08:30,Antwerp,Beerschot VA,1.25,6.0,9.5,1.5,2.5,2.0,1.75,1.1818181,1.4024771,1.1867114,0.46944016,0.4168006,0.88786733,0.47446972,0.14982969,0.31578344,1.6363636,1.7200807,1.0511605,1.2727273,0.86243933,0.6776309,0.36363637,2.2268088,6.1237245,0.46737945,0.15542299,1.0518715,1.9338843,1.4554529,1.5041323,0.72975636,0.90909094,1.3111095,1.4422206,0.4641456,0.42689532,0.91974443,0.50674963,0.103638075,0.20451535,1.0909091,1.1642044,1.0671874,2.090909,1.3111095,0.62705237,-1.0,1.9069252,-1.9069252,0.32262006,0.12030277,0.59504133,2.1343749,2.090909,1.3111095,0.8,0.16666667,0.10526316,0.6666667,0.4,0.5,0.5714286,4.8,7.6,0.20833333,1.5833334,0.13157895,0.6315789,0.25,0.41666666,0.8788764,0.6551724,0.76744187,0.22580644,0.6,0.13157895,1.5833334,0.20833333,0.8333333,6.3333335,0.25,0.75,16.75,0.273,2.714,-0.2835821,0.20895523,0.07462686,0.5671642,0.74162734,4.140753,0.8656552,10.142732,67.16634,1.4142135,-26.565052,2.505263,1.1157895,2.2452831,0.44537815,10.142732,3.5,4.75,1,0.9974
10,ESTONIA - MEISTRILIIGA,2024-09-29,08:30,Flora,Parnu JK Vaprus,1.33,4.65,7.1,1.52,2.22,1.81,1.95,2.2727273,1.2128786,0.53366655,0.5295678,0.3299369,0.6230305,0.4006044,0.21900776,0.5466933,1.6363636,0.88139635,0.5386311,0.90909094,0.8999541,0.98994946,0.72727275,1.2128786,1.667708,0.53583944,0.19952452,1.0861015,2.9752066,0.48476797,0.8264463,0.98994946,1.0909091,1.2398347,1.1365151,0.5188145,0.4078483,0.7861159,0.44210532,0.15602672,0.35291755,0.90909094,0.66804266,0.73484695,1.2727273,1.2856487,1.0101526,-0.36363637,1.06794,-2.936835,0.2741734,0.13739724,0.41322315,1.4696939,1.9669422,0.83189034,0.7518797,0.21505377,0.14084508,0.65789473,0.45045045,0.5524862,0.51282054,3.4962406,5.338346,0.2860215,1.5268817,0.18732394,0.6549296,0.3268817,0.47741935,0.7372708,0.55518395,0.6844603,0.20851064,0.50729334,0.18732394,1.5268817,0.2860215,0.875,4.6710525,0.3268817,0.839779,13.08,1.182,2.453,-0.25382262,0.18730886,0.101681955,0.5428135,0.66419977,2.895911,0.75565135,7.093504,58.934834,0.98994946,-19.290047,2.3964841,1.1744149,2.0405772,0.49005744,7.093504,2.45,3.32,1,0.9957
