,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,24/02/2024,06:00,ROMANIA - LIGA 2,CSM Resita,Steaua Bucuresti,3.55,3.3,2.02,1.9,1.72,2.0,1.06,1.42,1.3,5.3,1.12
2,24/02/2024,06:00,ROMANIA - LIGA 2,Mioveni,Alexandria,1.5,4.0,6.3,2.02,2.18,1.6,1.07,1.44,1.34,5.9,1.1
3,24/02/2024,08:00,VIETNAM - V.LEAGUE 1,Binh Dinh,Nam Dinh,2.42,3.2,2.72,1.85,1.62,2.02,1.01,1.39,1.27,5.6,1.09
4,24/02/2024,10:00,ARMENIA - PREMIER LEAGUE,Ararat Yerevan,West Armenia,1.83,3.25,3.85,1.7,1.67,2.15,1.04,1.33,1.22,4.9,1.14
5,24/02/2024,11:00,SCOTLAND - LEAGUE TWO,Dumbarton,Stranraer,1.67,3.75,4.33,1.85,1.83,1.83,1.04,1.36,1.25,5.5,1.13
6,24/02/2024,12:00,MOROCCO - BOTOLA PRO,FUS Rabat,Jeunesse Sportive Soualem,1.44,4.2,5.5,2.2,2.5,1.5,1.06,1.44,1.4,9.0,1.07
7,24/02/2024,12:00,SPAIN - PRIMERA RFEF,Sabadell,R. Union,2.15,3.2,3.1,2.35,2.1,1.67,1.08,1.5,1.44,8.0,1.06
8,24/02/2024,12:00,SCOTLAND - PREMIERSHIP,St. Mirren,St Johnstone,1.85,3.2,4.75,2.6,2.2,1.62,1.11,1.53,1.5,11.0,1.05
9,24/02/2024,12:00,SCOTLAND - PREMIERSHIP,Ross County,Livingston,2.25,3.25,3.4,2.2,1.91,1.91,1.08,1.44,1.4,8.0,1.08
10,24/02/2024,12:00,SERBIA - PRVA LIGA,Macva,Vrsac,2.02,2.87,3.7,2.79,2.32,1.58,1.1,1.6,1.57,10.0,1.02
11,24/02/2024,12:00,ENGLAND - PREMIER LEAGUE,Brighton,Everton,1.83,3.8,4.2,1.67,1.62,2.2,1.03,1.3,1.2,5.0,1.17
12,24/02/2024,12:15,MALTA - PREMIER LEAGUE,Mosta,Birkirkara,3.4,3.25,2.05,2.15,1.98,1.65,1.07,1.47,1.4,7.3,1.06
13,24/02/2024,12:45,BULGARIA - PARVA LIGA,Levski Sofia,Arda,1.62,3.8,6.0,2.4,2.5,1.5,1.08,1.5,1.44,11.0,1.05
14,24/02/2024,13:00,AUSTRIA - BUNDESLIGA,Salzburg,A. Lustenau,1.14,9.0,15.0,1.44,2.25,1.57,1.02,1.22,1.14,3.5,1.29
16,24/02/2024,13:30,SENEGAL - LIGUE 1,Diambars,US Goree,2.72,2.62,2.77,2.67,2.17,1.66,1.09,1.6,1.55,9.1,1.03
15,24/02/2024,13:30,SENEGAL - LIGUE 1,Dakar SC,Sonacos,2.42,2.5,3.35,3.56,2.67,1.45,1.16,1.75,1.78,11.0,1.01
17,24/02/2024,14:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Hazem,Al Khaleej,2.75,3.5,2.38,1.8,1.67,2.1,1.02,1.36,1.25,5.0,1.14
18,24/02/2024,14:30,ITALY - SERIE C,Pro Sesto,Trento,3.0,2.77,2.57,2.67,2.15,1.62,1.13,1.65,1.6,8.25,1.04
19,24/02/2024,14:30,SPAIN - LALIGA2,Villarreal B,Zaragoza,3.2,2.9,2.55,2.5,2.1,1.67,1.11,1.57,1.5,11.0,1.05
20,24/02/2024,14:30,ITALY - SERIE C,Padova,Arzignano,1.6,3.55,5.9,2.3,2.35,1.53,1.1,1.55,1.45,7.2,1.06
21,24/02/2024,16:45,BELGIUM - JUPILER PRO LEAGUE,KV Mechelen,Kortrijk,1.65,3.8,5.0,1.83,1.8,1.95,1.04,1.33,1.25,6.0,1.13
22,24/02/2024,16:45,IRELAND - PREMIER DIVISION,Sligo Rovers,Derry City,4.0,3.4,1.91,2.15,1.95,1.8,1.07,1.44,1.36,9.0,1.07
23,24/02/2024,17:00,URUGUAY - PRIMERA DIVISION,Boston River,Danubio,2.55,3.1,2.7,2.15,1.83,1.83,1.07,1.5,1.36,9.0,1.07
24,24/02/2024,17:00,ARGENTINA - PRIMERA NACIONAL,Almirante Brown,Estudiantes Rio Cuarto,2.4,2.75,3.2,3.1,2.5,1.5,1.17,1.67,1.67,17.0,1.03
25,24/02/2024,17:00,ARGENTINA - PRIMERA NACIONAL,Defensores Unidos,CA Mitre,2.8,2.9,2.8,3.1,2.38,1.53,1.14,1.67,1.67,17.0,1.03
26,24/02/2024,18:00,PANAMA - LPF,Arabe Unido,San Francisco,2.82,2.95,2.52,2.55,2.15,1.55,1.1,1.6,1.55,11.0,1.01
27,24/02/2024,18:30,BOLIVIA - DIVISION PROFESIONAL,Guabira,Santa Cruz,1.4,4.0,6.5,1.7,1.83,1.83,1.04,1.4,1.22,5.0,1.17
28,24/02/2024,19:30,ARGENTINA - COPA DE LA LIGA PROFESIONAL,Belgrano,Talleres Cordoba,3.3,3.1,2.38,2.5,2.2,1.62,1.1,1.57,1.5,13.0,1.04
29,24/02/2024,22:05,MEXICO - LIGA MX,Guadalajara Chivas,U.N.A.M.- Pumas,2.1,3.4,3.4,1.98,1.75,2.0,1.05,1.36,1.29,6.5,1.11
