,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,CROATIA - HNL,26/01/2024,13:00,Varazdin,Slaven Belupo,1.85,3.4,3.8,2.0,1.85,1.8,1.91,1.6,1.2,0.845,1.0,1.0954452,1.109,0.5405405,0.29411766,0.2631579,0.5,0.5405405,0.33914813,0.6,2.295,1,0.5016
2,ROMANIA - LIGA 1,26/01/2024,15:00,Farul Constanta,U Craiova 1948,1.8,3.5,4.2,1.85,2.0,1.73,2.0,1.6,1.2,0.755,1.1,1.3,0.73,0.5555556,0.2857143,0.23809524,0.5405405,0.5,0.38852486,0.5,2.5,1,0.8428
3,NETHERLANDS - EERSTE DIVISIE,26/01/2024,16:00,De Graafschap,Venlo,1.91,3.8,3.75,1.6,2.3,1.53,2.38,1.6666666,1.2472191,0.861,1.2,1.2489996,0.638,0.5235602,0.2631579,0.26666668,0.625,0.4347826,0.34726974,0.467,2.496,1,0.8399
4,NETHERLANDS - EERSTE DIVISIE,26/01/2024,16:00,Telstar,Den Bosch,1.91,4.0,3.6,1.73,2.08,1.67,2.1,1.2,1.4696939,0.677,0.4,0.9165151,1.38,0.5235602,0.25,0.2777778,0.5780347,0.48076922,0.35079414,0.8,2.386,1,0.5459
5,NETHERLANDS - EERSTE DIVISIE,26/01/2024,16:00,Eindhoven FC,Maastricht,1.91,3.8,3.75,1.67,2.15,1.62,2.2,1.2,0.9797959,0.821,1.4,1.356466,0.65,0.5235602,0.2631579,0.26666668,0.5988024,0.4651163,0.34726974,-0.2,2.336,1,0.8818
6,NETHERLANDS - EERSTE DIVISIE,26/01/2024,16:00,Den Haag,FC Emmen,2.05,3.6,3.5,1.6,2.3,1.53,2.38,1.6,1.2,0.755,1.6,1.2,0.799,0.4878049,0.2777778,0.2857143,0.625,0.4347826,0.27734625,0.0,2.4,1,0.7768
7,SPAIN - LALIGA2,26/01/2024,16:30,Eibar,Mirandes,1.65,3.6,5.75,2.05,1.75,2.0,1.73,1.6,1.2,0.894,1.3,1.1874342,0.987,0.6060606,0.2777778,0.17391305,0.4878049,0.5714286,0.5223796,0.3,2.387,1,0.8
8,BELGIUM - JUPILER PRO LEAGUE,26/01/2024,16:45,Cercle Brugge KSV,St. Liege,1.5,4.0,6.0,1.67,2.15,1.8,1.95,1.8,1.4696939,0.794,0.9,1.1357816,0.815,0.6666667,0.25,0.16666667,0.5988024,0.4651163,0.6056929,0.9,2.605,1,0.8661
9,ENGLAND - FA CUP,26/01/2024,16:45,Chelsea,Aston Villa,2.05,3.75,3.3,1.73,2.08,1.67,2.1,2.3,1.1,1.181,1.8,1.2489996,0.636,0.4878049,0.26666668,0.3030303,0.5780347,0.48076922,0.27466464,0.5,2.349,1,0.5153
10,ARGENTINA - COPA DE LA LIGA PROFESIONAL,26/01/2024,19:00,Talleres Cordoba,Gimnasia L.P.,1.8,3.3,5.0,2.25,1.62,2.1,1.67,1.6,0.9165151,1.187,0.9,0.83066237,1.359,0.5555556,0.3030303,0.2,0.44444445,0.61728394,0.42331153,0.7,1.747,1,0.8
