,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,AUSTRALIA - A-LEAGUE,19/01/2024,05:45,Sydney FC,Newcastle Jets,1.57,4.5,4.75,1.36,3.1,1.44,2.63,1.4,1.356466,0.884,0.9,1.1357816,0.83,0.6369427,0.22222222,0.21052632,0.7352941,0.32258064,0.5561848,0.5,2.492,1,0.8
2,ROMANIA - LIGA 1,19/01/2024,12:00,Sepsi Sf. Gheorghe,Poli Iasi,1.67,3.6,4.33,1.75,2.05,1.73,2.0,1.6,1.2,0.878,1.2,1.2489996,1.158,0.5988024,0.2777778,0.23094688,0.5714286,0.4878049,0.44285774,0.4,2.449,1,0.8654
3,ROMANIA - LIGA 1,19/01/2024,15:00,FC Rapid Bucuresti,U Craiova 1948,1.75,3.6,4.0,1.93,1.93,1.83,1.83,1.7,1.3453624,0.671,0.8,1.1661904,0.847,0.5714286,0.2777778,0.25,0.5181347,0.5181347,0.39688212,0.9,2.512,1,0.8
4,NETHERLANDS - EERSTE DIVISIE,19/01/2024,16:00,Helmond,Jong PSV,1.75,4.0,4.33,1.5,2.5,1.53,2.38,1.7,1.3453624,0.731,1.0,1.3416408,1.58,0.5714286,0.25,0.23094688,0.6666667,0.4,0.4452998,0.7,2.687,1,0.6983
5,NETHERLANDS - EERSTE DIVISIE,19/01/2024,16:00,Maastricht,Jong Utrecht,1.75,3.8,4.75,1.73,2.08,1.67,2.1,0.9,1.1357816,0.643,0.2,0.4,1.197,0.5714286,0.2631579,0.21052632,0.5780347,0.48076922,0.45693365,0.7,1.536,1,0.8051
6,BELGIUM - CHALLENGER PRO LEAGUE,19/01/2024,16:00,Deinze,Lierse K.,1.53,4.33,5.5,1.5,2.5,1.57,2.25,2.3,1.1,0.651,1.8,1.2489996,0.64,0.6535948,0.23094688,0.18181819,0.6666667,0.4,0.59577394,0.5,2.349,1,0.5135
7,SPAIN - LALIGA2,19/01/2024,16:30,Zaragoza,Andorra,2.1,3.25,3.8,2.5,1.5,2.2,1.62,1.4,1.356466,0.96,0.3,0.45825756,1.353,0.47619048,0.30769232,0.2631579,0.4,0.6666667,0.26287556,1.1,1.815,1,0.8
8,ENGLAND - LEAGUE TWO,19/01/2024,16:45,Salford,Colchester,2.1,3.75,3.3,1.57,2.35,1.5,2.5,0.8,1.1661904,0.964,0.6,1.2,0.933,0.47619048,0.26666668,0.3030303,0.6369427,0.42553192,0.2622069,0.2,2.366,1,0.7071
9,ENGLAND - CHAMPIONSHIP,19/01/2024,17:00,Sunderland,Hull,1.91,3.6,4.0,1.83,2.03,1.67,2.1,1.8,1.4696939,0.792,1.1,1.3,0.674,0.5235602,0.2777778,0.25,0.5464481,0.49261084,0.35079414,0.7,2.77,1,0.6
10,COLOMBIA - PRIMERA A,19/01/2024,20:00,Patriotas,Jaguares de Cordoba,2.1,3.3,3.4,2.4,1.53,2.1,1.67,2.0,1.0,0.902,0.2,0.4,3.0,0.47619048,0.3030303,0.29411766,0.41666666,0.6535948,0.23424554,1.8,1.4,1,1.0
11,PARAGUAY - PRIMERA DIVISION,19/01/2024,20:30,Olimpia Asuncion,Sol de America,1.55,4.2,5.0,1.73,2.08,1.83,1.83,1.6,1.2,0.914,1.7,1.3453624,0.534,0.6451613,0.23809524,0.2,0.5780347,0.48076922,0.557965,-0.1,2.545,1,0.6126
12,MEXICO - LIGA MX,19/01/2024,22:00,Puebla,Necaxa,2.0,3.4,4.0,1.83,2.03,1.7,2.05,1.3,1.4177446,1.007,0.6,0.9165151,1.718,0.5,0.29411766,0.25,0.5464481,0.49261084,0.3130438,0.7,2.334,1,0.9378
