,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-05-12,09:30:00,UKRAINE - PREMIER LEAGUE,Inhulets Petrove,Livyi Bereh,3.1,2.82,2.78,15.0,1.2434125
2,2025-05-12,12:00:00,SERBIA - PRVA LIGA,Mladost GAT,Vrsac,1.41,8.2,4.1,40.0,1.2436903
3,2025-05-12,13:00:00,SERBIA - SUPER LIGA,Cukaricki,IMT Novi Beograd,2.2,3.3,3.4,32.0,1.2436466
4,2025-05-12,13:30:00,ITALY - SERIE A,Venezia,Fiorentina,3.25,2.58,3.25,8.8,1.2430642
5,2025-05-12,14:00:00,DENMARK - SUPERLIGA,Vejle,Lyngby,2.2,3.7,3.5,15.0,1.2434136
6,2025-05-12,14:00:00,NORWAY - OBOS-LIGAEN,Skeid,Lillestrom,9.8,1.36,5.7,16.5,1.2434318
7,2025-05-12,14:00:00,NORWAY - OBOS-LIGAEN,Asane,Stabaek,3.05,2.32,3.8,36.0,1.2434188
8,2025-05-12,14:00:00,NORWAY - OBOS-LIGAEN,Kongsvinger,Odd,1.86,4.2,4.1,34.0,1.2434317
9,2025-05-12,14:00:00,POLAND - DIVISION 1,Wisla Plock,Arka Gdynia,2.46,2.98,3.45,26.0,1.2434217
10,2025-05-12,14:00:00,TURKEY - SUPER LIG,Kayserispor,Antalyaspor,1.97,4.3,3.7,16.5,1.2434082
11,2025-05-12,15:45:00,ITALY - SERIE A,Atalanta,AS Roma,2.2,3.7,3.55,15.0,1.2430499
12,2025-05-12,17:30:00,PERU - LIGA 1,Alianza Universidad,Sport Huancayo,2.32,3.1,3.7,30.0,1.2433958
13,2025-05-12,20:00:00,BRAZIL - SERIE A,Santos,Ceara,2.12,4.4,3.3,13.0,1.2430218
14,2025-05-12,21:00:00,BRAZIL - SERIE B,Amazonas,CRB,2.32,3.75,3.15,10.5,1.2433949
