,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2024-08-21,12:00:00,FINLAND - VEIKKAUSLIIGA,Gnistan,Mariehamn,1.85,4.5,4.0,17.5,1.2319744
2,2024-08-21,12:00:00,ESTONIA - ESILIIGA,Flora U21,Levadia U21,2.0,3.0,4.1,980.0,1.2320316
3,2024-08-21,13:00:00,ESTONIA - ESILIIGA,Tallinna Kalev U21,Harju JK Laagri,9.2,1.23,6.4,980.0,1.2320316
4,2024-08-21,13:00:00,POLAND - DIVISION 1,Termalica B-B.,Wisla Plock,2.28,3.3,3.35,15.5,1.2319736
5,2024-08-21,13:30:00,DENMARK - 1ST DIVISION,Odense,Fredericia,1.51,6.2,5.1,38.0,1.2320061
6,2024-08-21,13:30:00,DENMARK - 1ST DIVISION,Kolding IF,Esbjerg,1.79,4.5,4.2,21.0,1.2320062
7,2024-08-21,14:00:00,DENMARK - 1ST DIVISION,Vendsyssel,Hobro,2.32,3.05,3.85,17.5,1.2319227
8,2024-08-21,14:00:00,NORWAY - ELITESERIEN,Rosenborg,Lillestrom,2.12,3.55,3.95,19.5,1.2319772
9,2024-08-21,15:00:00,PERU - LIGA 1,Grau,Los Chankas,1.63,6.2,4.1,980.0,1.2319868
10,2024-08-21,15:00:00,PERU - LIGA 1,Sport Boys,Carlos Mannucci,1.71,5.3,3.9,21.0,1.2319866
11,2024-08-21,15:30:00,POLAND - DIVISION 1,Odra Opole,Stal Stalowa Wola,1.96,4.1,3.35,16.5,1.2320071
12,2024-08-21,17:15:00,PERU - LIGA 1,Deportivo Garcilaso,Union Comercio,1.35,11.0,5.5,980.0,1.2319378
13,2024-08-21,19:00:00,BRAZIL - SERIE B,America MG,Chapecoense-SC,1.53,7.8,4.3,23.0,1.2319388
14,2024-08-21,19:00:00,BRAZIL - SERIE B,Mirassol,Botafogo SP,1.69,7.0,3.65,17.0,1.231993
15,2024-08-21,19:00:00,BRAZIL - SERIE B,Guarani,Santos,4.0,2.3,3.05,7.0,1.2320069
16,2024-08-21,19:00:00,VENEZUELA - LIGA FUTVE,Dep. Tachira,Caracas,1.7,4.2,2.84,980.0,1.2320276
17,2024-08-21,20:00:00,BOLIVIA - DIVISION PROFESIONAL,Nacional Potosi,Royal Pari,1.33,10.5,5.6,38.0,1.2320607
18,2024-08-21,20:00:00,BRAZIL - SERIE B,CRB,Ceara,2.74,3.2,3.0,8.8,1.2320068
19,2024-08-21,21:00:00,BRAZIL - SERIE B,Goias,Brusque,1.65,7.0,3.8,980.0,1.2319803
20,2024-08-21,21:30:00,PERU - LIGA 1,FBC Melgar,Sporting Cristal,1.7,5.5,3.9,25.0,1.2319528
21,2024-08-21,21:45:00,VENEZUELA - LIGA FUTVE,Portuguesa,Angostura,2.16,3.4,3.25,980.0,1.2320266
