League,Date,Time,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under05_HT,Odd_Over05_HT,Odd_Under15_HT,Odd_Over15_HT,Odd_Under25_HT,Odd_Over25_HT,Odd_Under05,Odd_Over05,Odd_Under15,Odd_Over15,Odd_Under25,Odd_Over25,Odd_Under45,Odd_Over45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_CS_0x0,Odd_CS_0x1,Odd_CS_0x2,Odd_CS_0x3,Odd_CS_1x0,Odd_CS_1x1,Odd_CS_1x2,Odd_CS_1x3,Odd_CS_2x0,Odd_CS_2x1,Odd_CS_2x2,Odd_CS_2x3,Odd_CS_3x0,Odd_CS_3x1,Odd_CS_3x2,Odd_CS_3x3,Odd_CS_Goleada_H,Odd_CS_Goleada_A,Odd_CS_Goleada_D,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
Italian Serie B,2024-04-01,07:30:00,Modena,SSD Bari,2.04,4.5,3.1,2.42,1.55,1.28,3.6,1.06,12.0,7.2,1.11,2.64,1.49,1.54,2.4,1.05,3.5,2.16,1.71,7.2,11.0,24.0,6.6,6.2,6.8,16.0,6.4,9.0,9.8,20.0,6.6,20.0,22.0,6.2,6.8,5.5,6.6,7.0,0.49019608,0.32258064,0.22222222,0.41666666,0.64935064,0.46296296,0.5847953,1.5196079,2.2058823,0.65806454,1.451613,0.45333335,0.6888889,0.7741935,0.4967742,0.32041326,0.20622568,0.3761468,0.18421052,0.12727273,0.45333335,1.451613,0.65806454,0.85,1.875,0.7741935,1.1111112,9.64,-0.10995851,0.14522822,0.21161826,0.46680498,0.3839968,1.2339097,0.3609509,3.0224493,27.92359,1.2162237,23.267704,3.0224493,1.4,1.06,1,1.0
Italian Serie A,2024-04-01,07:30:00,Bologna,Salernitana,1.28,15.5,6.2,3.55,1.38,1.51,2.72,1.13,7.2,18.5,1.05,4.4,1.26,2.2,1.79,1.17,6.0,2.44,1.66,18.5,36.0,50.0,100.0,7.4,13.0,50.0,70.0,6.4,10.5,36.0,110.0,8.4,14.0,44.0,110.0,5.0,100.0,36.0,0.78125,0.16129032,0.06451613,0.5586592,0.45454547,0.40983605,0.60240966,4.84375,12.109375,0.20645161,2.5,0.08258065,0.4,0.28870967,0.3548387,0.9459126,0.657754,0.84743744,0.42857143,0.5519399,0.08258065,2.5,0.20645161,0.7150838,8.659218,0.28870967,0.7336066,22.98,-0.21409921,0.40469974,0.055700608,0.6744996,0.94276124,7.221551,1.0636185,17.689116,67.87806,0.57982755,-11.585126,17.689116,9.3,4.92,1,1.0
Swedish Superettan,2024-04-01,08:00:00,Gefle,Helsingborgs,3.6,2.06,3.6,3.05,1.42,1.46,2.9,1.12,8.0,8.0,1.05,3.7,1.29,1.93,1.86,1.12,3.2,1.77,2.14,13.0,9.2,12.0,4.7,13.0,7.6,9.6,19.0,4.7,13.5,16.0,4.9,4.8,4.8,4.7,4.9,4.6,3.85,5.1,0.2777778,0.2777778,0.4854369,0.53763443,0.5181347,0.56497175,0.46728972,1.0,0.57222223,1.0,0.57222223,1.7475728,1.7475728,0.51666665,0.5361111,0.28210995,0.0,0.2720848,0.2720848,0.31868133,1.7475728,0.57222223,1.0,1.9354838,1.1075269,0.51666665,1.0508474,9.26,0.0,-0.16630669,0.3887689,0.2224622,0.28805164,0.8891194,0.34185913,2.1778889,0.0,0.09899495,-2.004534,2.1778889,1.54,0.0,1,1.0
Belgian First Division A,2024-04-01,08:30:00,Cercle Brugge,Club Brugge,3.65,2.06,3.7,3.55,1.38,1.51,2.64,1.12,6.6,14.0,1.05,4.3,1.25,2.14,1.8,1.15,5.2,1.69,2.3,14.0,9.2,11.5,20.0,14.5,7.8,9.6,16.5,6.4,12.5,14.0,24.0,6.8,6.8,7.0,26.0,6.2,4.8,7.4,0.2739726,0.27027026,0.4854369,0.5555556,0.46728972,0.591716,0.4347826,1.0136986,0.56438357,0.9864865,0.55675673,1.7718446,1.7961165,0.4864865,0.5783784,0.2930112,0.006802721,0.27845883,0.2847222,0.34545454,1.7718446,0.55675673,0.9864865,2.0277777,1.1444445,0.4864865,1.0650887,9.41,-0.005313496,-0.17428268,0.38788524,0.21891604,0.29737166,0.93275577,0.361555,2.2847757,1.4320962,0.4808326,-9.648046,2.2847757,1.64,0.05,1,1.0
English Championship,2024-04-01,08:30:00,Leicester,Norwich,1.7,5.3,4.4,3.8,1.33,1.57,2.38,1.16,5.6,18.0,1.04,4.8,1.21,2.44,1.65,1.22,5.0,1.69,2.36,20.0,23.0,40.0,80.0,11.0,9.4,18.5,50.0,11.0,9.4,16.5,50.0,16.5,14.5,25.0,65.0,7.4,44.0,220.0,0.5882353,0.22727273,0.18867925,0.6060606,0.40983605,0.591716,0.42372882,2.5882354,3.1176472,0.38636363,1.2045455,0.3207547,0.8301887,0.375,0.55454546,0.53759015,0.44262296,0.51428574,0.0927835,0.45454547,0.3207547,1.2045455,0.38636363,1.030303,3.2121212,0.375,0.97633135,11.4,-0.23684211,0.078947365,0.1491228,0.4649123,0.49302617,1.8734994,0.5730756,4.5891175,53.471146,1.1172287,-21.55402,4.5891175,0.9,2.7,1,1.0
English League 2,2024-04-01,09:00:00,Grimsby,Bradford,2.7,2.82,3.55,2.96,1.44,1.43,3.0,1.11,8.8,11.0,1.07,3.6,1.32,1.87,1.95,1.11,3.45,1.79,2.14,11.0,10.5,16.5,34.0,10.0,7.2,11.5,27.0,15.5,11.0,13.5,11.5,29.0,22.0,11.5,28.0,20.0,10.0,15.5,0.37037036,0.28169015,0.35460994,0.51282054,0.53475934,0.5586592,0.46728972,1.3148148,1.0444444,0.7605634,0.7943662,0.9574468,1.2588652,0.5492958,0.5267606,0.11511942,0.136,0.02173913,0.11459968,0.29090908,0.9574468,0.7943662,0.7605634,1.3846154,1.4461539,0.5492958,1.0893855,9.07,-0.09371555,-0.08048511,0.29768467,0.3109151,0.15216193,0.46003622,0.23777033,1.1268541,23.025492,0.11313708,2.29061,1.1268541,0.73,0.85,1,1.0
Danish Superliga,2024-04-01,09:00:00,FC Copenhagen,Brondby,1.94,4.3,3.7,3.05,1.42,1.44,2.82,1.11,7.4,12.5,1.07,4.0,1.3,2.0,1.89,1.13,6.0,1.81,2.16,13.0,14.5,25.0,8.6,7.8,7.4,14.0,8.2,10.5,9.0,15.5,8.2,18.0,16.5,8.0,8.8,5.6,8.2,9.4,0.5154639,0.27027026,0.23255815,0.52910054,0.5,0.5524862,0.46296296,1.9072165,2.2164948,0.5243243,1.1621622,0.4511628,0.8604651,0.5108108,0.5405405,0.36950907,0.31205675,0.37820512,0.075,0.3237925,0.4511628,1.1621622,0.5243243,1.026455,2.2751322,0.5108108,1.0441989,9.94,-0.17706238,0.06036217,0.19517103,0.43259558,0.37019947,1.2265942,0.41542307,3.00453,41.34778,0.15556349,-3.148096,3.00453,0.6,1.76,1,1.0
Swedish Allsvenskan,2024-04-01,09:00:00,Sirius,Halmstads,1.92,4.1,3.8,3.35,1.39,1.49,2.76,1.11,7.4,13.5,1.04,4.3,1.27,2.12,1.81,1.15,5.5,1.74,2.24,14.5,15.5,8.2,9.2,9.2,8.0,15.0,8.6,11.0,9.2,16.0,8.8,19.5,17.0,8.2,9.2,5.5,8.6,10.0,0.5208333,0.2631579,0.24390244,0.5524862,0.4716981,0.57471263,0.44642857,1.9791666,2.1354167,0.50526315,1.0789474,0.46829268,0.9268293,0.4763158,0.55789477,0.36848038,0.32867134,0.36212623,0.03797468,0.35472372,0.46829268,1.0789474,0.50526315,1.0607735,2.2651935,0.4763158,1.0402299,9.82,-0.19144602,0.030549899,0.19551934,0.41751528,0.36097175,1.1815809,0.41644806,2.8942702,43.22853,0.4384062,-8.810733,2.8942702,0.3,1.88,1,1.0
Irish Premier Division,2024-04-01,09:00:00,Dundalk,Drogheda,2.02,3.85,3.65,3.05,1.42,1.45,2.92,1.09,8.2,11.5,1.05,3.75,1.31,1.94,1.91,1.08,3.25,1.8,2.12,11.0,11.0,21.0,5.0,7.2,6.4,12.0,5.1,11.0,8.0,14.0,5.0,17.0,15.5,5.0,5.0,3.7,4.6,4.9,0.4950495,0.2739726,0.25974026,0.5235602,0.5154639,0.5555556,0.4716981,1.8069307,1.9059407,0.55342466,1.0547945,0.5246753,0.9480519,0.52328765,0.53150684,0.3141485,0.28747794,0.31175467,0.026666667,0.31294963,0.5246753,1.0547945,0.55342466,1.0575917,2.0157068,0.52328765,1.0611111,9.52,-0.17121848,0.021008404,0.21218488,0.40441176,0.3163265,1.0038095,0.3621258,2.4588208,39.180035,0.042426407,-0.85937226,2.4588208,0.2,1.63,1,1.0
Swedish Allsvenskan,2024-04-01,09:00:00,IFK Goteborg,Djurgardens,3.55,2.22,3.4,2.98,1.47,1.35,3.05,1.09,9.4,9.4,1.07,3.3,1.36,1.77,2.1,1.09,7.6,1.9,2.04,10.5,8.2,12.0,26.0,11.0,7.0,10.0,22.0,21.0,14.0,17.5,38.0,46.0,36.0,44.0,11.5,10.5,17.5,13.0,0.28169015,0.29411766,0.45045045,0.47619048,0.56497175,0.5263158,0.49019608,0.9577465,0.6253521,1.0441177,0.65294117,1.599099,1.5315316,0.61764705,0.5205882,0.22448432,0.021582734,0.2305026,0.20996441,0.23636363,1.599099,0.65294117,1.0441177,1.6904762,1.0571429,0.61764705,1.1052631,9.17,0.016357688,-0.12868048,0.38713196,0.24209379,0.2383138,0.7284458,0.27089798,1.7843206,-4.289153,0.46669048,9.369385,1.7843206,1.18,0.15,1,1.0
