,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-11-27,17:30:00,PARAGUAY - PRIMERA DIVISION,Libertad Asuncion,General Caballero,1.83,5.0,3.6,16.5,1.2509469
2,2025-11-27,20:00:00,PARAGUAY - PRIMERA DIVISION,Deportivo Recoleta,Nacional Asuncion,3.45,2.14,3.6,1000.0,1.2509476
3,2025-11-27,20:30:00,BRAZIL - SERIE A,Fluminense,Sao Paulo,1.67,6.8,3.85,16.5,1.2509241
