,Date,Time,League,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No
1,02/10/2024,11:00,INDIA - ISL,Mumbai City,Bengaluru FC,1.7,4.0,4.0,1.75,1.8,1.91
2,02/10/2024,14:00,NORWAY - OBOS-LIGAEN,Lyn,Egersund,1.75,4.1,4.0,1.44,1.44,2.63
3,02/10/2024,14:00,MONTENEGRO - PRVA CRNOGORSKA LIGA,Petrovac,Buducnost,2.8,3.3,2.35,2.02,1.83,1.78
4,02/10/2024,20:30,USA - MLS,Orlando City,Philadelphia Union,1.7,4.2,4.33,1.57,1.57,2.25
5,02/10/2024,20:30,USA - MLS,New York City,FC Cincinnati,1.8,4.0,4.0,1.53,1.53,2.38
6,02/10/2024,20:30,USA - MLS,Atlanta Utd,CF Montreal,1.62,4.5,4.75,1.48,1.53,2.38
7,02/10/2024,20:45,USA - MLS,Columbus Crew,Inter Miami,1.91,4.0,3.5,1.44,1.44,2.63
8,02/10/2024,22:30,USA - MLS,Real Salt Lake,Minnesota United,1.85,4.0,3.75,1.44,1.44,2.63
9,02/10/2024,23:30,USA - MLS,Los Angeles FC,St. Louis City,1.44,5.25,6.25,1.44,1.62,2.2
10,02/10/2024,23:30,USA - MLS,Portland Timbers,Austin FC,1.57,4.5,5.0,1.44,1.53,2.38
