Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,01/04/2024,07:40,POLAND - DIVISION 1,Pruszkow,Polonia Warszawa,2.0,3.25,3.5,2.03,1.8,1.91,1.06,1.4,1.3,7.0,1.1
2,01/04/2024,12:00,CAMEROON - ELITE ONE,Victoria United,Yong Sports Academy,2.52,2.8,2.82,2.67,2.19,1.64,1.09,1.57,1.53,11.0,1.01
3,01/04/2024,19:00,ARGENTINA - COPA DE LA LIGA PROFESIONAL,Platense,Godoy Cruz,3.1,2.9,2.6,2.88,2.2,1.62,1.13,1.62,1.57,15.0,1.03
