,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,FINLAND - VEIKKAUSLIIGA,03/05/2024,12:00,VPS,Lahti,1.7,4.0,4.5,1.75,2.05,1.75,2.0,2.3,1.1,0.658,0.8,0.8717798,1.116,0.5882353,0.25,0.22222222,0.5714286,0.4878049,0.47068322,1.5,1.972,1,0.7155
2,POLAND - DIVISION 1,03/05/2024,13:00,Leczna,Odra Opole,2.15,3.1,3.1,2.25,1.62,1.91,1.8,1.5,1.024695,0.818,0.8,1.1661904,1.242,0.4651163,0.32258064,0.32258064,0.44444445,0.61728394,0.18155444,0.7,2.191,1,0.8131
3,ROMANIA - LIGA 1,03/05/2024,14:00,Farul Constanta,Sepsi Sf. Gheorghe,1.67,3.6,5.5,1.75,2.05,1.73,2.0,1.4,1.1135529,1.502,1.6,1.4282857,0.531,0.5988024,0.2777778,0.18181819,0.5714286,0.4878049,0.5054065,-0.2,2.542,1,0.8682
4,NETHERLANDS - EERSTE DIVISIE,03/05/2024,15:00,Jong PSV,Oss,1.83,4.0,3.8,1.44,2.7,1.44,2.63,0.9,1.1357816,0.65,1.0,1.3416408,1.367,0.5464481,0.25,0.2631579,0.6944444,0.37037036,0.38717553,-0.1,2.477,1,0.6488
5,NETHERLANDS - EERSTE DIVISIE,03/05/2024,15:00,Jong AZ,Maastricht,1.85,4.2,3.6,1.4,2.88,1.4,2.75,1.9,1.3747727,0.667,1.6,1.4282857,0.763,0.5405405,0.23809524,0.2777778,0.71428573,0.3472222,0.38110706,0.3,2.803,1,0.8027
6,NETHERLANDS - EERSTE DIVISIE,03/05/2024,15:00,Venlo,Jong Ajax,1.8,4.0,4.0,1.53,2.4,1.53,2.38,1.9,1.3747727,0.447,1.1,1.0440307,0.417,0.5555556,0.25,0.25,0.6535948,0.41666666,0.4093776,0.8,2.419,1,0.8302
7,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,03/05/2024,15:00,Al Ettifaq,Al Feiha,1.57,4.0,5.0,1.85,1.95,1.91,1.8,1.3,1.1874342,0.926,1.7,1.3453624,0.601,0.6369427,0.25,0.2,0.5405405,0.51282054,0.5389286,-0.4,2.533,1,0.5024
8,NETHERLANDS - EERSTE DIVISIE,03/05/2024,15:00,Helmond,Eindhoven FC,1.83,3.8,4.0,1.6,2.3,1.57,2.25,1.5,1.2845232,0.716,0.8,0.8717798,0.86,0.5464481,0.2631579,0.25,0.625,0.4347826,0.38717553,0.7,2.156,1,0.7107
9,NETHERLANDS - EERSTE DIVISIE,03/05/2024,15:00,Roda,Cambuur,1.53,4.33,5.75,1.4,2.88,1.5,2.5,2.4,0.9165151,0.697,1.3,1.4177446,0.721,0.6535948,0.23094688,0.17391305,0.71428573,0.3472222,0.60640824,1.1,2.334,1,0.9325
10,SCOTLAND - CHAMPIONSHIP,03/05/2024,15:45,Ayr,Dunfermline,1.85,3.6,3.6,1.75,2.05,1.73,2.0,1.4,1.356466,0.634,1.6,1.2,1.032,0.5405405,0.2777778,0.2777778,0.5714286,0.4878049,0.3390238,-0.2,2.556,1,0.6946
