,Date,Time,League,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No
1,28/10/2024,08:45,SINGAPORE - PREMIER LEAGUE,Tanjong Pagar,Balestier Khalsa,9.0,7.5,1.17,1.1,1.3,3.4
2,28/10/2024,12:00,GEORGIA - CRYSTALBET EROVNULI LIGA,Telavi,Dila Gori,4.65,3.15,1.72,2.15,2.09,1.71
3,28/10/2024,13:00,GEORGIA - CRYSTALBET EROVNULI LIGA,Torpedo Kutaisi,Dinamo Tbilisi,1.87,3.35,3.65,1.82,1.72,2.07
4,28/10/2024,17:00,ECUADOR - LIGA PRO,Imbabura,Tecnico U.,2.7,3.1,2.7,2.2,1.83,1.83
