,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Media_Ptos_H,DP_Ptos_H,CV_Ptos_H,Media_VG_H,DP_VG_H,CV_VG_H,Media_CG_H,DP_CG_H,CV_CG_H,Media_GM_H,DP_GM_H,CV_GM_H,Media_GS_H,DP_GS_H,CV_GS_H,Media_SG_H,DP_SG_H,CV_SG_H,Media_p_H,DP_p_H,Media_CG_H_02,GM_H_XP,CV_GM_H_XP,GS_H_XP,CV_GS_H_XP,Media_Ptos_A,DP_Ptos_A,CV_Ptos_A,Media_VG_A,DP_VG_A,CV_VG_A,Media_CG_A,DP_CG_A,CV_CG_A,Media_GM_A,DP_GM_A,CV_GM_A,Media_GS_A,DP_GS_A,CV_GS_A,Media_SG_A,DP_SG_A,CV_SG_A,Media_p_A,DP_p_A,GM_A_XP,CV_GM_A_XP,GS_A_XP,CV_GS_A_XP,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,coeficiente_pontos,cv_pontos,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,XPT_H,XPT_A,XPT_H/A,XPT_A/H,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
1,SOUTH KOREA - K LEAGUE 2,2024-05-18,07:00,Seoul E-Land,Jeonnam,1.95,3.4,3.5,1.98,1.83,1.8,1.91,1.2727273,1.354515,1.0642618,0.5410978,0.448873,0.8295598,0.42779392,0.14945993,0.34937367,1.5454545,1.3726971,0.88821584,1.6363636,1.2264307,0.74948543,-0.09090909,2.0650575,-22.715633,0.4260294,0.080034025,0.985742,2.107438,1.0066446,1.785124,1.1242281,1.1818181,1.4024771,1.1867114,0.59984887,0.5330709,0.8886754,0.40015227,0.0990727,0.2475875,1.2727273,1.1354542,0.8921426,2.0,1.5374123,0.76870614,-0.72727275,1.6564425,-2.2776084,0.32802242,0.039596215,1.5041323,0.96076894,2.909091,1.056971,0.51282054,0.29411766,0.2857143,0.5050505,0.5464481,0.5555556,0.5235602,1.7435898,1.7948718,0.5735294,1.0294118,0.55714285,0.9714286,0.58235294,0.5382353,0.28865775,0.27102804,0.28440368,0.014492754,0.2639405,0.55714285,1.0294118,0.5735294,0.9848485,1.7676767,0.58235294,1.1,8.85,0.091,2.757,-0.16384181,0.011299435,0.22033899,0.39548022,0.2940568,0.8674676,0.3170541,2.124853,35.942112,0.21213204,4.289153,1.8241758,1.3699634,1.3315508,0.75100404,2.124853,0.1,1.45,1,0.784
2,SOUTH KOREA - K LEAGUE 2,2024-05-18,07:00,Suwon Bluewings,Bucheon FC 1995,1.8,3.3,4.1,2.08,1.73,1.91,1.8,1.3636364,1.2984415,0.95219046,0.33546084,0.415042,1.2372295,0.6152965,0.15524411,0.2523078,1.1818181,1.465865,1.2403474,0.90909094,0.51425946,0.56568545,0.27272728,1.4200454,5.206833,0.46803543,0.13462058,0.8249268,1.1818181,1.465865,1.1570247,0.40406102,1.0,1.0444659,1.0444659,0.3032651,0.29790902,0.9823387,0.59958524,0.07887065,0.131542,0.72727275,0.74965554,1.0307764,1.1818181,1.1134044,0.94211143,-0.45454547,1.1570839,-2.5455844,0.344943,0.08132618,0.59504133,0.9162457,1.3966942,0.94211143,0.5555556,0.3030303,0.24390244,0.48076922,0.5780347,0.5235602,0.5555556,1.8333334,2.2777777,0.54545456,1.2424242,0.4390244,0.80487806,0.630303,0.5242424,0.36776245,0.29411766,0.3898305,0.10810811,0.2267658,0.4390244,1.2424242,0.54545456,0.86538464,1.9711539,0.630303,1.0890052,9.2,0.364,2.343,-0.16304348,0.08695652,0.19565217,0.4456522,0.3807452,1.1676186,0.38065135,2.86007,36.869896,0.49497473,9.926246,1.9105691,1.2872629,1.4842105,0.67375886,2.86007,0.8,1.5,1,0.868
3,SOUTH KOREA - K LEAGUE 1,2024-05-18,07:00,Gimcheon Sangmu,Jeju Utd,2.05,3.3,3.75,2.05,1.8,1.8,1.91,2.3636363,1.06794,0.45182076,0.5551893,0.29912037,0.5387718,0.34910303,0.1935646,0.5544626,2.0,1.2060454,0.6030227,0.72727275,0.9620914,1.3228756,1.2727273,1.354515,1.0642618,0.51029605,0.15579171,1.255148,2.7272727,0.88443327,0.92561984,0.75592893,0.6363636,0.88139635,1.3850514,0.33071518,0.21802306,0.6592472,0.50035346,0.062633365,0.12517823,0.72727275,0.44536176,0.61237246,1.3636364,0.7713892,0.56568545,-0.6363636,0.88139635,-1.3850514,0.32084343,0.056737028,0.2644628,1.2247449,1.3636364,0.7713892,0.4878049,0.3030303,0.26666668,0.4878049,0.5555556,0.5555556,0.5235602,1.6097561,1.8292683,0.6212121,1.1363636,0.5466667,0.88,0.6212121,0.54545456,0.27466464,0.23364486,0.29310346,0.06382979,0.23364486,0.5466667,1.1363636,0.6212121,1.0,1.8292683,0.6212121,1.1388888,9.1,1.727,1.949,-0.13736264,0.04945055,0.22527473,0.41208792,0.29037824,0.880814,0.3125317,2.1575449,32.005383,0.35355338,7.125016,1.7300813,1.2878048,1.3434343,0.7443609,2.1575449,0.45,1.25,1,0.9007
4,PORTUGAL - LIGA PORTUGAL 2,2024-05-18,07:00,Feirense,Vilaverdense,1.83,3.6,3.5,1.75,2.05,1.67,2.1,1.3636364,1.2984415,0.95219046,0.48735344,0.43088728,0.88413715,0.48032036,0.12632975,0.26301143,1.1818181,1.0285189,0.8702853,1.3636364,0.97912085,0.718022,-0.18181819,1.4024771,-7.7136245,0.36993092,0.058328126,0.77587456,0.96694213,1.2570788,1.1157025,1.1967033,0.54545456,1.1570839,2.1213202,0.6250577,0.5243976,0.8389587,0.39621803,0.078093626,0.1970976,1.0,0.8528029,0.8528029,2.2727273,1.2128786,0.53366655,-1.2727273,1.6006197,-1.2576298,0.19784118,0.052617848,1.1818181,0.72160244,1.446281,1.905952,0.5464481,0.2777778,0.2857143,0.5714286,0.4878049,0.5988024,0.47619048,1.9672132,1.9125683,0.5083333,0.9722222,0.5228571,1.0285715,0.4861111,0.5694444,0.3373798,0.32596686,0.31332082,0.014084507,0.34579438,0.5228571,0.9722222,0.5083333,1.0457143,2.0,0.4861111,1.0479041,8.93,0.818,2.456,-0.19820829,-0.011198209,0.2049272,0.3919373,0.3340315,0.9943004,0.38107887,2.4355288,41.508827,0.42426407,-8.530766,1.9250586,1.4035909,1.3715239,0.72911596,2.4355288,0.1,1.77,1,0.8514
5,THAILAND - THAI LEAGUE 1,2024-05-18,08:00,Muang Thong Utd,Chonburi,1.95,4.0,3.15,1.5,2.42,1.5,2.42,2.3636363,1.06794,0.45182076,0.82829434,0.41732395,0.5038353,0.21962027,0.10621667,0.48363784,2.6363637,1.3666633,0.5183895,0.90909094,0.7925271,0.8717798,1.7272727,1.7104443,0.99025726,0.4803201,0.14993745,1.5583419,7.1900826,0.5011099,0.8264463,0.8717798,0.54545456,0.8907235,1.6329932,0.36812764,0.32158688,0.8735744,0.5462872,0.09462399,0.1732129,0.8181818,0.7158189,0.8748898,2.0,1.4770979,0.73854893,-1.1818181,1.7486713,-1.4796449,0.34042117,0.12495826,1.1900827,0.49212548,4.3636365,0.6770032,0.51282054,0.25,0.31746033,0.6666667,0.41322315,0.6666667,0.41322315,2.0512822,1.6153846,0.4875,0.7875,0.61904764,1.2698413,0.375,0.605,0.3095045,0.34453782,0.23529412,0.11888112,0.45454547,0.61904764,0.7875,0.4875,1.3,2.1,0.375,1.0,9.1,1.818,1.959,-0.22527473,-0.093406595,0.21428572,0.34615386,0.33954978,1.0299677,0.42942667,2.522895,45.70732,1.3010765,-24.70243,1.8559219,1.4652015,1.2666667,0.7894737,2.522895,0.85,2.05,1,0.9473
6,THAILAND - THAI LEAGUE 1,2024-05-18,08:00,Prachuap,Chiangrai Utd,1.62,3.8,5.1,1.88,1.85,1.9,1.82,1.8181819,1.3360853,0.73484695,0.46726534,0.26626578,0.56983846,0.38185614,0.1423881,0.37288415,1.4545455,0.78202957,0.53764534,0.90909094,0.66804266,0.73484695,0.54545456,1.1570839,2.1213202,0.44145283,0.16200815,0.9479991,2.7768595,0.40963453,1.0743802,0.56526685,0.90909094,1.0833068,1.1916375,0.58134353,0.53064203,0.91278565,0.46244934,0.09042089,0.19552603,0.90909094,0.7925271,0.8717798,1.4545455,0.8907235,0.61237246,-0.54545456,1.1570839,-2.1213202,0.23592849,0.10163905,1.5702479,0.45883146,1.4545455,0.8907235,0.61728394,0.2631579,0.19607843,0.5319149,0.5405405,0.5263158,0.5494506,2.345679,3.148148,0.42631578,1.3421053,0.31764707,0.74509805,0.49473685,0.4868421,0.5149588,0.40221402,0.51785713,0.14606741,0.33802816,0.31764707,1.3421053,0.42631578,0.86170214,2.712766,0.49473685,0.9894737,10.52,0.909,2.419,-0.20722434,0.123574145,0.1539924,0.48479086,0.50145805,1.7584463,0.5323004,4.3072963,47.46576,0.042426407,0.85937226,2.0479302,1.2055192,1.6987952,0.5886525,4.3072963,1.3,2.18,1,0.9641
7,INDONESIA - LIGA 1,2024-05-18,09:00,Persib Bandung,Bali United,1.8,3.55,3.95,1.8,1.9,1.7,1.91,2.0,1.1281521,0.56407607,0.396115,0.3086685,0.77923954,0.45688534,0.08398729,0.18382575,2.090909,1.5640591,0.7480283,0.90909094,0.7925271,0.8717798,1.1818181,1.8497263,1.5651531,0.6635993,0.08583371,1.3772542,1.7107438,1.9116279,1.1570247,0.62269986,1.3636364,1.2984415,0.95219046,0.48123366,0.37117577,0.7713005,0.45113447,0.1717061,0.38060957,1.4545455,0.8907235,0.61237246,1.4545455,1.4373989,0.98821175,0.0,1.1281521,1.0,0.4671241,0.13558339,2.1157024,0.61237246,3.1735537,0.6588079,0.5555556,0.28169015,0.25316456,0.5555556,0.5263158,0.5882353,0.5235602,1.9722222,2.1944444,0.5070422,1.112676,0.4556962,0.89873415,0.5070422,0.53521127,0.37506047,0.3271028,0.37391305,0.053333335,0.3271028,0.4556962,1.112676,0.5070422,1.0,2.1944444,0.5070422,1.0588236,9.3,0.636,2.427,-0.18817204,0.043010753,0.19354838,0.4247312,0.36885795,1.1434597,0.40995115,2.8008928,41.185925,0.14142136,-2.8624053,1.9198313,1.3150492,1.4598931,0.6849817,2.8008928,0.4,1.75,1,0.9227
8,SPAIN - LALIGA2,2024-05-18,09:00,Andorra,Burgos CF,2.25,3.1,3.3,2.1,1.7,1.83,1.83,1.0909091,1.2398347,1.1365151,0.22849181,0.22306521,0.97625035,0.62603176,0.13634114,0.2177863,0.8181818,0.7158189,0.8748898,1.0909091,0.7925271,0.72648317,-0.27272728,0.9620914,-3.5276685,0.46395525,0.06834977,0.6410685,1.4876033,0.3937004,1.3884298,0.62269986,1.1818181,1.4024771,1.1867114,0.63195133,0.6433881,1.0180975,0.4778415,0.111136004,0.23257923,1.3636364,1.2984415,0.95219046,1.9090909,1.3787047,0.72217864,-0.54545456,2.3105936,-4.2360883,0.26921535,0.07178407,1.6115702,1.0986813,2.429752,1.0832679,0.44444445,0.32258064,0.3030303,0.47619048,0.5882353,0.5464481,0.5464481,1.3777778,1.4666667,0.7258065,1.0645162,0.6818182,0.93939394,0.67741936,0.5483871,0.17541066,0.1588785,0.1891892,0.03125,0.1923077,0.6818182,1.0645162,0.7258065,1.0714285,1.5714285,0.67741936,1.1475409,8.65,-0.091,2.642,-0.098265894,0.023121387,0.2601156,0.3815029,0.19336103,0.55752426,0.22344953,1.36565,23.025492,0.56568545,11.309933,1.6363636,1.3535353,1.2089552,0.8271605,1.36565,0.2,0.85,1,0.5878
9,GEORGIA - CRYSTALBET EROVNULI LIGA,2024-05-18,09:30,Samgurali,Samtredia,1.44,4.05,6.0,1.65,1.98,1.88,1.88,1.7272727,1.4200454,0.8221316,0.64105946,0.6116449,0.95411575,0.43355367,0.12333437,0.28447315,1.7272727,1.4826823,0.8583951,1.0909091,0.8999541,0.8249579,0.6363636,1.8719327,2.9416087,0.39350992,0.16682293,1.0603913,2.355372,1.0873004,1.5867769,0.61871845,0.54545456,0.8907235,1.6329932,0.6557102,0.50033444,0.76304203,0.3949761,0.102599464,0.25976118,1.7272727,2.4528613,1.4200777,2.1818182,1.3360853,0.61237246,-0.45454547,3.1727142,-6.9799714,0.27175447,0.17244986,2.355372,1.7987651,3.1735537,0.91855866,0.6944444,0.24691358,0.16666667,0.6060606,0.5050505,0.5319149,0.5319149,2.8125,4.1666665,0.35555556,1.4814814,0.24,0.675,0.4074074,0.4888889,0.62870014,0.47540984,0.61290324,0.19402985,0.42105263,0.24,1.4814814,0.35555556,0.8727273,3.6363637,0.4074074,0.87765956,11.49,1.182,2.311,-0.22715405,0.1697128,0.12532637,0.5221932,0.5973751,2.2879467,0.6584004,5.604302,52.537647,0.46669048,-9.369385,2.25,1.1944444,1.8837209,0.5308642,5.604302,1.95,2.61,1,0.9895
10,POLAND - EKSTRAKLASA,2024-05-18,10:00,Korona Kielce,Ruch Chorzow,1.9,3.6,3.9,1.88,1.98,1.75,2.0,1.5454545,1.1570839,0.7487013,0.6368508,0.49707162,0.7805151,0.38461483,0.15021248,0.39055303,1.9090909,1.5048132,0.7882355,1.4545455,0.9875255,0.6789238,0.45454547,1.4993111,3.2984846,0.392568,0.1104812,1.1508294,2.7768595,1.0345591,1.4545455,0.9875255,1.0,1.0444659,1.0444659,0.793712,0.6821734,0.85947216,0.33081752,0.088680916,0.26806596,1.4545455,1.1570839,0.79549515,2.090909,1.3787047,0.6593805,-0.6363636,1.7721444,-2.7847984,0.23230316,0.07503937,2.644628,0.6363961,2.090909,1.3787047,0.5263158,0.2777778,0.25641027,0.5319149,0.5050505,0.5714286,0.5,1.8947369,2.0526316,0.5277778,1.0833334,0.4871795,0.9230769,0.5222222,0.55,0.34655964,0.3090909,0.3448276,0.04,0.3138686,0.4871795,1.0833334,0.5277778,1.0106384,2.0744681,0.5222222,1.0742857,9.4,0.545,2.202,-0.18085106,0.031914894,0.20212767,0.41489363,0.34422743,1.0785793,0.38328505,2.641969,40.364536,0.14142136,-2.8624053,1.8353577,1.2955465,1.4166666,0.7058824,2.641969,0.3,1.7,1,0.8836
