,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Media_Ptos_H,DP_Ptos_H,CV_Ptos_H,Media_VG_H,DP_VG_H,CV_VG_H,Media_CG_H,DP_CG_H,CV_CG_H,Media_GM_H,DP_GM_H,CV_GM_H,Media_GS_H,DP_GS_H,CV_GS_H,Media_SG_H,DP_SG_H,CV_SG_H,Media_p_H,DP_p_H,Media_CG_H_02,GM_H_XP,CV_GM_H_XP,GS_H_XP,CV_GS_H_XP,Media_Ptos_A,DP_Ptos_A,CV_Ptos_A,Media_VG_A,DP_VG_A,CV_VG_A,Media_CG_A,DP_CG_A,CV_CG_A,Media_GM_A,DP_GM_A,CV_GM_A,Media_GS_A,DP_GS_A,CV_GS_A,Media_SG_A,DP_SG_A,CV_SG_A,Media_p_A,DP_p_A,GM_A_XP,CV_GM_A_XP,GS_A_XP,CV_GS_A_XP,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,coeficiente_pontos,cv_pontos,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,XPT_H,XPT_A,XPT_H/A,XPT_A/H,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
1,SOUTH KOREA - K LEAGUE 1,2024-08-16,07:30,Seoul,Jeju Utd,1.9,3.4,3.6,1.93,1.93,1.73,2.0,1.6363636,1.4937888,0.91287094,0.61250985,0.40200552,0.656325,0.34256542,0.12708806,0.37098914,1.9090909,1.2398347,0.64943725,1.2727273,1.2856487,1.0101526,0.6363636,1.8719327,2.9416087,0.44894978,0.08119068,1.1790204,2.429752,0.97415584,1.5041323,1.0878565,0.6363636,1.1499192,1.8070158,0.3179297,0.24826193,0.78087056,0.549169,0.062545195,0.11389061,0.6363636,0.4810457,0.75592893,1.6363636,1.1499192,0.7027284,-1.0,1.3483998,-1.3483998,0.29423168,0.052632,0.80991733,0.37796447,4.016529,0.4684856,0.5263158,0.29411766,0.2777778,0.5181347,0.5181347,0.5780347,0.5,1.7894737,1.8947369,0.5588235,1.0588236,0.5277778,0.9444444,0.56764704,0.56764704,0.3100682,0.28301886,0.3090909,0.028571429,0.27579737,0.5277778,1.0588236,0.5588235,0.98445594,1.8652849,0.56764704,1.1156069,8.9,1.0,2.644,-0.16853933,0.02247191,0.21348314,0.40449437,0.3131991,0.9291573,0.33936,2.2759614,36.869896,0.0,0.0,1.8567251,1.3596492,1.3655914,0.7322835,2.2759614,0.2,1.5,1,0.8765
2,EGYPT - PREMIER LEAGUE,2024-08-16,13:00,Smouha,El Ismaily,1.38,4.05,8.25,1.87,1.85,2.05,1.6,1.9090909,1.2398347,0.64943725,0.42737368,0.23877572,0.5587048,0.37536952,0.11667403,0.31082445,1.4545455,1.0756508,0.73951,0.72727275,0.74965554,1.0307764,0.72727275,1.354515,1.8624581,0.38508037,0.13526094,0.9198129,0.7933884,1.9720266,1.1900827,0.45812285,1.0909091,0.9958592,0.91287094,0.42964715,0.25225335,0.5871175,0.398388,0.07369409,0.18498069,1.0909091,0.66804266,0.61237246,1.1818181,1.1134044,0.94211143,-0.09090909,0.9958592,-10.954452,0.32711864,0.061181642,1.6859504,0.4322629,1.3966942,0.94211143,0.7246377,0.24691358,0.121212125,0.53475934,0.5405405,0.4878049,0.625,2.9347825,5.978261,0.34074074,2.0370371,0.16727273,0.4909091,0.4617284,0.45679012,0.7136363,0.49171272,0.71339566,0.34146342,0.36824325,0.16727273,2.0370371,0.34074074,0.7379679,4.4117646,0.4617284,0.91219515,13.68,0.818,2.236,-0.19517544,0.30701753,0.100877196,0.6030702,0.75949097,3.4632788,0.80548674,8.483266,53.16445,0.02828427,0.5729387,2.2951252,1.088274,2.1089587,0.47416762,8.483266,4.2,2.67,1,0.9987
3,FINLAND - YKKONEN,2024-08-16,13:00,Atlantis,Jazz Pori,1.5,4.33,5.25,1.44,2.7,1.53,2.38,1.8888888,0.993808,0.52613366,0.40517363,0.44171628,1.09019,0.53926814,0.18585145,0.34463644,1.6666666,1.4142135,0.84852815,0.5555556,0.6849349,1.2328829,1.1111112,1.2862041,1.1575837,0.60953325,0.14794616,1.1380999,2.7272727,0.8642416,0.90909094,0.41857132,1.1111112,1.3698698,1.2328829,0.7452327,0.66922057,0.89800215,0.46369484,0.09943018,0.2144302,1.6666666,1.4907119,0.8944272,2.4444444,1.1653432,0.4767313,-0.7777778,2.2498286,-2.8926368,0.41473025,0.09541689,3.7037036,0.6708204,2.4444444,1.1653432,0.6666667,0.23094688,0.1904762,0.6944444,0.37037036,0.6535948,0.42016807,2.8866668,3.5,0.34642032,1.2124711,0.2857143,0.8247619,0.33256352,0.62355655,0.5943629,0.48542023,0.5555556,0.0960334,0.50086653,0.2857143,1.2124711,0.34642032,1.0416666,3.6458333,0.33256352,0.9411765,11.08,0.778,2.364,-0.25541517,0.08303249,0.13537906,0.4738267,0.52916646,1.9543883,0.6240918,4.787254,54.750626,1.7819091,-32.210926,2.1904762,1.2380953,1.7692307,0.5652174,4.787254,0.92,2.83,1,0.9782
4,ESTONIA - MEISTRILIIGA,2024-08-16,13:30,Levadia,Tammeka,1.24,5.0,9.75,1.62,2.02,2.23,1.62,2.2727273,0.9620914,0.4233202,0.19887929,0.19479781,0.9794777,0.5801236,0.209494,0.36111957,1.7272727,1.5427784,0.8931875,0.36363637,0.64282435,1.767767,1.3636364,1.6663911,1.2220201,0.79128903,0.13061698,1.2592809,2.5123968,1.0606601,0.3305785,0.70710677,0.90909094,1.0833068,1.1916375,0.62186575,0.6375872,1.0252812,0.4525462,0.1678364,0.37087128,1.1818181,1.3360853,1.1305337,1.4545455,1.3726971,0.9437293,-0.27272728,2.004128,-7.3484693,0.32109454,0.14628816,1.5041323,1.0497813,3.4380164,0.5807565,0.8064516,0.2,0.102564104,0.61728394,0.4950495,0.44843048,0.61728394,4.032258,7.862903,0.248,1.95,0.12717949,0.51282054,0.324,0.404,0.84237117,0.6025641,0.77434033,0.3220339,0.51057404,0.12717949,1.95,0.248,0.7654321,6.0185184,0.324,0.7264574,15.99,1.364,2.045,-0.23514697,0.29706067,0.07754847,0.6097561,0.8001101,4.264587,0.8961528,10.446061,61.99082,0.56568545,-11.309933,2.521919,1.114144,2.2635486,0.4417842,10.446061,4.75,3.76,1,0.9996
5,SERBIA - SUPER LIGA,2024-08-16,13:55,TSC,OFK Beograd,1.4,4.45,7.2,1.7,2.07,1.93,1.78,2.3636363,1.06794,0.45182076,0.41258642,0.32731596,0.793327,0.44939944,0.24266526,0.5399768,2.1818182,1.7999082,0.8249579,0.8181818,1.1922616,1.4572085,1.3636364,1.9198829,1.4079142,0.6273374,0.18936583,1.4045777,1.983471,1.9798989,0.6694215,1.4572085,1.3636364,1.2984415,0.95219046,0.28144652,0.28406754,1.0093127,0.6861764,0.098951094,0.1442065,0.90909094,0.7925271,0.8717798,1.0909091,0.7925271,0.72648317,-0.18181819,1.1134044,-6.1237245,0.4195418,0.14583153,1.322314,0.5448624,1.2892562,0.6705998,0.71428573,0.2247191,0.1388889,0.5882353,0.4830918,0.5181347,0.56179774,3.1785715,5.142857,0.31460676,1.6179775,0.19444445,0.6180556,0.38202247,0.46516854,0.70539844,0.52136755,0.6744186,0.2360515,0.44715446,0.19444445,1.6179775,0.31460676,0.8235294,4.2352943,0.38202247,0.88082904,13.05,1.0,2.366,-0.23371647,0.21072797,0.107279696,0.55172414,0.6669639,2.9012928,0.73607475,7.106687,56.745632,0.52325904,-10.481218,2.2817461,1.1309524,2.0175438,0.49565217,7.106687,2.75,3.05,1,0.9967
6,SWEDEN - SUPERETTAN,2024-08-16,14:00,Varberg,Sundsvall,1.85,3.5,4.1,1.75,2.05,1.62,2.2,1.0909091,1.2398347,1.1365151,0.48382276,0.29449403,0.6086816,0.39765754,0.09885085,0.24858285,1.3636364,1.06794,0.78315604,1.7272727,0.9620914,0.5570003,-0.36363637,1.3666633,-3.7583241,0.39014143,0.11647847,0.87688893,1.3636364,1.06794,2.198347,0.75592893,0.45454547,0.8907235,1.9595917,0.19935241,0.35054725,1.7584299,0.783319,0.061166,0.07808568,0.36363637,0.64282435,1.767767,1.8181819,1.5266232,0.83964276,-1.4545455,1.6713433,-1.1490486,0.20369665,0.07097661,0.3966942,0.58925563,2.9752066,0.93293643,0.5405405,0.2857143,0.24390244,0.5714286,0.4878049,0.61728394,0.45454547,1.8918918,2.2162163,0.5285714,1.1714286,0.4512195,0.85365856,0.5,0.5857143,0.36750886,0.3084112,0.37815127,0.078947365,0.33333334,0.4512195,1.1714286,0.5285714,1.0571429,2.3428571,0.5,1.0802469,9.45,0.636,2.131,-0.17460318,0.06349207,0.1957672,0.43386245,0.36987874,1.165118,0.42182186,2.8539445,39.522633,0.42426407,-8.530766,1.865524,1.2722479,1.4663212,0.6819788,2.8539445,0.6,1.65,1,0.8825
7,SWEDEN - SUPERETTAN,2024-08-16,14:00,Oddevold,Utsikten,2.05,3.4,3.7,1.98,1.88,1.75,2.0,1.25,1.0897248,0.8717798,0.32627165,0.24501349,0.7509494,0.536856,0.1290078,0.24030241,1.0,0.70710677,0.70710677,1.25,0.96824586,0.7745967,-0.25,1.1989579,-4.7958317,0.4596841,0.07450709,0.72984207,1.7,0.41594517,1.5,0.80687153,1.3636364,1.2984415,0.95219046,0.42618364,0.3779166,0.8867459,0.51799387,0.07445084,0.14372921,0.90909094,0.7925271,0.8717798,1.0,0.8528029,0.8528029,-0.09090909,0.9958592,-10.954452,0.3203568,0.078553766,1.0743802,0.6705998,1.1818181,0.72160244,0.4878049,0.29411766,0.27027026,0.5050505,0.5319149,0.5714286,0.5,1.6585366,1.804878,0.60294116,1.0882353,0.5540541,0.9189189,0.58235294,0.5529412,0.27774462,0.24770643,0.28695652,0.04225352,0.2639405,0.5540541,1.0882353,0.60294116,1.0353535,1.8686869,0.58235294,1.1314286,9.15,-0.114,2.388,-0.14754099,0.032786883,0.22404371,0.4043716,0.28817043,0.8789198,0.32169333,2.152905,34.01935,0.14142136,2.8624053,1.7336849,1.2986157,1.3350254,0.7490494,2.152905,0.3,1.35,1,0.732
8,BELGIUM - JUPILER PRO LEAGUE,2024-08-16,15:45,Royale Union SG,Charleroi,1.62,4.1,5.0,1.7,2.1,1.75,2.0,1.4545455,1.233151,0.84779125,0.31541115,0.19975401,0.6333131,0.4636473,0.12283057,0.26492244,1.7272727,1.1354542,0.6573682,1.4545455,0.9875255,0.6789238,0.27272728,1.6006197,5.868939,0.60740286,0.114474215,1.1673378,2.6694214,0.7347056,2.1157024,0.6789238,1.5454545,1.3726971,0.88821584,0.4437487,0.48375165,1.0901477,0.5584829,0.06663629,0.11931661,1.1818181,1.3360853,1.1305337,1.3636364,1.5534552,1.1392004,-0.18181819,2.1666136,-11.916375,0.3370475,0.11384095,1.5041323,1.0497813,2.231405,0.9493337,0.61728394,0.24390244,0.2,0.5882353,0.47619048,0.5714286,0.5,2.5308642,3.0864198,0.39512196,1.2195122,0.324,0.82,0.41463414,0.5121951,0.5292798,0.43356642,0.51057404,0.0989011,0.41379312,0.324,1.2195122,0.39512196,0.9529412,2.9411764,0.41463414,0.9714286,10.72,-0.091,2.606,-0.23134328,0.08395522,0.1511194,0.4664179,0.4898694,1.7504666,0.5503478,4.28775,51.115505,0.56568545,-11.309933,2.0518517,1.217284,1.6855984,0.5932611,4.28775,0.9,2.48,1,0.9535
9,ENGLAND - PREMIER LEAGUE,2024-08-16,16:00,Manchester Utd,Fulham,1.6,4.2,5.25,1.53,2.5,1.57,2.25,1.6363636,1.2984415,0.793492,0.55677503,0.44316944,0.79595786,0.4147854,0.19481935,0.4696871,1.9090909,1.2398347,0.64943725,1.3636364,0.7713892,0.56568545,0.54545456,1.304791,2.3921168,0.46833357,0.19382212,1.1887122,4.338843,0.5455273,2.355372,0.44659376,1.0909091,1.2398347,1.1365151,0.49946016,0.46655574,0.93412006,0.5028273,0.10060894,0.20008649,1.3636364,1.2984415,0.95219046,1.8181819,1.1134044,0.61237246,-0.45454547,1.6713433,-3.6769552,0.3430758,0.11356378,2.8512397,0.6209938,2.9752066,0.68041384,0.625,0.23809524,0.1904762,0.6535948,0.4,0.6369427,0.44444445,2.625,3.28125,0.3809524,1.25,0.30476192,0.8,0.3642857,0.5952381,0.5540757,0.44827586,0.5328467,0.11111111,0.46596858,0.30476192,1.25,0.3809524,1.0457517,3.4313726,0.3642857,0.9745223,11.05,0.545,2.538,-0.23529412,0.095022626,0.14479639,0.47511312,0.51014966,1.8790512,0.5959703,4.6027164,52.431408,1.3717872,-25.873384,2.0654762,1.1964285,1.7263682,0.5792507,4.6027164,1.05,2.6,1,0.971
10,PORTUGAL - LIGA PORTUGAL,2024-08-16,16:15,Gil Vicente,AVS,2.25,3.25,3.2,2.08,1.73,1.8,1.95,1.2727273,1.1354542,0.8921426,0.3331193,0.2404964,0.72195274,0.50815934,0.104432866,0.20551206,0.90909094,0.66804266,0.73484695,1.0909091,1.1642044,1.0671874,-0.18181819,1.465865,-8.062258,0.38255954,0.15017699,0.6458252,1.5702479,0.38676155,1.2892562,0.98509604,1.8181819,1.3360853,0.73484695,0.5869034,0.42341477,0.7214386,0.37512806,0.17070314,0.455053,1.7272727,1.1354542,0.6573682,1.0909091,0.9958592,0.91287094,0.6363636,1.4316378,2.2497165,0.45017394,0.102127925,3.2975206,0.5947617,1.0909091,0.9958592,0.44444445,0.30769232,0.3125,0.48076922,0.5780347,0.5555556,0.51282054,1.4444444,1.4222223,0.6923077,0.9846154,0.703125,1.015625,0.64,0.5323077,0.17854765,0.18181819,0.17431192,0.007751938,0.2195122,0.703125,0.9846154,0.6923077,1.0817307,1.5384616,0.64,1.1555556,8.7,-0.545,2.472,-0.11494253,-0.0057471264,0.25862068,0.3678161,0.19430047,0.5634714,0.22866498,1.3802174,26.565052,0.49497473,9.926246,1.6458334,1.3819444,1.1909548,0.83966243,1.3802174,0.05,1.0,1,0.5411
