,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,SOUTH AMERICA - COPA LIBERTADORES,29/08/2023,19:00,Internacional (Bra),Bolivar (Bol),1.25,6.0,12.0
2,SOUTH AMERICA - COPA SUDAMERICANA,29/08/2023,21:30,Estudiantes L.P. (Arg),Corinthians (Bra),1.91,3.1,5.0
3,COLOMBIA - PRIMERA A,29/08/2023,22:10,Dep. Pasto,Once Caldas,2.25,3.25,3.4
