Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,MALTA - PREMIER LEAGUE,28/01/2024,07:00,Sirens,Valletta,4.45,3.3,1.78
2,ITALY - SERIE C,28/01/2024,12:15,Taranto,Benevento,3.3,2.9,2.3
3,MALTA - PREMIER LEAGUE,28/01/2024,12:15,Gudja,Mosta,4.3,3.3,1.8
4,JAMAICA - PREMIER LEAGUE,28/01/2024,17:00,Treasure Beach,Portmore,4.15,3.3,1.82
5,PERU - LIGA 1,28/01/2024,19:00,Carlos Mannucci,U. de Deportes,5.25,3.75,1.6
6,COLOMBIA - PRIMERA A,28/01/2024,22:20,Bucaramanga,Millonarios,3.3,3.25,2.25
