,Date,Time,League,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No
1,17/10/2024,05:30,INDONESIA - LIGA 1,Dewa United,Persik Kediri,2.02,3.05,3.75,1.72,1.55,2.15
2,17/10/2024,09:00,INDONESIA - LIGA 1,PSIS Semarang,Persija Jakarta,2.95,2.95,2.42,2.0,1.72,1.88
3,17/10/2024,15:00,PERU - LIGA 1,Union Comercio,Comerciantes Unidos,1.91,3.3,4.0,1.88,1.73,2.0
4,17/10/2024,17:15,PERU - LIGA 1,Cusco,Los Chankas,1.55,3.9,6.0,1.67,1.73,2.0
