Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,INDIA - ISL,12/03/2024,11:00,Mumbai City,North East Utd,1.45,4.33,5.75
2,ENGLAND - LEAGUE ONE,12/03/2024,16:45,Lincoln,Cambridge Utd,1.7,3.6,5.5
3,BOLIVIA - DIVISION PROFESIONAL,12/03/2024,19:00,Always Ready,Guabira,1.44,4.5,6.5
4,BRAZIL - COPA DO BRASIL,12/03/2024,19:00,CRB,Athletic Club,1.67,3.4,4.5
5,MOROCCO - BOTOLA PRO,12/03/2024,19:00,Wydad,IR Tanger,1.45,3.8,6.0
