,Entrada,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,N1,N2,N3
1,Lay Away New,30/03/2024,04:30,CHINA - SUPER LEAGUE,Wuhan Three Towns,Beijing Guoan,3.2,3.3,2.25,1.85,2.0,1.62,2.2,H,H,H
2,Lay Away New,30/03/2024,08:00,CHINA - SUPER LEAGUE,Chengdu Rongcheng,Nantong Zhiyun F.C,1.4,4.75,7.5,1.75,2.05,2.0,1.75,H,H,H
3,Lay Away New,30/03/2024,08:30,POLAND - EKSTRAKLASA,Rakow Czestochowa,Ruch Chorzow,1.4,4.75,7.5,1.75,2.05,2.0,1.75,D,H,A
4,Lay Away New,30/03/2024,09:00,SWEDEN - SUPERETTAN,Sundsvall,Ostersunds FK,2.45,3.4,2.55,1.93,1.93,1.7,2.05,H,D,H
5,Lay Away New,30/03/2024,10:00,SPAIN - LALIGA2,Valladolid,Levante,1.85,3.4,4.75,2.2,1.65,2.0,1.73,D,H,H
6,Lay Away New,30/03/2024,10:50,CROATIA - HNL,Varazdin,HNK Gorica,2.2,3.25,3.1,2.05,1.75,1.8,1.91,D,D,H
7,Lay Away New,30/03/2024,12:00,SCOTLAND - PREMIERSHIP,St Johnstone,Dundee FC,2.75,3.25,2.6,2.15,1.67,1.91,1.91,A,A,H
8,Lay Away New,30/03/2024,12:00,ENGLAND - PREMIER LEAGUE,Chelsea,Burnley,1.3,6.0,8.5,1.5,2.5,1.91,1.91,D,H,A
9,Lay Away New,30/03/2024,12:00,SPAIN - PRIMERA RFEF,Fuenlabrada,Sabadell,1.95,3.1,3.6,2.5,1.5,2.2,1.62,H,D,A
10,Lay Away New,30/03/2024,12:15,SPAIN - LALIGA2,Leganes,FC Cartagena,1.62,3.5,6.5,2.5,1.5,2.5,1.5,D,H,H
11,Lay Away New,30/03/2024,13:00,ROMANIA - LIGA 1,Universitatea Cluj,UTA Arad,1.95,3.4,4.0,2.25,1.62,2.0,1.73,H,A,H
12,Lay Away New,30/03/2024,14:00,SPAIN - PRIMERA RFEF,Sestao,Rayo Majadahonda,1.83,3.1,4.33,2.38,1.53,2.2,1.62,H,D,A
13,Lay Away New,30/03/2024,14:00,SPAIN - PRIMERA RFEF,Ceuta,Algeciras,1.7,3.4,4.2,2.25,1.62,2.2,1.62,H,D,A
14,Lay Away New,30/03/2024,15:00,ARGENTINA - PRIMERA NACIONAL,Gimnasia Mendoza,Colon,3.3,3.2,2.3,2.35,1.57,2.0,1.73,H,D,D
15,Lay Away New,30/03/2024,16:00,ARGENTINA - PRIMERA NACIONAL,CA Temperley,Defensores Unidos,1.91,3.0,5.25,2.88,1.4,2.38,1.53,H,D,D
16,Lay Away New,30/03/2024,17:30,ECUADOR - LIGA PRO,Libertad FC,Tecnico Universitario,2.7,3.2,2.45,2.25,1.62,1.91,1.8,A,H,D
17,Lay Away New,30/03/2024,18:10,COLOMBIA - PRIMERA A,Deportivo Pasto,Once Caldas,2.5,2.9,3.3,2.7,1.44,2.2,1.62,H,D,H
18,Lay Away New,30/03/2024,18:45,PERU - LIGA 1,Melgar,Cienciano,1.62,4.2,5.0,1.88,1.98,1.83,1.83,H,D,H
19,Lay Away New,30/03/2024,22:00,MEXICO - LIGA MX,Monterrey,Guadalajara,1.73,3.75,4.75,1.88,1.98,1.8,1.95,H,H,A
