,Entrada,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,N1,N2,N3
1,AI_LAY_AWAY_RETORNOS,19/11/2023,08:00,PORTUGAL - LIGA PORTUGAL 2,AVS,CD Nacional Funchal,1.83,3.5,4.2,2.05,1.75,1.91,1.8,A,H,A
2,AI_LAY_AWAY_RETORNOS,19/11/2023,08:00,SPAIN - PRIMERA RFEF,Osasuna B,Rayo Majadahonda,1.75,3.4,4.2,2.2,1.65,2.1,1.67,D,H,H
3,AI_LAY_AWAY_RETORNOS,19/11/2023,10:00,SPAIN - LALIGA2,Ferrol,Burgos,2.05,3.25,4.0,2.4,1.53,2.1,1.67,A,A,H
4,AI_LAY_AWAY_RETORNOS,19/11/2023,10:30,NETHERLANDS - EERSTE DIVISIE,Cambuur Leeuwarden,Roda JC,2.0,4.2,3.2,1.48,2.6,1.44,2.63,A,H,A
5,AI_LAY_AWAY_RETORNOS,19/11/2023,12:15,SPAIN - LALIGA2,Eldense,Mirandes,2.05,3.2,3.8,2.2,1.65,1.91,1.8,A,A,H
6,AI_LAY_AWAY_RETORNOS,19/11/2023,12:30,PORTUGAL - LIGA PORTUGAL 2,Maritimo,Torreense,1.91,3.2,4.5,2.1,1.7,1.91,1.8,A,H,A
7,AI_LAY_AWAY_RETORNOS,19/11/2023,14:00,SPAIN - PRIMERA RFEF,Recreativo Huelva,Sanluqueno,2.05,3.1,3.5,2.38,1.53,2.1,1.67,D,H,H
8,AI_LAY_AWAY_RETORNOS,19/11/2023,14:00,SPAIN - PRIMERA RFEF,Antequera,Linares,1.7,3.5,4.75,2.25,1.62,2.2,1.62,D,H,H
9,AI_LAY_AWAY_RETORNOS,19/11/2023,16:00,SPAIN - PRIMERA RFEF,Real Madrid B,Algeciras,1.91,3.25,3.6,2.5,1.5,2.25,1.57,D,H,H
10,AI_LAY_AWAY_RETORNOS,19/11/2023,18:00,COLOMBIA - PRIMERA A,Millonarios,America de Cali S.A,2.1,3.2,3.8,2.1,1.7,1.83,1.83,D,A,H
11,AI_LAY_AWAY_RETORNOS,19/11/2023,20:30,COLOMBIA - PRIMERA A,Ind Medellin,Atletico Nacional Medellin,2.2,3.3,3.4,2.1,1.7,1.83,1.83,D,A,H
12,AI_LAY_AWAY_RETORNOS,19/11/2023,20:30,BOLIVIA - DIVISION PROFESIONAL,Petrolero,Atletico Palmaflor Vinto,1.6,3.6,5.0,1.7,2.1,1.73,2.0,H,A,H
