Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_Over25,FT_Odd_BTTS_Yes
1,31/07/2023,22:20,COLOMBIA - PRIMERA A,Junior,Bucaramanga,1.75,3.5,5.0,2.1,2.0,2.1,2.0
