,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2024-06-05,12:00:00,NORWAY - OBOS-LIGAEN,Egersund,Asane,1.65,4.4,4.6,980.0,1.2295772
2,2024-06-05,13:00:00,FINLAND - YKKONEN,Vaajakoski,JJK Jyvaskyla,4.4,1.58,3.9,980.0,1.2296312
3,2024-06-05,16:00:00,ITALY - SERIE C,L.R. Vicenza,Carrarese,1.98,4.5,3.15,15.0,1.2296383
4,2024-06-05,19:00:00,BRAZIL - SERIE A,Juventude,Atletico GO,2.3,3.9,3.2,11.0,1.2295053
5,2024-06-05,20:00:00,BRAZIL - SERIE A,Cuiaba,Vitoria,2.26,4.0,3.15,11.0,1.2295054
6,2024-06-05,20:00:00,BRAZIL - SERIE D,Brasil de Pelotas,Barra FC,2.18,2.4,2.72,980.0,1.2296553
