,Entrada,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,N1,N2,N3
1,AI_LAY_AWAY_RETORNOS,10/02/2024,00:10,MEXICO - LIGA MX,Tijuana,Queretaro,1.75,3.8,4.5,1.88,1.98,1.8,1.95,H,D,D
2,AI_LAY_AWAY_RETORNOS,10/02/2024,01:30,AUSTRALIA - A-LEAGUE,Wellington Phoenix,Western United,1.91,4.0,3.6,1.57,2.35,1.57,2.25,H,D,H
3,AI_LAY_AWAY_RETORNOS,10/02/2024,11:00,POLAND - EKSTRAKLASA,Cracovia Krakow,Radomiak Radom,1.95,3.3,4.0,2.25,1.62,2.0,1.75,H,H,A
4,AI_LAY_AWAY_RETORNOS,10/02/2024,12:00,SPAIN - PRIMERA RFEF,Gimnastic,R. Union,1.75,3.4,4.5,2.3,1.6,2.2,1.62,D,H,H
5,AI_LAY_AWAY_RETORNOS,10/02/2024,12:00,SPAIN - PRIMERA RFEF,CF Intercity,Algeciras,1.91,3.1,4.33,2.5,1.5,2.25,1.57,D,H,H
6,AI_LAY_AWAY_RETORNOS,10/02/2024,12:00,ENGLAND - LEAGUE ONE,Lincoln,Fleetwood Town,1.95,3.5,4.0,2.15,1.67,1.95,1.8,A,D,H
7,AI_LAY_AWAY_RETORNOS,10/02/2024,12:00,BELGIUM - JUPILER PRO LEAGUE,St. Liege,Leuven,1.91,3.6,3.75,1.83,2.03,1.7,2.05,H,D,A
8,AI_LAY_AWAY_RETORNOS,10/02/2024,12:00,SPAIN - PRIMERA RFEF,Ponferradina,Unionistas,1.8,3.2,4.5,2.63,1.44,2.5,1.5,D,H,H
9,AI_LAY_AWAY_RETORNOS,10/02/2024,12:00,ENGLAND - LEAGUE ONE,Barnsley,Leyton Orient,2.15,3.4,3.4,1.93,1.93,1.7,2.05,A,D,H
10,AI_LAY_AWAY_RETORNOS,10/02/2024,12:00,ENGLAND - PREMIER LEAGUE,Tottenham,Brighton,1.73,4.33,4.0,1.36,3.1,1.4,2.75,H,A,A
11,AI_LAY_AWAY_RETORNOS,10/02/2024,12:00,ENGLAND - LEAGUE ONE,Reading,Charlton,2.2,3.6,3.1,1.73,2.08,1.62,2.2,A,D,H
12,AI_LAY_AWAY_RETORNOS,10/02/2024,12:00,BELGIUM - CHALLENGER PRO LEAGUE,Beveren,Lierse K.,1.44,5.0,6.0,1.48,2.6,1.67,2.1,A,H,A
13,AI_LAY_AWAY_RETORNOS,10/02/2024,12:00,ENGLAND - LEAGUE ONE,Cambridge Utd,Cheltenham,2.15,3.4,3.5,2.1,1.7,1.91,1.91,A,D,H
14,AI_LAY_AWAY_RETORNOS,10/02/2024,12:00,ENGLAND - LEAGUE ONE,Wigan,Exeter,2.1,3.5,3.5,2.1,1.7,1.91,1.91,A,D,H
15,AI_LAY_AWAY_RETORNOS,10/02/2024,12:00,ENGLAND - LEAGUE TWO,Crewe,Crawley,2.0,3.8,3.4,1.65,2.2,1.57,2.25,H,H,D
16,AI_LAY_AWAY_RETORNOS,10/02/2024,12:00,ENGLAND - LEAGUE TWO,Harrogate,Colchester,2.2,3.6,3.1,1.88,1.98,1.67,2.1,H,H,D
17,AI_LAY_AWAY_RETORNOS,10/02/2024,12:00,ENGLAND - LEAGUE TWO,AFC Wimbledon,Barrow,2.1,3.4,3.5,2.1,1.7,1.83,1.83,H,H,D
18,AI_LAY_AWAY_RETORNOS,10/02/2024,12:00,ENGLAND - LEAGUE TWO,MK Dons,Accrington,1.8,3.8,4.2,1.73,2.08,1.67,2.1,H,H,D
19,AI_LAY_AWAY_RETORNOS,10/02/2024,12:00,ENGLAND - LEAGUE ONE,Blackpool,Oxford Utd,1.91,3.6,4.0,1.9,1.95,1.75,2.0,A,D,H
20,AI_LAY_AWAY_RETORNOS,10/02/2024,12:00,ENGLAND - LEAGUE TWO,Wrexham,Bradford City,1.8,3.75,4.5,1.98,1.88,1.83,1.83,H,H,D
21,AI_LAY_AWAY_RETORNOS,10/02/2024,12:00,ENGLAND - PREMIER LEAGUE,Luton,Sheff Utd,1.75,3.75,4.75,1.8,2.0,1.75,2.0,H,A,A
22,AI_LAY_AWAY_RETORNOS,10/02/2024,12:00,ENGLAND - LEAGUE TWO,Morecambe,Sutton,2.2,3.6,3.1,1.98,1.88,1.8,1.91,H,H,D
23,AI_LAY_AWAY_RETORNOS,10/02/2024,12:00,ENGLAND - PREMIER LEAGUE,Wolves,Brentford,2.1,3.6,3.4,1.7,2.1,1.62,2.2,H,A,A
24,AI_LAY_AWAY_RETORNOS,10/02/2024,12:00,ENGLAND - LEAGUE ONE,Bristol Rovers,Burton Albion,1.62,3.8,5.75,1.83,2.03,1.8,1.95,A,D,H
25,AI_LAY_AWAY_RETORNOS,10/02/2024,12:00,SCOTLAND - LEAGUE TWO,Stranraer,Clyde,2.2,3.4,2.8,1.95,1.9,1.73,2.0,H,D,H
26,AI_LAY_AWAY_RETORNOS,10/02/2024,12:00,SCOTLAND - LEAGUE TWO,Dumbarton,Forfar Athletic,1.7,3.6,4.0,1.8,2.0,1.73,2.0,H,D,H
