League,Date,Time,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under05_HT,Odd_Over05_HT,Odd_Under15_HT,Odd_Over15_HT,Odd_Under25_HT,Odd_Over25_HT,Odd_Under05,Odd_Over05,Odd_Under15,Odd_Over15,Odd_Under25,Odd_Over25,Odd_Under45,Odd_Over45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_CS_0x0,Odd_CS_0x1,Odd_CS_0x2,Odd_CS_0x3,Odd_CS_1x0,Odd_CS_1x1,Odd_CS_1x2,Odd_CS_1x3,Odd_CS_2x0,Odd_CS_2x1,Odd_CS_2x2,Odd_CS_2x3,Odd_CS_3x0,Odd_CS_3x1,Odd_CS_3x2,Odd_CS_3x3,Odd_CS_Goleada_H,Odd_CS_Goleada_A,Odd_CS_Goleada_D,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
Japanese J League 2,2024-04-20,02:00:00,Okayama,Kumamoto,2.26,3.5,3.4,2.8,1.51,1.37,3.5,1.09,11.0,9.2,1.09,3.3,1.4,1.76,2.2,1.1,8.6,1.91,1.96,10.0,10.5,21.0,48.0,8.2,7.2,13.5,40.0,12.0,10.5,18.0,48.0,27.0,24.0,34.0,18.0,19.5,27.0,18.0,0.44247788,0.29411766,0.2857143,0.45454547,0.5681818,0.5235602,0.5102041,1.5044248,1.5486726,0.6647059,1.0294118,0.6457143,0.9714286,0.64705884,0.5176471,0.2112867,0.20141342,0.21527778,0.014492754,0.21428572,0.6457143,1.0294118,0.6647059,1.0272727,1.5909091,0.64705884,1.1518325,9.16,-0.12445415,0.01091703,0.24672489,0.38209608,0.22561042,0.6888638,0.24858257,1.6873648,29.68314,0.62225395,12.407418,1.6873648,0.1,1.14,1,1.0
Japanese J League,2024-04-20,02:00:00,Kyoto,Albirex Niigata,2.82,2.82,3.3,2.78,1.52,1.36,3.55,1.08,11.0,10.0,1.09,3.3,1.41,1.76,2.24,1.1,9.4,1.92,2.02,10.0,9.6,16.0,40.0,9.4,6.8,11.5,30.0,16.0,11.5,17.5,36.0,38.0,30.0,42.0,15.5,26.0,28.0,16.5,0.35460994,0.3030303,0.35460994,0.44642857,0.5681818,0.5208333,0.4950495,1.1702127,1.0,0.8545455,0.8545455,1.0,1.1702127,0.6787879,0.53333336,0.07206184,0.078431375,0.0,0.078431375,0.19133574,1.0,0.8545455,0.8545455,1.2589285,1.2589285,0.6787879,1.1666666,8.94,-0.053691275,-0.053691275,0.31543624,0.31543624,0.092996016,0.27712813,0.15517172,0.6788225,13.495733,0.6788225,13.495733,0.6788225,0.48,0.48,1,1.0
Japanese J League 2,2024-04-20,02:00:00,Shimizu,Sendai,1.8,5.0,3.8,2.98,1.47,1.41,3.2,1.1,9.4,11.0,1.07,3.6,1.35,1.91,2.08,1.11,8.0,1.94,1.97,12.0,13.5,4.7,4.8,7.6,7.8,16.5,4.6,9.2,9.4,18.5,4.7,17.0,17.5,4.7,14.5,3.7,4.7,4.9,0.5555556,0.2631579,0.2,0.48076922,0.5235602,0.5154639,0.5076142,2.1111112,2.7777777,0.47368422,1.3157895,0.36,0.76,0.5473684,0.5026316,0.45612028,0.35714287,0.47058824,0.13636364,0.292517,0.36,1.3157895,0.47368422,0.86538464,2.4038463,0.5473684,1.0721649,10.6,-0.18867925,0.11320755,0.16981132,0.4716981,0.45752287,1.6165807,0.47531244,3.9597979,45.0,0.2404163,4.858463,3.9597979,1.2,2.0,1,1.0
Japanese J League 2,2024-04-20,02:00:00,Yamagata,Ehime,2.08,3.7,3.65,3.05,1.42,1.46,2.9,1.12,7.2,4.0,1.06,4.0,1.31,2.02,1.92,1.14,6.8,1.79,2.12,13.0,13.0,22.0,9.4,8.8,7.6,13.5,8.6,11.5,9.6,16.5,9.0,21.0,18.0,29.0,9.8,6.2,8.6,10.5,0.48076922,0.2739726,0.27027026,0.5208333,0.4950495,0.5586592,0.4716981,1.7548077,1.7788461,0.569863,1.0136986,0.56216216,0.9864865,0.5260274,0.55342466,0.28790623,0.2739965,0.2802768,0.006802721,0.31059247,0.56216216,1.0136986,0.569863,1.0833334,1.9270834,0.5260274,1.0726258,9.43,-0.16648993,0.005302227,0.22057264,0.3923648,0.29306883,0.921213,0.341667,2.2565017,38.131912,0.14142136,-2.8624053,2.2565017,0.05,1.57,1,1.0
Japanese J League 2,2024-04-20,02:00:00,Fujieda Myfc,Tokushima,2.6,2.92,3.4,3.0,1.46,1.41,3.2,1.1,9.4,10.0,1.08,3.55,1.35,1.84,2.08,1.11,8.6,1.8,2.08,11.0,10.5,16.0,38.0,9.4,7.0,11.5,4.4,13.5,10.0,15.0,36.0,27.0,23.0,34.0,4.8,4.0,4.1,4.6,0.3846154,0.29411766,0.34246576,0.48076922,0.54347825,0.5555556,0.48076922,1.3076923,1.1230769,0.7647059,0.85882354,0.89041096,1.1643835,0.6117647,0.5411765,0.10862064,0.13333334,0.057971016,0.07594936,0.24087591,0.89041096,0.85882354,0.7647059,1.25,1.4038461,0.6117647,1.1555556,8.92,-0.089686096,-0.05381166,0.29147983,0.32735425,0.13542303,0.40265784,0.2016789,0.98630625,21.801409,0.33941126,6.8427734,0.98630625,0.48,0.8,1,1.0
South Korean K League 1,2024-04-20,02:00:00,Suwon FC,Jeju Utd,2.68,2.86,3.35,2.88,1.49,1.4,3.35,1.09,10.0,11.0,1.08,3.55,1.37,1.84,2.12,1.11,8.6,1.84,2.06,10.0,8.8,18.0,40.0,8.8,7.0,11.0,6.0,15.5,11.5,15.5,38.0,28.0,24.0,38.0,80.0,5.9,5.9,7.2,0.37313432,0.29850745,0.34965035,0.4716981,0.54347825,0.54347825,0.4854369,1.25,1.0671642,0.8,0.85373133,0.9370629,1.1713287,0.6328358,0.5492537,0.091519326,0.11111111,0.032490976,0.078904994,0.22486289,0.9370629,0.85373133,0.8,1.264151,1.3490566,0.6328358,1.1521739,8.89,-0.07536558,-0.05511811,0.30146232,0.32170978,0.11701241,0.34674677,0.1845217,0.8493527,18.52085,0.3959798,7.96961,0.8493527,0.49,0.67,1,1.0
Australian A-League Men,2024-04-20,02:30:00,Western Sydney Wanderers,Melbourne City,3.45,2.06,4.3,4.4,1.27,1.76,2.22,1.21,5.2,26.0,1.03,6.4,1.17,2.96,1.5,1.31,4.0,1.51,2.8,25.0,15.5,16.0,23.0,20.0,10.0,10.0,16.5,28.0,14.0,13.5,22.0,50.0,29.0,30.0,40.0,17.5,8.0,20.0,0.28985506,0.23255815,0.4854369,0.6666667,0.33783785,0.66225165,0.35714287,1.2463768,0.59710145,0.8023256,0.47906977,1.6747572,2.0873787,0.3488372,0.6883721,0.32225153,0.10967742,0.2522686,0.35220125,0.4827586,1.6747572,0.47906977,0.8023256,2.3,1.3733333,0.3488372,0.9933775,9.81,-0.08664628,-0.22833844,0.35168195,0.2099898,0.34580922,1.1307962,0.45232242,2.7698736,23.025492,2.0647519,-36.129444,2.7698736,2.24,0.85,1,1.0
Japanese J League,2024-04-20,04:00:00,Kawasaki,Tokyo-V,2.02,4.0,3.6,2.92,1.45,1.42,3.05,1.09,8.6,7.0,1.07,3.45,1.33,1.91,1.99,1.11,3.55,1.84,2.06,11.0,13.0,5.7,5.9,8.4,7.6,15.0,5.8,10.5,9.6,17.0,5.8,20.0,19.5,5.6,6.0,4.6,5.7,6.2,0.4950495,0.2777778,0.25,0.5025126,0.5235602,0.54347825,0.4854369,1.7821782,1.980198,0.5611111,1.1111112,0.505,0.9,0.55277777,0.53055555,0.3213406,0.28113878,0.32890365,0.05263158,0.28801432,0.505,1.1111112,0.5611111,1.0150753,2.0100503,0.55277777,1.0815217,9.62,-0.16424116,0.04158004,0.2099792,0.41580042,0.326496,1.0469638,0.3614822,2.5645273,38.308735,0.11313708,2.29061,2.5645273,0.4,1.58,1,1.0
South Korean K League 1,2024-04-20,04:30:00,Pohang Steelers,Gimcheon Sangmu,2.04,3.9,3.5,2.88,1.46,1.41,3.1,1.1,9.2,10.5,1.07,3.45,1.35,1.81,2.04,1.1,3.6,1.88,2.02,11.0,12.5,23.0,5.5,8.0,7.4,15.0,5.3,10.5,9.6,17.5,5.4,21.0,20.0,5.2,5.6,4.5,5.4,5.8,0.49019608,0.2857143,0.25641027,0.49019608,0.5524862,0.5319149,0.4950495,1.7156863,1.9117647,0.58285713,1.1142857,0.52307695,0.8974359,0.58285713,0.51714283,0.30220583,0.2635379,0.3131313,0.054054055,0.2635379,0.52307695,1.1142857,0.58285713,1.0,1.9117647,0.58285713,1.0851064,9.44,-0.15466101,0.042372882,0.21610169,0.4131356,0.31113786,0.9790472,0.3387505,2.398166,36.129444,0.32526913,6.5601964,2.398166,0.4,1.46,1,1.0
Australian A-League Men,2024-04-20,04:30:00,Melbourne Victory,Brisbane Roar,1.64,5.2,4.6,3.7,1.26,1.62,2.28,1.18,5.3,26.0,1.03,6.0,1.16,2.74,1.54,1.27,3.75,1.62,2.5,23.0,26.0,42.0,19.0,12.0,10.0,19.0,50.0,11.5,9.4,16.0,46.0,16.0,13.5,22.0,48.0,5.9,34.0,20.0,0.6097561,0.2173913,0.1923077,0.64935064,0.3649635,0.61728394,0.4,2.804878,3.1707318,0.35652173,1.1304348,0.31538463,0.88461536,0.3347826,0.59565216,0.56250435,0.47435898,0.5204678,0.06122449,0.49837133,0.31538463,1.1304348,0.35652173,1.0649351,3.3766234,0.3347826,0.9506173,11.44,-0.25874126,0.052447554,0.14335664,0.45454547,0.49980435,1.9059206,0.59386635,4.668533,55.954063,1.6970563,-30.963757,4.668533,0.6,2.96,1,1.0
