,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,27/08/2023,07:00,VIETNAM - V.LEAGUE 1,Hanoi FC,Viettel,1.92,3.35,3.84,2.13,1.88,1.88,1.03,1.43,1.33,7.2,1.05
2,27/08/2023,07:00,SOUTH KOREA - K LEAGUE 2,Anyang,Jeonnam,1.83,3.6,3.5,1.8,1.73,2.0,1.04,1.36,1.25,6.0,1.13
3,27/08/2023,07:30,SOUTH KOREA - K LEAGUE 1,Gwangju FC,Suwon Bluewings,1.91,3.3,4.33,2.25,2.0,1.73,1.08,1.5,1.4,10.0,1.06
4,27/08/2023,11:30,AZERBAIJAN - PREMIER LEAGUE,Neftci Baku,Gabala,1.79,3.65,4.23,1.9,1.76,2.01,1.01,1.38,1.26,5.75,1.09
5,27/08/2023,12:00,SERBIA - PRVA LIGA,Graficar Beograd,Dubocica,1.76,3.52,4.41,2.07,1.91,1.85,1.05,1.42,1.32,8.0,1.05
6,27/08/2023,12:00,SPAIN - LALIGA2,Ferrol,Gijon,2.6,3.0,3.0,2.5,2.1,1.67,1.1,1.57,1.5,11.0,1.05
7,27/08/2023,12:00,FINLAND - YKKONEN,Ekenas,Mikkeli,1.83,3.5,4.33,1.88,1.73,2.0,1.05,1.36,1.25,6.0,1.13
8,27/08/2023,12:30,POLAND - EKSTRAKLASA,Jagiellonia,Gornik Zabrze,2.15,3.2,3.4,2.05,1.8,1.95,1.06,1.44,1.33,8.0,1.08
9,27/08/2023,13:10,ARGENTINA - PRIMERA NACIONAL,Almirante Brown,Deportivo Moron,2.25,3.0,3.6,2.5,2.1,1.67,1.11,1.53,1.44,11.0,1.05
10,27/08/2023,14:00,ICELAND - BESTA DEILD KARLA,KR Reykjavik,Fylkir,1.69,4.3,4.37,1.45,1.51,2.48,1.01,1.25,1.11,3.55,1.24
11,27/08/2023,14:30,SERBIA - SUPER LIGA,Cukaricki,Radnik,1.56,3.94,5.7,1.97,1.95,1.81,1.02,1.4,1.28,6.25,1.07
12,27/08/2023,14:30,ARGENTINA - COPA DE LA LIGA PROFESIONAL,Godoy Cruz,Central Cordoba,1.83,3.5,4.5,2.4,2.2,1.62,1.1,1.53,1.44,11.0,1.05
13,27/08/2023,15:00,ARGENTINA - PRIMERA NACIONAL,Almagro,Guillermo Brown,1.85,3.2,5.0,2.7,2.5,1.5,1.11,1.62,1.57,15.0,1.03
14,27/08/2023,15:30,ARGENTINA - PRIMERA NACIONAL,Deportivo Maipu,Quilmes,1.7,3.6,5.25,2.35,2.25,1.57,1.1,1.5,1.44,11.0,1.05
15,27/08/2023,16:00,BRAZIL - SERIE A,Botafogo RJ,Bahia,1.7,3.8,5.0,2.0,2.0,1.75,1.06,1.44,1.33,7.0,1.1
16,27/08/2023,16:05,CROATIA - HNL,D. Zagreb,Rijeka,1.62,4.0,5.25,1.88,1.83,1.83,1.05,1.36,1.25,6.0,1.13
17,27/08/2023,16:15,ICELAND - BESTA DEILD KARLA,Vikingur Reykjavik,Breidablik,1.64,4.4,4.65,1.44,1.53,2.43,1.01,1.25,1.11,3.48,1.25
18,27/08/2023,16:30,SPAIN - PRIMERA RFEF,Cordoba,UD Ibiza,2.45,3.0,2.75,2.5,2.1,1.67,1.1,1.57,1.5,8.5,1.05
19,27/08/2023,16:30,ARGENTINA - PRIMERA NACIONAL,Chaco For Ever,Ferro,2.38,3.25,3.0,2.6,2.2,1.62,1.1,1.57,1.5,13.0,1.04
20,27/08/2023,17:30,PERU - LIGA 1,FBC Melgar,Sport Huancayo,1.55,4.2,5.75,1.93,2.0,1.73,1.05,1.36,1.29,6.5,1.11
21,27/08/2023,17:30,ECUADOR - LIGA PRO,Emelec,Delfin,1.8,3.75,4.33,1.93,1.83,1.83,1.05,1.4,1.29,6.5,1.11
22,27/08/2023,18:00,COLOMBIA - PRIMERA A,Millonarios,Atl. Nacional,2.0,3.2,4.2,2.5,2.2,1.62,1.1,1.53,1.5,11.0,1.05
23,27/08/2023,18:00,COSTA RICA - PRIMERA DIVISION,Guanacasteca,Puntarenas FC,1.95,3.3,3.3,2.15,2.0,1.73,1.07,1.44,1.36,9.0,1.07
