,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No
1,02/08/2023,08:00,VIETNAM - V.LEAGUE 1,Hong Linh Ha Tinh,Thanh Hoa,4.35,3.82,1.7,1.73,1.67,2.15
2,02/08/2023,12:00,USA - USL CHAMPIONSHIP,Loudoun,Memphis,3.1,3.68,2.06,1.52,1.47,2.6
3,02/08/2023,19:00,SOUTH AMERICA - COPA SUDAMERICANA,Estudiantes L.P. (Arg),Goias (Bra),1.53,3.6,7.5,2.15,2.2,1.62
4,02/08/2023,21:00,SOUTH AMERICA - COPA LIBERTADORES,Pereira (Col),Ind. del Valle (Ecu),3.1,3.1,2.45,2.25,1.91,1.91
5,02/08/2023,21:30,BRAZIL - SERIE B,Londrina,Chapecoense-SC,2.56,2.96,3.08,2.48,2.02,1.75
6,02/08/2023,21:30,BRAZIL - SERIE B,Vitoria,ABC,1.5,3.95,7.5,2.33,2.45,1.52
