,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,SPAIN - PRIMERA RFEF,05/11/2023,08:00,SD Logrones,Tarazona,2.15,2.88,3.4,2.75,1.4,2.38,1.53,1.2,1.2489996,0.988,0.5,0.5,1.1,0.4651163,0.3472222,0.29411766,0.36363637,0.71428573,0.19375552,0.7,1.749,1,0.7636
2,SPAIN - PRIMERA RFEF,05/11/2023,08:00,Real Madrid B,Baleares,1.45,4.0,5.5,2.0,1.8,2.2,1.62,1.6,1.2,0.802,0.9,1.1357816,1.099,0.6896552,0.25,0.18181819,0.5,0.5555556,0.60203135,0.7,2.336,1,0.8265
3,POLAND - DIVISION 1,05/11/2023,08:40,Tychy,Lechia Gdansk,2.15,3.4,3.1,1.88,1.98,1.67,2.1,1.6,1.2,0.691,0.7,0.9,1.863,0.4651163,0.29411766,0.32258064,0.5319149,0.5050505,0.2074534,0.9,2.1,1,0.8264
4,ENGLAND - CHAMPIONSHIP,05/11/2023,09:00,Norwich,Blackburn,2.15,3.6,3.2,1.53,2.4,1.44,2.63,1.3,1.4177446,1.189,1.7,1.3453624,0.816,0.4651163,0.2777778,0.3125,0.6535948,0.41666666,0.23130406,-0.4,2.763,1,0.8
5,BELGIUM - CHALLENGER PRO LEAGUE,05/11/2023,09:30,Deinze,Dender,2.1,3.5,3.2,1.65,2.2,1.53,2.38,2.0,1.264911,0.605,1.5,1.2845232,0.7,0.47619048,0.2857143,0.3125,0.6060606,0.45454547,0.23508199,0.5,2.549,1,0.5029
6,ITALY - SERIE C,05/11/2023,10:00,Entella,Torres,2.07,3.1,3.65,2.32,1.55,2.02,1.7,1.7,1.3453624,0.675,1.7,1.3453624,0.729,0.4830918,0.32258064,0.2739726,0.43103448,0.6451613,0.24828745,0.0,2.691,1,0.8
7,ITALY - SERIE C,05/11/2023,10:00,Entella,Torres,2.07,3.1,3.65,2.32,1.55,2.02,1.7,1.7,1.3453624,0.675,1.7,1.3453624,0.729,0.4830918,0.32258064,0.2739726,0.43103448,0.6451613,0.24828745,0.0,2.691,1,0.8
8,ROMANIA - LIGA 1,05/11/2023,10:00,U. Cluj,FC Voluntari,1.8,3.4,4.0,2.1,1.7,2.0,1.73,1.1,1.3,1.004,1.0,1.0954452,0.542,0.5555556,0.29411766,0.25,0.47619048,0.5882353,0.36788163,0.1,2.395,1,0.8939
9,SWITZERLAND - SUPER LEAGUE,05/11/2023,10:15,Luzern,Grasshoppers,1.6,4.33,5.25,1.53,2.4,1.62,2.2,1.8,1.2489996,0.673,0.7,1.1874342,0.494,0.625,0.23094688,0.1904762,0.6535948,0.41666666,0.56190014,1.1,2.436,1,0.5104
10,AUSTRIA - BUNDESLIGA,05/11/2023,10:30,Hartberg,BW Linz,1.85,3.6,4.33,1.83,2.03,1.7,2.05,1.2,1.2489996,1.025,1.6,1.4282857,0.783,0.5405405,0.2777778,0.23094688,0.5464481,0.49261084,0.3895689,-0.4,2.677,1,0.5068
