Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,25/02/2024,06:30,AUSTRIA - 2. LIGA,Admira,Ried,3.95,3.6,1.82,1.85,1.75,1.95,1.05,1.39,1.28,5.1,1.13
15,25/02/2024,07:00,MALTA - PREMIER LEAGUE,Sirens,Gzira,4.5,3.75,1.65,1.85,1.82,1.8,1.03,1.36,1.27,6.0,1.09
14,25/02/2024,09:00,SLOVENIA - PRVA LIGA,Rogaska,Maribor,5.3,4.1,1.55,1.65,1.7,2.02,1.04,1.33,1.21,4.2,1.19
13,25/02/2024,10:00,MALTA - PREMIER LEAGUE,Gudja,Santa Lucia,4.3,3.15,1.85,2.15,1.98,1.65,1.07,1.5,1.4,8.5,1.05
12,25/02/2024,10:00,ITALY - SERIE C,Olbia,Gubbio,4.4,3.25,1.83,2.3,2.05,1.7,1.09,1.53,1.42,6.9,1.07
11,25/02/2024,10:30,INDIA - I-LEAGUE,TRAU FC,Lajong,3.6,3.9,1.8,1.5,1.5,2.25,1.01,1.25,1.14,3.45,1.22
10,25/02/2024,10:30,AUSTRIA - BUNDESLIGA,Tirol,Sturm Graz,6.0,4.0,1.57,1.67,1.75,2.0,1.04,1.3,1.2,5.0,1.17
16,25/02/2024,11:00,SLOVAKIA - NIKE LIGA,Trencin,Slovan Bratislava,3.6,3.65,1.93,1.65,1.57,2.25,1.04,1.35,1.22,4.35,1.19
9,25/02/2024,11:00,INDIA - ISL,Kerala Blasters,Goa,3.5,3.4,1.91,1.9,1.73,2.0,1.05,1.39,1.29,6.5,1.11
7,25/02/2024,12:00,ROMANIA - LIGA 2,Viitorul Tg. Jiu,Selimbar,3.8,3.15,2.0,2.32,2.05,1.7,1.1,1.55,1.45,7.2,1.06
6,25/02/2024,12:15,ITALY - SERIE C,Novara,Mantova,4.25,3.4,1.82,2.07,1.93,1.78,1.08,1.47,1.36,6.1,1.09
5,25/02/2024,12:15,MALTA - PREMIER LEAGUE,Sliema,Hamrun,3.85,3.3,1.9,2.05,1.88,1.72,1.05,1.45,1.36,7.5,1.06
4,25/02/2024,14:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Shabab,Al Nassr,5.5,4.33,1.55,1.53,1.62,2.2,1.03,1.25,1.14,3.75,1.25
3,25/02/2024,14:30,ITALY - SERIE C,Monterosi,Avellino,5.6,3.75,1.57,2.0,2.0,1.72,1.07,1.44,1.33,5.7,1.1
2,25/02/2024,15:15,BELGIUM - JUPILER PRO LEAGUE,Eupen,Cercle Brugge KSV,4.75,3.75,1.7,1.73,1.75,2.0,1.04,1.33,1.22,5.5,1.14
8,25/02/2024,16:00,NETHERLANDS - EREDIVISIE,FC Volendam,Heerenveen,4.33,4.2,1.73,1.62,1.67,2.1,1.03,1.3,1.18,4.5,1.18
17,25/02/2024,16:00,BOLIVIA - DIVISION PROFESIONAL,Aurora,Wilstermann,4.0,3.6,1.75,1.98,1.83,1.83,1.06,1.4,1.3,7.0,1.1
