,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,SOUTH KOREA - K LEAGUE 1,06/12/2023,07:00,Busan,Suwon FC,2.15,3.4,3.25,1.98,1.88,1.75,2.0,2.3,1.1,0.649,1.1,1.3,1.111,0.4651163,0.29411766,0.30769232,0.5050505,0.5319149,0.2182196,1.2,2.4,1,0.5174
2,INDIA - ISL,06/12/2023,11:30,Mohun Bagan,Odisha FC,1.8,4.0,4.0,1.57,2.35,1.53,2.38,2.4,1.2,0.573,0.7,1.1874342,0.984,0.5555556,0.25,0.25,0.6369427,0.42553192,0.4093776,1.7,2.387,1,0.5197
3,BOLIVIA - DIVISION PROFESIONAL,06/12/2023,16:00,Royal Pari,Universitario de Vinto,2.2,3.4,3.2,1.98,1.83,1.73,2.0,1.3,1.1874342,0.608,1.4,1.1135529,0.72,0.45454547,0.29411766,0.3125,0.5050505,0.5464481,0.20266682,-0.1,2.301,1,0.8
4,ENGLAND - PREMIER LEAGUE,06/12/2023,16:30,Fulham,Nottingham,2.0,3.4,3.8,2.08,1.82,1.8,1.95,1.6,1.4282857,1.097,0.6,0.9165151,0.812,0.5,0.29411766,0.2631579,0.48076922,0.5494506,0.29825854,1.0,2.345,1,0.827
5,ENGLAND - PREMIER LEAGUE,06/12/2023,16:30,Brighton,Brentford,1.91,3.8,3.75,1.62,2.25,1.57,2.25,1.8,1.2489996,0.74,1.6,1.4282857,0.879,0.5235602,0.2631579,0.26666668,0.61728394,0.44444445,0.34726974,0.2,2.677,1,0.8365
6,SWITZERLAND - SUPER LEAGUE,06/12/2023,16:30,Lugano,Basel,1.85,3.75,3.8,1.7,2.1,1.62,2.2,1.7,1.3453624,0.778,0.7,1.1874342,0.776,0.5405405,0.26666668,0.2631579,0.5882353,0.47619048,0.36419433,1.0,2.533,1,0.5059
7,BRAZIL - SERIE A,06/12/2023,19:00,Goias,America MG,2.0,3.6,3.75,1.88,1.98,1.75,2.0,1.1,1.0440307,1.139,0.5,0.5,0.369,0.5,0.2777778,0.26666668,0.5319149,0.5050505,0.308694,0.6,1.544,1,0.8
8,COLOMBIA - PRIMERA A,06/12/2023,20:00,Aguilas,Dep. Cali,1.62,4.0,5.25,1.9,1.95,1.83,1.83,2.3,1.1,0.517,0.5,0.92195445,1.562,0.61728394,0.25,0.1904762,0.5263158,0.51282054,0.53530127,1.8,2.022,1,0.6
9,COLOMBIA - PRIMERA A,06/12/2023,20:00,Millonarios,Atl. Nacional,1.85,3.4,4.5,2.2,1.65,2.0,1.73,2.3,1.1,0.483,0.8,1.1661904,0.907,0.5405405,0.29411766,0.22222222,0.45454547,0.6060606,0.3869171,1.5,2.266,1,0.6
10,BRAZIL - SERIE A,06/12/2023,21:30,Fluminense,Gremio,1.91,3.75,3.75,1.73,2.08,1.67,2.1,2.3,1.1,0.804,1.1,1.3,0.961,0.5235602,0.26666668,0.26666668,0.5780347,0.48076922,0.34374544,1.2,2.4,1,1.0
11,BRAZIL - SERIE A,06/12/2023,21:30,Internacional,Botafogo RJ,2.15,3.2,3.6,2.15,1.67,1.91,1.91,1.2,1.2489996,0.922,1.1,1.0440307,1.041,0.4651163,0.3125,0.2777778,0.4651163,0.5988024,0.23130406,0.1,2.293,1,1.0
12,BRAZIL - SERIE A,06/12/2023,21:30,Vasco,Bragantino,1.85,3.75,4.2,2.03,1.83,1.91,1.91,2.2,1.2489996,1.09,1.7,1.3453624,1.047,0.5405405,0.26666668,0.23809524,0.49261084,0.5464481,0.3912923,0.5,2.594,1,0.6
13,COLOMBIA - PRIMERA A,06/12/2023,22:15,Junior,Deportes Tolima,2.1,3.3,3.6,2.15,1.67,1.91,1.8,2.1,1.1357816,1.055,1.9,1.3747727,1.23,0.47619048,0.3030303,0.2777778,0.4651163,0.5988024,0.2502896,0.2,2.511,1,0.8
14,COLOMBIA - PRIMERA A,06/12/2023,22:15,Ind. Medellin,America De Cali,2.2,3.3,3.4,2.05,1.75,1.8,1.91,2.6,0.8,0.437,1.4,1.1135529,0.904,0.45454547,0.3030303,0.29411766,0.4878049,0.5714286,0.20999172,1.2,1.914,1,0.8
