,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,rmAd5Xo1,22/08/2023,14:00,BELARUS - VYSSHAYA LIGA,Neman,FC Gomel,ROUND 18,1.59,3.94,5.75,1.41,2.78,1.02,8.6,1.3,3.08,2.02,1.79,3.42,1.25,6.5,1.06,2.02,1.71,,,,,,,,,,,,,,,,,,,,,
2,xA7CUJwO,22/08/2023,19:00,SOUTH AMERICA - COPA LIBERTADORES,Bolivar (Bol),Internacional (Bra),PLAY OFFS ,1.83,3.6,4.33,1.44,2.63,1.06,9.5,1.33,3.25,2.05,1.75,3.75,1.25,8.0,1.08,1.95,1.8,1.83,2.03,1.24,3.9,9.5,10.0,21.0,41.0,6.5,7.0,15.0,34.0,8.0,8.5,17.0,41.0,15.0,15.0,29.0,51.0,351.0
3,xKzKCWpI,22/08/2023,22:00,MEXICO - LIGA MX,Guadalajara Chivas,Club Tijuana,APERTURA ,1.83,3.6,4.0,1.36,3.0,1.05,11.0,1.25,3.75,1.9,1.95,3.25,1.33,6.5,1.11,1.8,1.95,1.85,2.0,1.25,3.8,11.0,12.0,21.0,41.0,7.5,7.0,13.0,34.0,9.0,8.5,15.0,41.0,15.0,15.0,26.0,51.0,251.0
