League,Date,Time,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under05_HT,Odd_Over05_HT,Odd_Under15_HT,Odd_Over15_HT,Odd_Under25_HT,Odd_Over25_HT,Odd_Under05,Odd_Over05,Odd_Under15,Odd_Over15,Odd_Under25,Odd_Over25,Odd_Under45,Odd_Over45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_CS_0x0,Odd_CS_0x1,Odd_CS_0x2,Odd_CS_0x3,Odd_CS_1x0,Odd_CS_1x1,Odd_CS_1x2,Odd_CS_1x3,Odd_CS_2x0,Odd_CS_2x1,Odd_CS_2x2,Odd_CS_2x3,Odd_CS_3x0,Odd_CS_3x1,Odd_CS_3x2,Odd_CS_3x3,Odd_CS_Goleada_H,Odd_CS_Goleada_A,Odd_CS_Goleada_D,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
Bulgarian A League,2024-03-11,12:30:00,Pirin Blagoevgrad,Hebar,2.62,3.0,3.15,2.38,1.53,1.29,3.5,1.07,11.5,2.68,1.09,2.68,1.47,1.6,2.32,1.05,9.6,2.0,1.89,7.8,7.6,6.4,3.45,7.2,6.2,11.5,4.4,13.5,11.0,6.6,3.45,4.0,4.0,3.3,6.0,1.94,2.04,2.58,0.3816794,0.31746033,0.33333334,0.43103448,0.625,0.5,0.52910054,1.20229,1.1450381,0.83174604,0.95238096,0.87333333,1.05,0.73650795,0.50793654,0.079358235,0.091854416,0.06761566,0.024390243,0.15173675,0.87333333,0.95238096,0.83174604,1.1293104,1.2931035,0.73650795,1.16,8.77,-0.060433295,-0.017103763,0.29874572,0.34207526,0.09345189,0.273191,0.1353211,0.6691786,14.842227,1.0182338,19.798876,0.6691786,0.15,0.53,1,1.0
Turkish Super League,2024-03-11,14:30:00,Gaziantep FK,Besiktas,3.95,2.1,3.65,3.0,1.43,1.44,2.96,1.11,7.2,11.5,1.07,3.65,1.31,1.89,1.97,1.12,7.2,1.79,2.12,12.5,8.8,11.5,23.0,13.0,7.4,9.8,19.5,23.0,13.5,16.5,32.0,44.0,38.0,30.0,28.0,27.0,8.2,200.0,0.25316456,0.2739726,0.47619048,0.5076142,0.52910054,0.5586592,0.4716981,0.9240506,0.5316456,1.0821918,0.5753425,1.8809524,1.7380953,0.539726,0.5178082,0.30076993,0.039473683,0.30578512,0.26956522,0.29893237,1.8809524,0.5753425,1.0821918,2.0050762,1.0659899,0.539726,1.1005586,9.7,0.030927835,-0.15979381,0.4072165,0.21649484,0.30707982,0.9928914,0.35226327,2.4320774,-8.530766,0.11313708,2.29061,2.4320774,1.55,0.3,1,1.0
Turkish 1 Lig,2024-03-11,14:30:00,Manisa FK,Umraniyespor,1.86,4.0,3.4,2.62,1.36,1.4,2.8,1.09,7.2,10.0,1.07,3.4,1.31,1.86,1.92,1.09,7.0,1.79,1.95,9.8,12.5,4.6,4.6,7.4,7.0,14.5,4.5,9.4,8.6,14.5,4.6,4.3,15.5,4.5,4.7,3.45,3.25,3.4,0.53763443,0.29411766,0.25,0.5208333,0.53763443,0.5586592,0.51282054,1.827957,2.1505377,0.5470588,1.1764706,0.465,0.85,0.5647059,0.5470588,0.35077113,0.29277566,0.3651877,0.08108108,0.2781955,0.465,1.1764706,0.5470588,0.96875,2.0833333,0.5647059,1.0726258,9.26,-0.16630669,0.064794816,0.20086393,0.43196544,0.3576259,1.103872,0.38411722,2.703923,37.59627,0.084852815,1.718358,2.703923,0.6,1.54,1,1.0
Polish Ekstraklasa,2024-03-11,15:00:00,Warta Poznan,LKS Lodz,2.06,4.3,3.2,2.46,1.5,1.31,3.3,1.06,9.4,7.6,1.1,2.82,1.45,1.66,2.46,1.06,11.0,2.04,1.86,8.6,9.6,5.9,6.4,6.6,6.8,14.0,6.2,9.4,9.4,17.0,6.2,17.0,18.0,6.0,6.4,5.3,6.4,6.8,0.4854369,0.3125,0.23255815,0.40650406,0.60240966,0.49019608,0.53763443,1.553398,2.0873787,0.64375,1.34375,0.47906977,0.74418604,0.76875,0.51875,0.30724627,0.21673004,0.35220125,0.14666666,0.13074204,0.47906977,1.34375,0.64375,0.83739835,1.7479675,0.76875,1.2058823,9.56,-0.11924686,0.11506276,0.21548118,0.4497908,0.3514831,1.1200595,0.32747295,2.7435744,29.68314,1.1313709,21.801409,2.7435744,1.1,1.14,1,1.0
Romanian Liga I,2024-03-11,15:00:00,Otelul Galati,Poli Iasi,2.3,3.8,2.94,2.42,1.53,1.28,3.55,1.07,11.0,8.0,1.1,2.68,1.48,1.59,2.62,1.05,12.0,2.02,1.84,7.4,8.8,19.0,7.2,6.4,6.6,14.0,7.0,10.5,10.0,19.0,7.2,6.4,6.4,7.0,7.4,6.2,7.0,7.8,0.4347826,0.34013605,0.2631579,0.3816794,0.6289308,0.4950495,0.54347825,1.2782608,1.6521739,0.7823129,1.2925171,0.6052632,0.7736842,0.89115644,0.5408163,0.20284384,0.122137405,0.24590164,0.12759644,0.05755396,0.6052632,1.2925171,0.7823129,0.8778626,1.4503816,0.89115644,1.2970297,9.04,-0.07079646,0.095132746,0.25442478,0.42035398,0.24978454,0.75268406,0.22136013,1.843692,17.74467,1.45664,27.248466,1.843692,0.86,0.64,1,1.0
Portuguese Segunda Liga,2024-03-11,15:00:00,CF Os Belenenses,Leixoes,3.3,2.44,3.1,2.2,1.54,1.34,3.45,1.07,9.4,8.0,1.1,2.88,1.42,1.63,2.28,1.07,4.3,1.99,1.9,7.4,6.6,11.0,6.8,7.8,5.6,9.2,6.6,15.0,11.0,15.5,6.8,7.0,6.8,7.0,7.4,6.8,6.2,7.6,0.3030303,0.32258064,0.40983605,0.4385965,0.61349696,0.5025126,0.5263158,0.93939394,0.73939395,1.0645162,0.7870968,1.3524591,1.2704918,0.7354839,0.5258064,0.13452677,0.03125,0.14982578,0.11913358,0.15241636,1.3524591,0.7870968,1.0645162,1.4473684,1.0701754,0.7354839,1.1457286,8.84,0.022624435,-0.07466064,0.37330317,0.2760181,0.1527275,0.45003703,0.17845981,1.1023611,-5.710593,0.9192388,18.004162,1.1023611,0.66,0.2,1,1.0
Dutch Eerste Divisie,2024-03-11,16:00:00,Helmond Sport,Jong AZ Alkmaar,2.1,3.5,3.7,3.3,1.3,1.52,2.6,1.11,6.0,12.0,1.06,4.2,1.23,2.14,1.72,1.15,2.74,1.66,2.26,14.0,13.0,21.0,6.2,9.6,7.4,13.0,6.0,12.5,9.2,14.5,6.2,19.5,5.3,5.9,26.0,4.6,5.7,6.8,0.47619048,0.27027026,0.2857143,0.5813953,0.46728972,0.60240966,0.44247788,1.7619047,1.6666666,0.5675676,0.9459459,0.6,1.0571429,0.46486485,0.5783784,0.27217484,0.27586207,0.25,0.027777778,0.36531365,0.6,0.9459459,0.5675676,1.2209302,2.0348837,0.46486485,1.0361446,9.3,-0.17204301,-0.021505376,0.22580644,0.37634408,0.28121927,0.8717798,0.35983518,2.1354156,38.65981,0.5939697,-11.859779,2.1354156,0.2,1.6,1,1.0
Dutch Eerste Divisie,2024-03-11,16:00:00,Emmen,FC Oss,1.45,7.6,5.0,3.3,1.31,1.57,2.5,1.14,5.9,13.5,1.04,2.34,1.19,2.34,1.67,1.19,5.0,1.89,2.02,17.5,5.8,6.4,6.8,8.0,9.4,5.8,6.6,7.6,8.2,19.5,6.6,10.5,12.0,6.0,26.0,3.35,6.8,7.0,0.6896552,0.2,0.13157895,0.5988024,0.42735043,0.52910054,0.4950495,3.4482758,5.2413793,0.29,1.52,0.19078948,0.65789473,0.334,0.468,0.73007953,0.5503876,0.67955804,0.20634921,0.49925038,0.19078948,1.52,0.29,0.8682635,4.550898,0.334,0.8835979,14.05,-0.25266904,0.18505338,0.10320285,0.54092526,0.65918964,3.0872047,0.74724007,7.5620766,60.603947,0.94752306,-18.52085,7.5620766,2.6,3.55,1,1.0
Dutch Eerste Divisie,2024-03-11,16:00:00,De Graafschap,Jong Ajax Amsterdam,1.59,4.8,4.7,4.3,1.19,1.79,1.95,1.21,3.8,3.15,1.02,3.15,1.09,3.15,1.36,1.38,2.98,1.48,2.6,5.1,5.2,5.3,5.5,12.5,10.0,15.5,5.3,11.0,8.4,12.5,5.3,13.5,10.5,16.0,30.0,2.76,4.9,5.6,0.6289308,0.21276596,0.20833333,0.7352941,0.31746033,0.6756757,0.3846154,2.9559748,3.018868,0.33829787,1.0212766,0.33125,0.9791667,0.28936172,0.67021275,0.5635126,0.4944356,0.5023474,0.010526316,0.5511551,0.33125,1.0212766,0.33829787,1.1691177,3.5294118,0.28936172,0.9189189,11.09,-0.28043282,0.009017132,0.1433724,0.43282238,0.49371827,1.8251119,0.60838306,4.470593,57.255463,2.5314422,-41.828545,4.470593,0.1,3.11,1,1.0
Dutch Eerste Divisie,2024-03-11,16:00:00,ADO Den Haag,FC Dordrecht,1.51,5.1,5.1,4.2,1.23,1.74,2.06,1.22,4.3,6.0,1.02,3.5,1.1,3.05,1.38,1.35,3.1,1.54,2.52,10.0,6.4,6.8,7.4,13.0,11.0,18.5,6.8,11.0,9.0,15.0,6.8,14.0,11.5,18.5,28.0,3.05,6.2,7.6,0.66225165,0.19607843,0.19607843,0.7246377,0.32786885,0.64935064,0.3968254,3.3774834,3.3774834,0.29607844,1.0,0.29607844,1.0,0.27058825,0.5980392,0.62524956,0.5431165,0.5431165,0.0,0.5740741,0.29607844,1.0,0.29607844,1.0942029,3.6956522,0.27058825,0.8961039,11.71,-0.30657557,0.0,0.12894961,0.43552518,0.5310045,2.0726874,0.6450367,5.077027,60.877686,2.3617365,-39.86188,5.077027,0.0,3.59,1,1.0
