,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,AUSTRALIA - A-LEAGUE,27/01/2024,05:45,Central Coast Mariners,Brisbane Roar,1.4,5.25,6.0,1.4,2.88,1.57,2.25,1.8,1.2489996,0.413,1.1,1.3,0.306,0.71428573,0.1904762,0.16666667,0.71428573,0.3472222,0.7076304,0.7,2.549,1,1.0
2,ENGLAND - LEAGUE TWO,27/01/2024,12:00,MK Dons,Gillingham,1.91,3.4,4.2,1.98,1.88,1.8,1.91,1.7,1.3453624,0.798,1.0,1.3416408,0.861,0.5235602,0.29411766,0.23809524,0.5050505,0.5319149,0.35093075,0.7,2.687,1,0.8045
3,ENGLAND - LEAGUE TWO,27/01/2024,12:00,Grimsby,Tranmere,2.15,3.5,3.3,1.83,2.03,1.67,2.1,1.3,1.4177446,0.643,0.8,1.1661904,1.067,0.4651163,0.2857143,0.3030303,0.5464481,0.49261084,0.23000948,0.5,2.584,1,0.7497
4,ENGLAND - LEAGUE TWO,27/01/2024,12:00,Notts Co,Barrow,2.05,3.6,3.5,1.7,2.1,1.57,2.25,1.8,1.4696939,0.49,1.9,1.3747727,0.424,0.4878049,0.2777778,0.2857143,0.5882353,0.47619048,0.27734625,-0.1,2.844,1,0.628
5,ENGLAND - LEAGUE TWO,27/01/2024,12:00,Crewe,Salford,2.0,3.75,3.5,1.67,2.15,1.57,2.25,1.7,1.3453624,0.517,1.2,1.2489996,0.82,0.5,0.26666668,0.2857143,0.5988024,0.4651163,0.30157617,0.5,2.594,1,0.618
6,SPAIN - PRIMERA RFEF,27/01/2024,12:00,Arenteiro,Teruel,2.0,3.0,3.5,2.63,1.44,2.38,1.53,1.7,1.3453624,0.631,0.6,0.48989794,1.369,0.5,0.33333334,0.2857143,0.38022813,0.6944444,0.24629441,1.1,1.835,1,0.7945
7,SCOTLAND - PREMIERSHIP,27/01/2024,12:00,Hearts,Aberdeen,2.1,3.4,3.6,2.05,1.75,1.91,1.91,1.5,1.2845232,0.879,1.1,1.3,0.942,0.47619048,0.29411766,0.2777778,0.4878049,0.5714286,0.2574094,0.4,2.585,1,0.505
8,SCOTLAND - CHAMPIONSHIP,27/01/2024,12:00,Morton,Arbroath,1.53,4.0,5.5,1.73,2.08,1.83,1.83,1.5,1.5,0.714,1.0,1.3416408,1.106,0.6535948,0.25,0.18181819,0.5780347,0.48076922,0.5754385,0.5,2.842,1,0.9593
9,SCOTLAND - CHAMPIONSHIP,27/01/2024,12:00,Raith,Inverness,1.7,3.8,4.0,1.83,2.03,1.83,1.83,2.0,1.0,0.612,0.9,1.1357816,1.043,0.5882353,0.2631579,0.25,0.5464481,0.49261084,0.42610547,1.1,2.136,1,0.8707
10,SCOTLAND - LEAGUE ONE,27/01/2024,12:00,Cove Rangers,Queen of South,1.7,3.75,3.8,1.67,2.15,1.67,2.1,1.7,1.3453624,0.445,1.6,1.4282857,1.065,0.5882353,0.26666668,0.2631579,0.5988024,0.4651163,0.40898347,0.1,2.774,1,0.8
