,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,28/11/2023,05:30,INDIA - I-LEAGUE,Real Kashmir,Inter Kashi,2.15,3.35,3.05,1.93,1.72,1.88,1.02,1.4,1.3,6.35,1.07
2,28/11/2023,09:00,MONTENEGRO - PRVA CRNOGORSKA LIGA,Jedinstvo,Petrovac,2.75,3.05,2.52,1.93,1.7,1.93,1.04,1.44,1.31,7.2,1.06
3,28/11/2023,16:45,ENGLAND - LEAGUE TWO,MK Dons,Grimsby,1.7,3.9,4.75,1.73,1.73,2.0,1.04,1.33,1.22,5.5,1.14
4,28/11/2023,16:45,ENGLAND - LEAGUE TWO,Notts Co,Crawley,1.6,4.2,5.25,1.48,1.53,2.38,1.02,1.25,1.14,3.75,1.25
5,28/11/2023,16:45,ENGLAND - LEAGUE TWO,Doncaster,Colchester,2.2,3.3,3.4,1.8,1.67,2.1,1.04,1.36,1.22,5.5,1.14
6,28/11/2023,16:45,ENGLAND - CHAMPIONSHIP,Cardiff,West Brom,2.7,3.3,2.63,2.25,1.83,1.83,1.08,1.44,1.4,9.0,1.07
7,28/11/2023,16:45,ENGLAND - LEAGUE ONE,Barnsley,Wycombe,1.95,3.6,4.0,1.73,1.67,2.1,1.04,1.33,1.22,5.5,1.14
8,28/11/2023,16:45,ENGLAND - LEAGUE ONE,Wigan,Fleetwood,2.25,3.6,3.0,1.83,1.7,2.05,1.04,1.36,1.25,6.0,1.13
9,28/11/2023,16:45,ENGLAND - LEAGUE TWO,Accrington,Swindon,2.2,3.5,3.25,1.57,1.5,2.5,1.03,1.3,1.17,4.0,1.22
10,28/11/2023,21:15,URUGUAY - PRIMERA DIVISION,Montevideo City,Maldonado,2.3,3.2,3.0,1.95,1.73,2.0,1.06,1.4,1.29,6.5,1.11
