,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,BULGARIA - PARVA LIGA,28/09/2023,09:30,Etar,Pirin Blagoevgrad,1.8,3.3,5.25,2.1,1.7,1.91,1.8,0.33333334,0.47140452,0.726,0.8,1.1661904,1.662,0.5555556,0.3030303,0.1904762,0.47619048,0.5882353,0.43653506,-0.467,1.638,1,0.5234
2,BULGARIA - PARVA LIGA,28/09/2023,12:00,Krumovgrad,Arda,3.75,3.1,2.15,2.25,1.62,1.91,1.8,2.25,1.299038,0.745,1.5,1.2845232,1.248,0.26666668,0.32258064,0.4651163,0.44444445,0.61728394,0.2377256,0.75,2.584,1,0.5029
3,SWEDEN - SUPERETTAN,28/09/2023,14:00,Orebro,Utsikten,2.15,3.3,3.4,1.98,1.88,1.75,2.0,1.5,1.024695,0.949,2.0,1.264911,0.725,0.4651163,0.3030303,0.29411766,0.5050505,0.5319149,0.22195908,-0.5,2.29,1,0.5071
4,SWEDEN - SUPERETTAN,28/09/2023,14:00,Trelleborg,Jonkoping,2.05,3.5,3.5,1.67,2.15,1.57,2.25,1.3,1.4177446,0.863,0.8,0.8717798,0.648,0.4878049,0.2857143,0.2857143,0.5988024,0.4651163,0.26981705,0.5,2.29,1,0.504
5,SWEDEN - SUPERETTAN,28/09/2023,14:00,Sundsvall,Gefle,1.73,3.8,4.5,1.7,2.1,1.67,2.1,1.2,1.2489996,0.629,0.8,1.1661904,0.885,0.5780347,0.2631579,0.22222222,0.5882353,0.47619048,0.44845307,0.4,2.415,1,0.5075
6,PERU - LIGA 1,28/09/2023,15:00,Union Comercio,Binacional,1.44,4.5,5.5,1.65,2.2,1.83,1.83,1.4,1.356466,0.702,0.1,0.3,0.888,0.6944444,0.22222222,0.18181819,0.6060606,0.45454547,0.63555634,1.3,1.656,1,0.5828
7,POLAND - EKSTRAKLASA,28/09/2023,15:00,Lech Poznan,Rakow,2.15,3.3,3.3,2.03,1.83,1.8,1.95,2.0,1.264911,0.547,1.4,1.356466,0.903,0.4651163,0.3030303,0.3030303,0.49261084,0.5464481,0.21399285,0.6,2.621,1,0.6914
8,SWITZERLAND - SUPER LEAGUE,28/09/2023,15:30,Lausanne Ouchy,Yverdon,2.2,3.75,3.0,1.6,2.3,1.5,2.5,1.5,1.2845232,0.801,1.3,1.4177446,0.813,0.45454547,0.26666668,0.33333334,0.625,0.4347826,0.2212457,0.2,2.702,1,0.5038
9,SWITZERLAND - SUPER LEAGUE,28/09/2023,15:30,Basel,Luzern,2.55,3.6,2.55,1.57,2.35,1.5,2.5,1.2,1.2489996,0.764,1.4,1.356466,0.666,0.39215687,0.2777778,0.39215687,0.6369427,0.42553192,0.15229993,-0.2,2.605,1,0.5004
10,BELGIUM - JUPILER PRO LEAGUE,28/09/2023,15:45,Club Brugge KV,Genk,1.83,3.6,4.2,1.57,2.35,1.53,2.38,2.2,1.2489996,0.487,1.3,1.1874342,0.741,0.5464481,0.2777778,0.23809524,0.6369427,0.42553192,0.38679582,0.9,2.436,1,0.7285
11,PERU - LIGA 1,28/09/2023,20:00,Cesar Vallejo,U. de Deportes,2.75,3.3,2.38,1.9,1.9,1.7,2.02,1.8,1.2489996,0.912,1.2,1.2489996,0.927,0.36363637,0.3030303,0.42016807,0.5263158,0.5263158,0.13202816,0.6,2.498,1,0.5955
12,PERU - LIGA 1,28/09/2023,22:30,Alianza Lima,FBC Melgar,1.91,3.5,3.5,2.05,1.75,1.83,1.83,2.6,0.8,0.856,2.0,1.0,0.511,0.5235602,0.2857143,0.2857143,0.4878049,0.5714286,0.30718574,0.6,1.8,1,0.6572
13,MEXICO - LIGA MX,28/09/2023,23:00,Atlas,Puebla,1.57,3.6,5.5,1.83,2.03,1.8,1.95,1.3,1.1874342,1.257,0.8,1.1661904,1.283,0.6369427,0.2777778,0.18181819,0.5464481,0.49261084,0.5359241,0.5,2.354,1,0.8892
