,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-09-14,07:00:00,JAPAN - J2 LEAGUE,Blaublitz,Ehime,1.71,5.8,3.65,38.0,1.2475251
2,2025-09-14,07:00:00,JAPAN - J2 LEAGUE,Montedio Yamagata,Toyama,1.89,4.4,3.55,18.5,1.2475243
3,2025-09-14,07:00:00,JAPAN - J2 LEAGUE,Renofa Yamaguchi,Chiba,3.55,2.28,3.2,8.6,1.2475244
4,2025-09-14,07:00:00,SOUTH KOREA - K LEAGUE 1,Anyang,Jeju Utd,2.38,3.25,3.4,12.5,1.2473211
5,2025-09-14,07:00:00,SOUTH KOREA - K LEAGUE 2,Cheongju,Seongnam,3.7,2.1,3.4,16.5,1.2475239
6,2025-09-14,07:00:00,SOUTH KOREA - K LEAGUE 2,Jeonnam,Hwaseong FC,1.77,5.0,3.6,36.0,1.247524
7,2025-09-14,07:00:00,SOUTH KOREA - K LEAGUE 2,Ansan Greeners,Busan,5.0,1.78,3.55,8.8,1.2475238
8,2025-09-14,07:00:00,SOUTH KOREA - K LEAGUE 1,Gimcheon Sangmu,Daegu Fc,1.59,5.6,4.7,34.0,1.247321
9,2025-09-14,07:00:00,POLAND - DIVISION 1,Legnica,Polonia Warszawa,2.28,2.88,3.7,38.0,1.2474946
10,2025-09-14,07:00:00,SOUTH KOREA - K LEAGUE 1,Suwon FC,Gwangju FC,2.66,2.84,3.35,11.5,1.2473211
11,2025-09-14,07:15:00,NETHERLANDS - EREDIVISIE,Excelsior,Sparta Rotterdam,2.76,2.6,3.8,15.0,1.2470542
12,2025-09-14,07:30:00,ITALY - SERIE A,AS Roma,Torino,1.57,7.6,4.3,23.0,1.247035
13,2025-09-14,08:00:00,CHINA - SUPER LEAGUE,Dalian Yingbo,Shenzhen Peng City,1.75,5.1,4.1,21.0,1.2473732
14,2025-09-14,08:30:00,GERMANY - 2. BUNDESLIGA,Preussen Munster,Dusseldorf,2.56,2.94,3.5,13.0,1.2473222
15,2025-09-14,08:30:00,GERMANY - 2. BUNDESLIGA,Elversberg,SG Dynamo Dresden,2.04,3.8,3.85,17.0,1.247341
16,2025-09-14,08:30:00,GERMANY - 2. BUNDESLIGA,Greuther Furth,Kaiserslautern,2.48,2.96,3.75,16.5,1.2473218
17,2025-09-14,08:30:00,BELGIUM - CHALLENGER PRO LEAGUE,RWDM,Seraing,1.34,10.0,5.8,95.0,1.2476065
18,2025-09-14,08:35:00,CHINA - SUPER LEAGUE,Tianjin Jinmen Tiger,Wuhan Three Towns,1.95,4.1,3.7,16.5,1.2473733
19,2025-09-14,09:00:00,SPAIN - LALIGA,Celta Vigo,Girona,1.69,5.6,4.3,21.0,1.2470362
20,2025-09-14,09:00:00,DENMARK - 1ST DIVISION,Hillerod,Esbjerg,2.68,2.46,3.85,16.5,1.2475281
21,2025-09-14,09:00:00,DENMARK - SUPERLIGA,Viborg,Aarhus,3.2,2.32,3.6,11.5,1.2473061
22,2025-09-14,09:30:00,NORWAY - ELITESERIEN,Bryne,Tromso,3.5,2.22,3.65,10.0,1.2473183
23,2025-09-14,09:30:00,NETHERLANDS - EREDIVISIE,Heracles,AZ Alkmaar,5.9,1.59,4.6,12.0,1.2470306
24,2025-09-14,09:30:00,NETHERLANDS - EREDIVISIE,Utrecht,Groningen,1.82,4.8,3.95,17.5,1.2470305
25,2025-09-14,10:00:00,DENMARK - 1ST DIVISION,Aalborg,Middelfart,1.5,7.0,4.6,75.0,1.2475282
26,2025-09-14,10:00:00,ITALY - SERIE A,Pisa,Udinese,2.96,2.88,3.1,8.8,1.247032
27,2025-09-14,10:00:00,SERBIA - SUPER LIGA,Radnicki Nis,Napredak,2.04,3.45,3.3,1000.0,1.2473627
28,2025-09-14,10:00:00,ITALY - SERIE A,Atalanta,Lecce,1.42,10.0,5.1,30.0,1.2470353
29,2025-09-14,10:00:00,ENGLAND - PREMIER LEAGUE,Burnley,Liverpool,10.5,1.34,6.0,11.0,1.2469928
30,2025-09-14,10:30:00,GERMANY - BUNDESLIGA,St. Pauli,Augsburg,2.22,3.7,3.5,12.5,1.2470378
31,2025-09-14,10:30:00,POLAND - DIVISION 1,Ruch Chorzow,LKS Lodz,2.56,2.8,3.35,60.0,1.247528
32,2025-09-14,11:00:00,SCOTLAND - PREMIERSHIP,Kilmarnock,Celtic,12.0,1.3,6.0,10.5,1.2470806
33,2025-09-14,11:00:00,TURKEY - SUPER LIG,Kayserispor,Goztepe,3.95,2.16,3.45,11.0,1.247317
34,2025-09-14,11:00:00,EGYPT - PREMIER LEAGUE,El Gaish,Future FC,3.65,2.66,2.62,65.0,1.2475343
