,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2024-12-20,05:35:00,AUSTRALIA - A-LEAGUE,Adelaide United,Sydney FC,2.32,2.98,4.2,30.0,1.2370939
2,2024-12-20,12:00:00,EGYPT - PREMIER LEAGUE,El Gouna,Enppi,3.2,2.98,2.64,7.2,1.2372011
3,2024-12-20,13:00:00,SERBIA - SUPER LIGA,Mladost,IMT Novi Beograd,2.38,3.25,3.15,13.5,1.2373291
4,2024-12-20,14:00:00,TURKEY - SUPER LIG,Eyupspor,Fenerbahce,5.9,1.6,4.8,13.0,1.2372469
5,2024-12-20,14:30:00,GERMANY - 2. BUNDESLIGA,Elversberg,Schalke,2.26,3.3,3.8,20.0,1.2372347
6,2024-12-20,14:30:00,GERMANY - 2. BUNDESLIGA,Dusseldorf,Magdeburg,2.26,3.4,3.7,17.5,1.2372036
7,2024-12-20,15:00:00,EGYPT - PREMIER LEAGUE,Future FC,ZED,2.8,3.1,2.7,75.0,1.2374132
8,2024-12-20,16:00:00,BOLIVIA - DIVISION PROFESIONAL,SA Bulo Bulo,Santa Cruz,1.54,5.0,5.8,40.0,1.2373924
9,2024-12-20,16:00:00,NETHERLANDS - EREDIVISIE,Waalwijk,Zwolle,3.05,2.5,3.55,13.5,1.2370441
10,2024-12-20,16:00:00,BELGIUM - CHALLENGER PRO LEAGUE,Francs Borains,Genk U23,1.98,3.65,3.9,75.0,1.237238
11,2024-12-20,16:00:00,BELGIUM - CHALLENGER PRO LEAGUE,Club Brugge KV U23,Waregem,4.8,1.7,4.2,15.0,1.2372506
12,2024-12-20,16:30:00,GERMANY - BUNDESLIGA,Bayern Munich,RB Leipzig,1.27,12.0,7.2,65.0,1.2369933
13,2024-12-20,16:45:00,SCOTLAND - PREMIERSHIP,Motherwell,Kilmarnock,2.36,3.5,3.3,11.5,1.2372092
14,2024-12-20,16:45:00,SCOTLAND - CHAMPIONSHIP,Queen's Park,Raith,2.68,2.8,3.3,980.0,1.2372191
15,2024-12-20,16:45:00,ITALY - SERIE A,Verona,AC Milan,5.6,1.7,4.2,9.4,1.2369943
16,2024-12-20,16:45:00,ENGLAND - LEAGUE TWO,Gillingham,Cheltenham,2.26,3.6,3.35,13.0,1.237216
17,2024-12-20,16:45:00,ENGLAND - LEAGUE ONE,Wycombe,Bolton,1.94,4.5,3.7,17.0,1.2372148
18,2024-12-20,16:45:00,ENGLAND - LEAGUE ONE,Cambridge Utd,Huddersfield,4.2,1.97,3.7,9.2,1.2372149
19,2024-12-20,16:45:00,ENGLAND - LEAGUE TWO,Crewe,Colchester,2.12,4.0,3.4,13.0,1.2372161
20,2024-12-20,17:00:00,SPAIN - LALIGA,Girona,Valladolid,1.43,9.0,5.1,28.0,1.2369876
21,2024-12-20,17:15:00,PORTUGAL - LIGA PORTUGAL,Casa Pia,Arouca,2.5,3.55,3.05,9.6,1.2372543
22,2024-12-20,18:30:00,BOLIVIA - DIVISION PROFESIONAL,Nacional Potosi,Universitario de Vinto,1.3,9.2,6.2,980.0,1.2373923
23,2024-12-20,20:00:00,BOLIVIA - DIVISION PROFESIONAL,Bolivar,Guabira,1.18,14.0,9.6,980.0,1.237392
24,2024-12-20,20:00:00,BOLIVIA - DIVISION PROFESIONAL,Blooming,The Strongest,3.15,2.22,3.85,17.0,1.2373929
