,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,NORTH MACEDONIA - 1. MFL,04/09/2023,11:00,Struga,Tikves,1.62,3.55,5.3,1.78,1.82,1.78,1.83,2.6,0.8,0.837,1.5,1.2845232,1.338,0.61728394,0.28169015,0.18867925,0.56179774,0.5494506,0.50774133,1.1,2.085,1,0.8915
2,SERBIA - SUPER LIGA,04/09/2023,14:00,Zeleznicar Pancevo,Cukaricki,2.92,3.45,2.25,1.95,1.75,1.8,1.91,1.9,1.3747727,0.87,1.6,1.4282857,0.828,0.34246576,0.28985506,0.44444445,0.51282054,0.5714286,0.17879829,0.3,2.803,1,0.9436
3,CANADA - CANADIAN PREMIER LEAGUE,04/09/2023,15:00,HFX Wanderers,York Utd,2.15,3.6,3.05,1.83,1.9,1.72,2.02,1.9,1.3747727,0.603,1.5,1.2845232,0.643,0.4651163,0.2777778,0.32786885,0.5464481,0.5263158,0.22187413,0.4,2.659,1,0.5007
4,ITALY - SERIE C,04/09/2023,15:45,Alessandria,Novara,3.7,3.2,2.02,2.12,1.65,1.91,1.8,1.3,1.1874342,0.98,1.2,1.2489996,0.756,0.27027026,0.3125,0.4950495,0.4716981,0.6060606,0.27150348,0.1,2.436,1,0.8
5,ITALY - SERIE C,04/09/2023,15:45,Fiorenzuola,Renate,2.67,3.05,2.67,2.1,1.65,1.8,1.91,0.4,0.9165151,1.404,1.0,1.0954452,0.888,0.37453184,0.32786885,0.37453184,0.47619048,0.6060606,0.06127721,-0.6,2.012,1,0.8
6,ITALY - SERIE C,04/09/2023,15:45,Mantova,Padova,2.55,3.15,2.7,2.1,1.65,1.83,1.87,1.6,1.4282857,0.522,1.8,1.2489996,0.782,0.39215687,0.31746033,0.37037036,0.47619048,0.6060606,0.08712517,-0.2,2.677,1,0.8
7,ITALY - SERIE C,04/09/2023,15:45,Pro Vercelli,Lumezzane,2.1,3.15,3.5,2.05,1.7,1.83,1.87,1.1,1.3,1.062,2.0,1.264911,0.823,0.47619048,0.31746033,0.2857143,0.4878049,0.5882353,0.23158847,-0.9,2.565,1,0.8
8,ITALY - SERIE C,04/09/2023,15:45,Triestina,Trento,2.02,3.0,3.95,2.42,1.5,2.1,1.65,1.5,1.2845232,1.019,1.7,1.3453624,0.586,0.4950495,0.33333334,0.25316456,0.41322315,0.6666667,0.27905113,-0.2,2.63,1,0.8
9,ITALY - SERIE C,04/09/2023,15:45,Alessandria,Novara,3.7,3.2,2.02,2.12,1.65,1.91,1.8,1.3,1.1874342,0.98,1.2,1.2489996,0.756,0.27027026,0.3125,0.4950495,0.4716981,0.6060606,0.27150348,0.1,2.436,1,0.8
10,ITALY - SERIE C,04/09/2023,15:45,Fiorenzuola,Renate,2.67,3.05,2.67,2.1,1.65,1.8,1.91,0.4,0.9165151,1.404,1.0,1.0954452,0.888,0.37453184,0.32786885,0.37453184,0.47619048,0.6060606,0.06127721,-0.6,2.012,1,0.8
11,ITALY - SERIE C,04/09/2023,15:45,Mantova,Padova,2.55,3.15,2.7,2.1,1.65,1.83,1.87,1.6,1.4282857,0.522,1.8,1.2489996,0.782,0.39215687,0.31746033,0.37037036,0.47619048,0.6060606,0.08712517,-0.2,2.677,1,0.8
12,ITALY - SERIE C,04/09/2023,15:45,Pro Vercelli,Lumezzane,2.1,3.15,3.5,2.05,1.7,1.83,1.87,1.1,1.3,1.062,2.0,1.264911,0.823,0.47619048,0.31746033,0.2857143,0.4878049,0.5882353,0.23158847,-0.9,2.565,1,0.8
13,ITALY - SERIE C,04/09/2023,15:45,Triestina,Trento,2.02,3.0,3.95,2.42,1.5,2.1,1.65,1.5,1.2845232,1.019,1.7,1.3453624,0.586,0.4950495,0.33333334,0.25316456,0.41322315,0.6666667,0.27905113,-0.2,2.63,1,0.8
14,DOMINICAN REPUBLIC - LDF,04/09/2023,18:00,Atlantico,Cibao,4.3,3.65,1.65,1.72,1.88,1.73,2.05,1.9,1.1357816,0.374,1.9,1.1357816,1.242,0.23255815,0.2739726,0.6060606,0.5813953,0.5319149,0.450749,0.0,2.272,1,0.6586
15,PARAGUAY - PRIMERA DIVISION,04/09/2023,20:00,Olimpia Asuncion,Ameliano,1.7,3.6,4.33,1.75,2.05,1.73,2.0,1.1,1.3,0.999,1.5,1.2845232,0.869,0.5882353,0.2777778,0.23094688,0.5714286,0.4878049,0.433597,-0.4,2.585,1,0.6286
